;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
510;The Role of the State for Long-run Economic Development in Europe (Economics);RDF50;Social sciences;0.8549078106880188;RDF502;Economics and business administration;0.9840936064720154;RDF506;Political science and policy administration;0.07211220264434814;RDF507;Social and economic geography;0.05749327689409256
511;Éditions critiques numériques et multilinguisme;RDF60;Humanities and the arts;0.30841076374053955;RDF602;Languages and literature;0.9669140577316284;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.1949802190065384;RDF605;Other humanities;0.02655657008290291
512;Metabolic control of vascular regeneration in retinopathy of prematurity (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9868042469024658;RDF302;Clinical medicine;0.9918752312660217;RDF303;Health sciences;0.9813106656074524;RDF304;Medical biotechnology;0.7853085994720459
513;Mechanics and dynamics of mineral dust production within cold climates (Geosciences);RDF10;Natural sciences;0.9383189678192139;RDF105;Earth and related environmental sciences;0.9846936464309692;RDF107;Other natural sciences;0.02498779632151127;RDF103;Physical sciences;0.020177317783236504
514;Biosecurity in Canadian dairy farms: Unraveling the epidemiology of bovine infectious diseases and refining diagnostic strategies to improve their detection, prevention and control (Biological Systems and Functions);RDF40;Agricultural and veterinary sciences;0.4594161808490753;RDF404;Agricultural biotechnology and food sciences;0.9821512699127197;RDF401;Agriculture, forestry, and fisheries;0.9746286869049072;RDF402;Animal and dairy sciences;0.9263036847114563
515;Mobilité urbaine et ressources langagières à Santiago du Chili (Linguistics and translation);RDF20-21;Engineering and technology;0.4904630482196808;RDF206;Materials engineering and resources engineering;0.25608712434768677;RDF211;Nano-technology;0.02595735713839531;RDF212;Other engineering and technologies;0.018689308315515518
516;Pays perdus, terres promises : deux imaginaires du territoire de l'Antiquité à nos jours;RDF60;Humanities and the arts;0.7172083258628845;RDF601;History, archaeology and related studies;0.9563089609146118;RDF605;Other humanities;0.17838266491889954;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.1755380630493164
517;Supraionic engineering of liquid electrolytes for electrochemistry and ionometallurgy;RDF20-21;Engineering and technology;0.992761492729187;RDF206;Materials engineering and resources engineering;0.09947021305561066;RDF205;Chemical engineering;0.04501553252339363;RDF212;Other engineering and technologies;0.03488088771700859
518;Pricing and Profitability in Non-Life Insurance;RDF30;Medical, health and life sciences;0.4722517430782318;RDF305;Other medical sciences;0.0008040859247557819;RDF304;Medical biotechnology;0.0007321812445297837;RDF301;Basic medicine and life sciences;0.00033535013790242374
519;Regulation of glycolysis in T cell metabolic reprogramming (Genes, Cells and Molecules);RDF10;Natural sciences;0.42884406447410583;RDF106;Biological sciences;0.9900636076927185;RDF104;Chemical sciences;0.47219669818878174;RDF107;Other natural sciences;0.006289902608841658
520;After-images and urban spaces: lesbian, gay and queer visible presence in Montreal (1950-1990) (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.7556930780410767;RDF605;Other humanities;0.030214587226510048;RDF601;History, archaeology and related studies;0.0006986756925471127;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0005614787805825472
521;Heterochromatin Protein 1 (HP1) in maternal infertility and embryonic development (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.7860903143882751;RDF304;Medical biotechnology;0.983596920967102;RDF303;Health sciences;0.9582260847091675;RDF302;Clinical medicine;0.8766343593597412
522;Chronic non-cancer pain, substance use, and related harms: Towards an optimal treatment pathway for people who inject drugs in the context of the opioid crisis (Behavioural Sciences – Clinical Behavioural Sciences);RDF30;Medical, health and life sciences;0.9979442358016968;RDF303;Health sciences;0.9193533658981323;RDF302;Clinical medicine;0.05184546485543251;RDF301;Basic medicine and life sciences;0.007460643537342548
523;Simulation stochastique à haute résolution spatiale pour les études des risques d'inondation en milieu urbain;RDF20-21;Engineering and technology;0.605813205242157;RDF208;Environmental engineering and related engineering;0.9752017855644226;RDF202;Industrial, systems and processes engineering;0.1175721287727356;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.11676400899887085
524;Innovative mobile health treatment modality to treat sleep difficulties in healthcare workers working on atypical work schedules;RDF30;Medical, health and life sciences;0.66147381067276;RDF303;Health sciences;0.989591658115387;RDF301;Basic medicine and life sciences;0.9477691650390625;RDF302;Clinical medicine;0.8914335370063782
525;Interpretable Machine Learning Approaches Applied to Omics Datasets (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.9523681402206421;RDF212;Other engineering and technologies;0.18742996454238892;RDF210;Industrial biotechnology;0.09041371941566467;RDF209;Environmental biotechnology;0.024053553119301796
526;Prevention and treatment of preeclampsia using exercise training and Angiotensin-(1-7): determining the mechanisms and clinical potential (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.9607763886451721;RDF303;Health sciences;0.9892647862434387;RDF302;Clinical medicine;0.8902942538261414;RDF301;Basic medicine and life sciences;0.13568954169750214
527;Connecting MRI physics and artificial intelligence to advance novel acquisition and analyses technologies for neuroimaging applications (Physics);RDF20-21;Engineering and technology;0.8891130685806274;RDF207;Medical and biomedical engineering;0.044680871069431305;RDF212;Other engineering and technologies;0.009412589482963085;RDF202;Industrial, systems and processes engineering;9.610241977497935e-05
528;The Paperology Symposium;RDF20-21;Engineering and technology;0.9553476572036743;RDF212;Other engineering and technologies;0.2901756167411804;RDF206;Materials engineering and resources engineering;0.0832919180393219;RDF203;Electrical engineering, computer engineering, and information engineering;0.03817827254533768
529;Mechanisms affecting follicular development and ovulation in the Bovine model;RDF30;Medical, health and life sciences;0.36956852674484253;RDF303;Health sciences;0.9811668992042542;RDF304;Medical biotechnology;0.9790357947349548;RDF301;Basic medicine and life sciences;0.9111797213554382
530;Measuring and modeling large-scale electrophysiological brain dynamics: From neural mechanisms to cognitive processes (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.4429472088813782;RDF304;Medical biotechnology;0.543347954750061;RDF305;Other medical sciences;0.032344333827495575;RDF303;Health sciences;0.01578455977141857
531;Apprentissage des jeunes adultes touchés par un cancer du sang : création de solutions à l'aide du co-design;RDF30;Medical, health and life sciences;0.517352819442749;RDF303;Health sciences;0.09982067346572876;RDF304;Medical biotechnology;0.09268777072429657;RDF302;Clinical medicine;0.02931223064661026
532;Mentalisation parentale non verbale sous la loupe : Valeur ajoutée à la relation parent-enfant et complémentarité avec la mentalisation parentale verbale (Psychology, linguistics and translation);RDF60;Humanities and the arts;0.3485269844532013;RDF602;Languages and literature;0.04084571450948715;RDF603;Philosophy;0.01016965787857771;RDF605;Other humanities;0.004905405454337597
533;A multifactorial and integrative approach to investigate spoken discourse in Canadian French (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.996529757976532;RDF509;Other social sciences;0.08419108390808105;RDF504;Sociology and related studies;0.043691061437129974;RDF503;Education;0.03649376705288887
534;Opening the blackbox on the relation between participation in hackathons and the development of longer-term collaborative capabilities;RDF20-21;Engineering and technology;0.9550116658210754;RDF212;Other engineering and technologies;0.8962513208389282;RDF203;Electrical engineering, computer engineering, and information engineering;0.34488457441329956;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.01971912942826748
535;A multi-country comparison of COVID-19 response: Planning, implementation, and health system resilience (Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research);RDF30;Medical, health and life sciences;0.9198848605155945;RDF303;Health sciences;0.9925394058227539;RDF305;Other medical sciences;0.879561185836792;RDF301;Basic medicine and life sciences;0.7862948179244995
536;Participatory Democracy and the Canadian Genetic Non-Discrimination Act (Multidisciplinary or interdisciplinary humanities);RDF60;Humanities and the arts;0.9397648572921753;RDF605;Other humanities;0.03963883966207504;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.019271139055490494;RDF602;Languages and literature;0.0035380860790610313
537;Levelling the Playing Fields: Creating the conditions for free-play to emerge in cities (Public, Community & Population Health);RDF50;Social sciences;0.8592507243156433;RDF507;Social and economic geography;0.957912266254425;RDF502;Economics and business administration;0.9273633360862732;RDF504;Sociology and related studies;0.636353075504303
538;Using prospective and observational designs to study support processes and sexual well-being in long-term couples (Psychology);RDF30;Medical, health and life sciences;0.9851793646812439;RDF303;Health sciences;0.359813928604126;RDF301;Basic medicine and life sciences;0.004007289186120033;RDF305;Other medical sciences;0.0013670256594195962
539;Molecular dissection of mitotic kinase functions using chemogenomics (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.5944013595581055;RDF207;Medical and biomedical engineering;0.27708157896995544;RDF210;Industrial biotechnology;0.014503580518066883;RDF205;Chemical engineering;0.005139610730111599
540;Compassion and Collective Care in Long-Term Care Settings: A Communicative Perspective (Communications, media studies, gender studies, library and information science, related fields);RDF50;Social sciences;0.43971920013427734;RDF508;Media and communications;0.7214489579200745;RDF509;Other social sciences;0.03384403511881828;RDF503;Education;0.005469274707138538
541;Towards a better understanding of contaminant bioavailability- urgent replacement of photosynthetic incubators (Geosciences);RDF10;Natural sciences;0.6843722462654114;RDF105;Earth and related environmental sciences;0.9753900766372681;RDF107;Other natural sciences;0.02178117260336876;RDF103;Physical sciences;0.005139611195772886
542;Marking Monastic Space: The Spatial Iconography of Inscribed Capitals, 1080-1160 (Fine arts, research-creation);RDF60;Humanities and the arts;0.9692475199699402;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.5224458575248718;RDF602;Languages and literature;0.018404889851808548;RDF605;Other humanities;0.01233609952032566
543;Dans l'intérêt du patient : la relation thérapeutique au sein de la Collection hippocratique (Philosophy, medieval studies, classics, religious);RDF60;Humanities and the arts;0.6811825633049011;RDF603;Philosophy;0.9674102663993835;RDF602;Languages and literature;0.9504110217094421;RDF605;Other humanities;0.8577681183815002
544;Advanced methods for depth-based human pose estimation and motion analysis: application to vital signs monitoring in the intensive care unit (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.8501903414726257;RDF203;Electrical engineering, computer engineering, and information engineering;0.08064660429954529;RDF207;Medical and biomedical engineering;0.008847355842590332;RDF212;Other engineering and technologies;0.0032730652019381523
545;RÉAC ! Réactivité de la prise en charge des nouveaux arrivants face à la pandémie de COVID-19 à Montréal, Sherbrooke et Toronto : une recherche mixte participative (Health Policy & Systems Management Research);RDF30;Medical, health and life sciences;0.9221495985984802;RDF303;Health sciences;0.9732407331466675;RDF305;Other medical sciences;0.015424552373588085;RDF301;Basic medicine and life sciences;0.012920473702251911
546;Public School Choice and Refugee Assignment: (Dynamic) Minimal Instability for Non-Unit Capacities and for Lotteries and Weak Priorities (Economics);RDF50;Social sciences;0.9164078831672668;RDF503;Education;0.970687747001648;RDF502;Economics and business administration;0.9263037443161011;RDF507;Social and economic geography;0.9102267026901245
547;Metabolic and translational dependencies of activated T cells (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.7802793979644775;RDF304;Medical biotechnology;0.9260366559028625;RDF301;Basic medicine and life sciences;0.9012273550033569;RDF305;Other medical sciences;0.6441131830215454
548;Transformer des espaces conventionnels et dysfonctionnels de participation : scénarios pour accroître la participation des citoyens aux comités consultatifs;RDF50;Social sciences;0.7007368803024292;RDF507;Social and economic geography;0.9136765599250793;RDF508;Media and communications;0.8770562410354614;RDF502;Economics and business administration;0.8059378862380981
549;CITE-sequencing analysis revealed immune cell diversity in colonic mesenteric lymph nodes from IBD patients;RDF30;Medical, health and life sciences;0.919850766658783;RDF303;Health sciences;0.9946150779724121;RDF304;Medical biotechnology;0.9890130758285522;RDF302;Clinical medicine;0.9840936064720154
550;The neglected place of financial information and accountants in Canadian tech startups;RDF20-21;Engineering and technology;0.7254210114479065;RDF203;Electrical engineering, computer engineering, and information engineering;0.022457053884863853;RDF212;Other engineering and technologies;0.0037072529084980488;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;7.484622619813308e-05
551;Reinventing the Rash: A Global History of Measles in the Vaccine Era (History);RDF30;Medical, health and life sciences;0.9369043111801147;RDF303;Health sciences;0.957912266254425;RDF305;Other medical sciences;0.06418264657258987;RDF301;Basic medicine and life sciences;0.03488088771700859
552;A New, Data-Driven Era for Precision Cosmology: Measuring the Expansion Rate of the Universe with Machine Learning (Physics);RDF10;Natural sciences;0.5170847177505493;RDF103;Physical sciences;0.9740426540374756;RDF101;Mathematics and statistics;0.0037072531413286924;RDF107;Other natural sciences;0.0018675660248845816
553;Créer-Entreprendre ! Trajectoires croisées : arts numériques et école nationale de cirque. Une exploration des reconfigurations des projets créatifs et des modèles de valeur post-Covid;RDF60;Humanities and the arts;0.9585052728652954;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9805806279182434;RDF605;Other humanities;0.561455249786377;RDF601;History, archaeology and related studies;0.07055959850549698
554;Factors that control translational fidelity in mammalian cells (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.5015924572944641;RDF207;Medical and biomedical engineering;0.762424111366272;RDF210;Industrial biotechnology;0.02595735900104046;RDF212;Other engineering and technologies;0.02498779445886612
555;Exploiting the synthetic-lethal vulnerabilities of stem cells and cancer cells with eroded telomeres (Molecular & Cellular Biology of Cancer);RDF30;Medical, health and life sciences;0.590811014175415;RDF304;Medical biotechnology;0.9763104915618896;RDF303;Health sciences;0.9416541457176208;RDF301;Basic medicine and life sciences;0.2523840367794037
556;Physicochemical characterization of pre-clinical samples of a bacteriophage therapy spray-on patch for the treatment of COVID-19-related pressure injury resistant infections;RDF30;Medical, health and life sciences;0.6160286068916321;RDF303;Health sciences;0.9909446835517883;RDF304;Medical biotechnology;0.9900636076927185;RDF301;Basic medicine and life sciences;0.9187722206115723
557;Dumping of waste rocks (WR) in mine stopes being filled with paste backfill (PB): Experimental and numerical investigations on the natural mixing behavior between WR and PB;RDF20-21;Engineering and technology;0.5770753622055054;RDF206;Materials engineering and resources engineering;0.9811668992042542;RDF208;Environmental engineering and related engineering;0.9477691650390625;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.913058340549469
558;Deep neural network uncertainty estimation for safe integration into autonomous driving autonomy systems;RDF20-21;Engineering and technology;0.9840616583824158;RDF203;Electrical engineering, computer engineering, and information engineering;0.49584972858428955;RDF212;Other engineering and technologies;0.21568095684051514;RDF202;Industrial, systems and processes engineering;0.055005285888910294
559;Adaptive Mechanical Systems for Physical Embodied Intelligence Robotics;RDF20-21;Engineering and technology;0.9968997240066528;RDF204;Mechanical engineering;0.9759464859962463;RDF202;Industrial, systems and processes engineering;0.4892594516277313;RDF212;Other engineering and technologies;0.019271137192845345
560;Transnational families and midwifery care: Expectations, challenges and practices during pregnancy, childbirth and postpartum (Evolving Narratives of Cultures and Histories);RDF30;Medical, health and life sciences;0.9277256727218628;RDF303;Health sciences;0.9891815185546875;RDF302;Clinical medicine;0.4081588089466095;RDF305;Other medical sciences;0.2927974760532379
561;Constructing participatory performance: the ecologies and architectures of audience engagement (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.7622659802436829;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.10557884722948074;RDF605;Other humanities;0.05541279539465904;RDF603;Philosophy;0.0008426422718912363
562;Development and implementation of a standardized methodology aiming to optimize the efficacy and reproducibility of findings using non-invasive brain stimulation techniques in the context of motor training (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.6714337468147278;RDF303;Health sciences;0.8936811685562134;RDF304;Medical biotechnology;0.7927852869033813;RDF301;Basic medicine and life sciences;0.2885690927505493
563;Putting interfaces at work (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9980931282043457;RDF205;Chemical engineering;0.21733753383159637;RDF206;Materials engineering and resources engineering;0.03138042986392975;RDF203;Electrical engineering, computer engineering, and information engineering;0.008711383678019047
564;Les outils de l'intersectorialité au niveau régional, comment sont-ils produits et comment opèrent-ils? (Political science and public administration);RDF50;Social sciences;0.966999351978302;RDF506;Political science and policy administration;0.6615403294563293;RDF507;Social and economic geography;0.026355352252721786;RDF509;Other social sciences;0.006692850962281227
565;Cell biology and function of dopamine neuron connectivity in health and disease (Molecular & Cellular Neurosciences);RDF30;Medical, health and life sciences;0.9008038640022278;RDF304;Medical biotechnology;0.16451644897460938;RDF301;Basic medicine and life sciences;0.05749327689409256;RDF303;Health sciences;0.00912563782185316
566;Exploiting Graphical Optimization Models to Solve Discrete Decision Problems in Healthcare and Supply Chain Logistics (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.983593225479126;RDF202;Industrial, systems and processes engineering;0.2046596258878708;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.008187909610569477;RDF207;Medical and biomedical engineering;0.007695646956562996
567;Alliance de recherche et d'action Alternatives inclusives en Santé mentale;RDF30;Medical, health and life sciences;0.931385338306427;RDF303;Health sciences;0.971563994884491;RDF305;Other medical sciences;0.04535258188843727;RDF301;Basic medicine and life sciences;0.02931223250925541
568;The development of a quality benchmark that identifies and addresses the determinants of online information reliability to inform information-seeking by a diverse population (Communications, media studies, gender studies, library and information science, related fields);RDF20-21;Engineering and technology;0.745505154132843;RDF206;Materials engineering and resources engineering;0.13939638435840607;RDF203;Electrical engineering, computer engineering, and information engineering;0.08570927381515503;RDF212;Other engineering and technologies;0.007695647422224283
569;Staufen2 and DNA damage (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.6319752931594849;RDF210;Industrial biotechnology;0.03676946833729744;RDF207;Medical and biomedical engineering;0.03308597952127457;RDF209;Environmental biotechnology;0.017045319080352783
570;Ultra-high-resolution emission and absorption spectroscopy of non-equilibrium and highly-reactive plasmas applied to complex materials processing (Physics);RDF20-21;Engineering and technology;0.6346489787101746;RDF211;Nano-technology;0.11920291930437088;RDF206;Materials engineering and resources engineering;0.01971912756562233;RDF212;Other engineering and technologies;0.0031236486975103617
571;Symmetries: Algebra and Physics;RDF10;Natural sciences;0.6300154328346252;RDF103;Physical sciences;0.7465087175369263;RDF107;Other natural sciences;0.000374095601728186;RDF101;Mathematics and statistics;0.0003301527467556298
572;Mobilizing Women's Entrepreneurship for empowerment and local economic development;RDF50;Social sciences;0.9829855561256409;RDF502;Economics and business administration;0.9738443493843079;RDF504;Sociology and related studies;0.5624168515205383;RDF507;Social and economic geography;0.5048826336860657
573;Calmodulation of ion channels (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.6453784108161926;RDF207;Medical and biomedical engineering;0.7791538834571838;RDF211;Nano-technology;0.14175598323345184;RDF210;Industrial biotechnology;0.10856641829013824
574;A multidimensional approach to study the biophysics of bioadhesin interaction with advanced nanomaterials;RDF20-21;Engineering and technology;0.5175109505653381;RDF211;Nano-technology;0.9653811454772949;RDF206;Materials engineering and resources engineering;0.6905590891838074;RDF207;Medical and biomedical engineering;0.48011305928230286
575;Smart nanostructured optical coatings prepared by pulsed plasma-based techniques (Physics);RDF20-21;Engineering and technology;0.9713032841682434;RDF211;Nano-technology;0.9790357351303101;RDF206;Materials engineering and resources engineering;0.21109136939048767;RDF212;Other engineering and technologies;0.006488268729299307
576;Développement de vêtements de protection chimique intelligents à haute performance de filtration (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9830613136291504;RDF205;Chemical engineering;0.9353465437889099;RDF208;Environmental engineering and related engineering;0.06560483574867249;RDF206;Materials engineering and resources engineering;0.01214717049151659
577;Context and Culture: Linguistic Anthropology and the Legacy of Michael Silverstein;RDF60;Humanities and the arts;0.7426601648330688;RDF602;Languages and literature;0.9369804859161377;RDF601;History, archaeology and related studies;0.9193533658981323;RDF605;Other humanities;0.21239535510540009
578;Ultra-trace laboratory for legacy and emerging contaminants (Geosciences);RDF20-21;Engineering and technology;0.955826997756958;RDF208;Environmental engineering and related engineering;0.9108631014823914;RDF212;Other engineering and technologies;0.01678548939526081;RDF206;Materials engineering and resources engineering;0.001098731067031622
579;Improving vulnerable preschoolers' mental health: A superiority trial assessing the How-to Parenting Program;RDF30;Medical, health and life sciences;0.9593632817268372;RDF303;Health sciences;0.9914886951446533;RDF301;Basic medicine and life sciences;0.36772429943084717;RDF305;Other medical sciences;0.30528295040130615
580;Polymeric Nanoparticles for Delivery of Ribonucleic Acids: Overcoming the Endosomal Barrier and Going Beyond the Liver (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.7842056155204773;RDF211;Nano-technology;0.998475193977356;RDF210;Industrial biotechnology;0.46101677417755127;RDF205;Chemical engineering;0.18922127783298492
581;Crime in the Decentralized Finance Industry (Law and criminology);RDF50;Social sciences;0.9711008071899414;RDF505;Law and legal practice;0.037326887249946594;RDF509;Other social sciences;0.003429603762924671;RDF502;Economics and business administration;0.0022518474142998457
582;Gravitation, quantum mechanics and quantum field theory;RDF10;Natural sciences;0.5260210633277893;RDF103;Physical sciences;0.9588471055030823;RDF101;Mathematics and statistics;0.7354516983032227;RDF107;Other natural sciences;0.028007522225379944
583;Improving hedging effectiveness in actuarial and financial applications (Mathematics and Statistics);RDF50;Social sciences;0.45984962582588196;RDF502;Economics and business administration;0.008779109455645084;RDF509;Other social sciences;0.0016229671891778708;RDF503;Education;0.00042388474685139954
584;Closing the Comorbidity Gap for People Living with HIV : a Randomized Controlled Trial of Fostemsavir to Reduce Inflammaging;RDF30;Medical, health and life sciences;0.9898686408996582;RDF303;Health sciences;0.9941346645355225;RDF302;Clinical medicine;0.9934102296829224;RDF304;Medical biotechnology;0.9661558866500854
585;Autonomie des acteurs dans les relations asymétriques: États de facto et leur patron entre l'Europe et la Russie (Political science and public administration);RDF50;Social sciences;0.6412610411643982;RDF506;Political science and policy administration;0.8433797955513;RDF509;Other social sciences;0.001081715221516788;RDF504;Sociology and related studies;0.00026530236937105656
586;Replacement of the femtosecond laser in the THz spectroscopic microscopy laboratory (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9964872002601624;RDF203;Electrical engineering, computer engineering, and information engineering;0.03594832494854927;RDF211;Nano-technology;0.013636835850775242;RDF212;Other engineering and technologies;0.0037654140032827854
587;Bringing nutrition to life among vulnerable populations: experiences from Latin America and Canada;RDF30;Medical, health and life sciences;0.9181430339813232;RDF303;Health sciences;0.9962345957756042;RDF301;Basic medicine and life sciences;0.8848377466201782;RDF302;Clinical medicine;0.733738124370575
588;Long non-coding RNAs in growth factor signaling (Genes, Cells and Molecules);RDF10;Natural sciences;0.5028607845306396;RDF106;Biological sciences;0.9962345957756042;RDF104;Chemical sciences;0.0541987270116806;RDF107;Other natural sciences;0.03622005507349968
589;Plan d'action pour la gestion de la douleur chronique du Ministère de la Santé et des Services sociaux du Québec: Évaluation de la mise en œuvre et des impacts des projets initiaux en vue d'une généralisation progressive à l'ensemble du Québec;RDF30;Medical, health and life sciences;0.4728444814682007;RDF303;Health sciences;0.10087862610816956;RDF304;Medical biotechnology;0.04672495648264885;RDF301;Basic medicine and life sciences;0.02822098694741726
590;INNOV Phase I: Leverage artificial intelligence to improve Environmental, Social, and Governance (ESG) data;RDF20-21;Engineering and technology;0.8466298580169678;RDF208;Environmental engineering and related engineering;0.9008790850639343;RDF212;Other engineering and technologies;0.33725807070732117;RDF203;Electrical engineering, computer engineering, and information engineering;0.11201594769954681
591;Prevention of anastomotic leak in colorectal surgery through microbiome mediation of intestinal healing (Nutrition, Food & Health);RDF30;Medical, health and life sciences;0.7709240317344666;RDF303;Health sciences;0.9916842579841614;RDF304;Medical biotechnology;0.8615382313728333;RDF301;Basic medicine and life sciences;0.6608293056488037
592;Development of a tailored approach to move towards a sustainable circular economy business model in the plastic film sector: the case of Balcan;RDF20-21;Engineering and technology;0.8437301516532898;RDF206;Materials engineering and resources engineering;0.9015746116638184;RDF205;Chemical engineering;0.6844749450683594;RDF202;Industrial, systems and processes engineering;0.6039318442344666
593;Enseignement de l'histoire et jeux vidéos (Education and social work);RDF60;Humanities and the arts;0.5892789363861084;RDF601;History, archaeology and related studies;0.07531231641769409;RDF605;Other humanities;0.05223085358738899;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0010005044750869274
594;Functions of bacterial type IA topoisomerases in the prevention of R-loop-dependent and -independent genomic instability (Genes, Cells and Molecules);RDF10;Natural sciences;0.8568161725997925;RDF106;Biological sciences;0.9964619278907776;RDF101;Mathematics and statistics;0.15974101424217224;RDF104;Chemical sciences;0.08210662752389908
595;High-Performance Dynamic Language Implementation (Computer Science);RDF20-21;Engineering and technology;0.9977121353149414;RDF203;Electrical engineering, computer engineering, and information engineering;0.6014764904975891;RDF212;Other engineering and technologies;0.006003596354275942;RDF206;Materials engineering and resources engineering;0.00018522574100643396
596;Methodological improvements for the statistical analysis of neurophysiological data with applications in user experience;RDF20-21;Engineering and technology;0.8812450170516968;RDF207;Medical and biomedical engineering;0.9543079733848572;RDF212;Other engineering and technologies;0.799755334854126;RDF203;Electrical engineering, computer engineering, and information engineering;0.2078571766614914
597;Glycerol 3-phosphate phosphatase and the glycerol shunt in senescence and healthy aging;RDF10;Natural sciences;0.4878355860710144;RDF106;Biological sciences;0.9883127808570862;RDF104;Chemical sciences;0.9870795607566833;RDF103;Physical sciences;0.8037905693054199
598;Regulation of innate antiviral defenses through Interleukin-17 receptor D (IL-17RD) (Virology & Viral Pathogenesis);RDF30;Medical, health and life sciences;0.9158399701118469;RDF301;Basic medicine and life sciences;0.7994423508644104;RDF304;Medical biotechnology;0.6753365397453308;RDF303;Health sciences;0.30404165387153625
599;Biological modeling to bridge in vitro and epidemiological studies: A new approach for animal-free chemical risk assessment;RDF30;Medical, health and life sciences;0.5867549777030945;RDF301;Basic medicine and life sciences;0.9089417457580566;RDF303;Health sciences;0.8158201575279236;RDF304;Medical biotechnology;0.6131207942962646
600;IAL (Intelligence Artificielle Littéraire) : expérimentation d'algorithmes d'apprentissage automatique pour définir et identifier les variations dans l'Anthologie grecque (Literature);RDF20-21;Engineering and technology;0.7870269417762756;RDF212;Other engineering and technologies;0.270480215549469;RDF203;Electrical engineering, computer engineering, and information engineering;0.07263670861721039;RDF206;Materials engineering and resources engineering;0.01186912041157484
601;Studies on the pathogenesis of the infections caused by streptococcus suis (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.5941244959831238;RDF303;Health sciences;0.9879462122917175;RDF301;Basic medicine and life sciences;0.9623913764953613;RDF304;Medical biotechnology;0.9302050471305847
602;Autonomous learning agents for intelligent neurostimulation;RDF20-21;Engineering and technology;0.9738386273384094;RDF212;Other engineering and technologies;0.8499711751937866;RDF207;Medical and biomedical engineering;0.6229612231254578;RDF203;Electrical engineering, computer engineering, and information engineering;0.21535074710845947
603;Hox genes in development and evolution of distal limbs (Developmental Biology);RDF10;Natural sciences;0.842087984085083;RDF106;Biological sciences;0.9981613755226135;RDF107;Other natural sciences;0.00243438221514225;RDF103;Physical sciences;0.0002492325147613883
604;Defence Lawyers and the Relevance of Social Problems in Lower Criminal Courts: A Comparative Analysis (Law and criminology);RDF50;Social sciences;0.8189767003059387;RDF505;Law and legal practice;0.34560203552246094;RDF509;Other social sciences;0.014392336830496788;RDF503;Education;0.0014779429184272885
605;Les pratiques extrascolaires de littératie d'adolescents ayant une déficience intellectuelle (Education and social work);RDF50;Social sciences;0.6155465245246887;RDF503;Education;0.9736446142196655;RDF501;Psychology and cognitive sciences;0.08787643909454346;RDF507;Social and economic geography;0.043042849749326706
606;Brain-Derived Neurotrophic Factor in hemostasis and thrombosis;RDF30;Medical, health and life sciences;0.8243815302848816;RDF303;Health sciences;0.9944450259208679;RDF304;Medical biotechnology;0.9898303151130676;RDF302;Clinical medicine;0.9566342234611511
607;Engagement des bibliothèques publiques et scolaires en faveur du développement des compétences en littératie pour les élèves du troisième cycle du primaire et du secondaire : portrait et stratégie de transfert (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.8913746476173401;RDF605;Other humanities;0.10894504189491272;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.004264634568244219;RDF602;Languages and literature;0.0019267345778644085
