;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
616;La transformation sémantique et syntaxique des données de situations professionnelles pour l'apprentissage du raisonnement clinique (Education and social work);RDF30;Medical, health and life sciences;0.4732692837715149;RDF20-21;Engineering and technology;0.30411434173583984;RDF50;Social sciences;0.17983020842075348;RDF503;Education;0.9832144975662231;RDF101;Mathematics and statistics;0.9722043871879578;RDF303;Health sciences;0.3727335035800934;RDF501;Psychology and cognitive sciences;0.2986958920955658;RDF602;Languages and literature;0.09334687888622284
617;Intergenerational transmission of vulnerability to PTSD : When children learn fear from their parent (Social & Developmental Aspects of Children's & Youth's Health);RDF30;Medical, health and life sciences;0.9427634477615356;RDF50;Social sciences;0.053395241498947144;RDF10;Natural sciences;0.0014623801689594984;RDF303;Health sciences;0.9785492420196533;RDF501;Psychology and cognitive sciences;0.9469901919364929;RDF305;Other medical sciences;0.38006842136383057;RDF301;Basic medicine and life sciences;0.32723817229270935;RDF207;Medical and biomedical engineering;0.1919327974319458
618;La musique au service du pouvoir, entre propagande et diplomatie : Du Troisième Reich à la fin de la Guerre froide  (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.9911553263664246;RDF50;Social sciences;0.004589959513396025;RDF20-21;Engineering and technology;0.0014442949322983623;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9289262890815735;RDF508;Media and communications;0.6550050973892212;RDF605;Other humanities;0.041152890771627426;RDF503;Education;0.010013570077717304;RDF506;Political science and policy administration;0.007937994785606861
619;Mesures de contrôle en santé mentale : un environnement contraignant? (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.8330908417701721;RDF30;Medical, health and life sciences;0.16150203347206116;RDF20-21;Engineering and technology;0.0032999017275869846;RDF501;Psychology and cognitive sciences;0.6708239316940308;RDF504;Sociology and related studies;0.6397923231124878;RDF303;Health sciences;0.6364661455154419;RDF509;Other social sciences;0.5764227509498596;RDF208;Environmental engineering and related engineering;0.41087448596954346
620;R3AI: Shifting Paradigms for a Robust, Reasoning, and Responsible Artificial Intelligence and its Adoption - CFREF (CIHR Contribution);RDF20-21;Engineering and technology;0.9900740385055542;RDF50;Social sciences;0.005795923061668873;RDF10;Natural sciences;0.001177513157017529;RDF102;Computer and information sciences;0.974821150302887;RDF203;Electrical engineering, computer engineering, and information engineering;0.3225259780883789;RDF212;Other engineering and technologies;0.11636176705360413;RDF501;Psychology and cognitive sciences;0.0844927579164505;RDF603;Philosophy;0.06656919419765472
621;À la rencontre des réalités virtuelle et concrète : la place de la scénographie dans la cocréation opératique;RDF20-21;Engineering and technology;0.939348578453064;RDF10;Natural sciences;0.03699606657028198;RDF50;Social sciences;0.011824654415249825;RDF102;Computer and information sciences;0.9536218047142029;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.87364661693573;RDF101;Mathematics and statistics;0.6846858263015747;RDF203;Electrical engineering, computer engineering, and information engineering;0.6566582918167114;RDF103;Physical sciences;0.4568943977355957
622;Parenting dimensions' influence on the psychosocial adaptation of preschoolers with language deficits (Psychology);RDF30;Medical, health and life sciences;0.8657644987106323;RDF50;Social sciences;0.0633312240242958;RDF60;Humanities and the arts;0.03184494003653526;RDF501;Psychology and cognitive sciences;0.9914224743843079;RDF503;Education;0.15456731617450714;RDF303;Health sciences;0.012241275049746037;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.001081715221516788;RDF509;Other social sciences;0.0008830458391457796
623;The structure-function relationships between capsular polysaccharides and the immune system during Streptococcus suis infections (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.6381291151046753;RDF10;Natural sciences;0.3183744251728058;RDF20-21;Engineering and technology;0.03854783996939659;RDF106;Biological sciences;0.9919379949569702;RDF303;Health sciences;0.9700134992599487;RDF304;Medical biotechnology;0.9603611826896667;RDF207;Medical and biomedical engineering;0.9312127232551575;RDF301;Basic medicine and life sciences;0.9235923290252686
624;Études des mécanismes de colonisation de Clostridium perfringens en productions animales (Biological Systems and Functions);RDF10;Natural sciences;0.8918465971946716;RDF40;Agricultural and veterinary sciences;0.06498481333255768;RDF30;Medical, health and life sciences;0.025498168542981148;RDF106;Biological sciences;0.9949396848678589;RDF301;Basic medicine and life sciences;0.970013439655304;RDF210;Industrial biotechnology;0.8864204287528992;RDF403;Veterinary sciences;0.32018327713012695;RDF304;Medical biotechnology;0.26057755947113037
625;Formation interactive en ligne: une solution à la formation des employés dans un contexte de roulement de personnel;RDF20-21;Engineering and technology;0.7520050406455994;RDF50;Social sciences;0.16693691909313202;RDF30;Medical, health and life sciences;0.028783533722162247;RDF502;Economics and business administration;0.8987665772438049;RDF503;Education;0.44903022050857544;RDF508;Media and communications;0.18476749956607819;RDF501;Psychology and cognitive sciences;0.10932482779026031;RDF102;Computer and information sciences;0.08210662752389908
626;Mise en ouvre des politiques EDI en enseignement supérieur au Québec : construction de sens et types de réponses aux mesures destinées aux parcours étudiants (Education and social work);RDF50;Social sciences;0.5293124318122864;RDF20-21;Engineering and technology;0.37976306676864624;RDF60;Humanities and the arts;0.05000903829932213;RDF503;Education;0.9591543078422546;RDF506;Political science and policy administration;0.9312127232551575;RDF507;Social and economic geography;0.30239108204841614;RDF502;Economics and business administration;0.14953137934207916;RDF208;Environmental engineering and related engineering;0.09203285723924637
627;Continuum PAROLE-Onco : Vers le développement de compétences en auto-soins pour améliorer l'expérience de la vie après les traitements aigus de cancer du sein;RDF20-21;Engineering and technology;0.9010698199272156;RDF30;Medical, health and life sciences;0.05163541063666344;RDF40;Agricultural and veterinary sciences;0.020220719277858734;RDF204;Mechanical engineering;0.8137569427490234;RDF210;Industrial biotechnology;0.47597068548202515;RDF212;Other engineering and technologies;0.3857795298099518;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.3350244164466858;RDF103;Physical sciences;0.2516477108001709
628;CAN-DO (CANnabis research DevelOpment): A cells-to-society research program on cannabis and mental health in younger adults;RDF30;Medical, health and life sciences;0.9724490642547607;RDF10;Natural sciences;0.012051542289555073;RDF50;Social sciences;0.008347859606146812;RDF303;Health sciences;0.9717789888381958;RDF301;Basic medicine and life sciences;0.6969905495643616;RDF501;Psychology and cognitive sciences;0.6645402908325195;RDF304;Medical biotechnology;0.4902356266975403;RDF207;Medical and biomedical engineering;0.3195459246635437
629;Effets d'une intervention de proximité mère-prématuré et de calme (NeuroN-QI) sur le neurodéveloppement de nouveau-nés prématurés : un essai clinique randomisé;RDF30;Medical, health and life sciences;0.9468108415603638;RDF20-21;Engineering and technology;0.022007441148161888;RDF10;Natural sciences;0.012201230973005295;RDF303;Health sciences;0.9790357351303101;RDF106;Biological sciences;0.9771974086761475;RDF207;Medical and biomedical engineering;0.967655599117279;RDF501;Psychology and cognitive sciences;0.9612438082695007;RDF302;Clinical medicine;0.9469902515411377
630;Corticospinal mechanisms of locomotor recovery after spinal cord injury (Movement & Exercise);RDF30;Medical, health and life sciences;0.9408534169197083;RDF20-21;Engineering and technology;0.03782310336828232;RDF10;Natural sciences;0.01827220618724823;RDF207;Medical and biomedical engineering;0.9676556587219238;RDF106;Biological sciences;0.9597620368003845;RDF303;Health sciences;0.956308901309967;RDF304;Medical biotechnology;0.8037905693054199;RDF301;Basic medicine and life sciences;0.796609103679657
631;Innover pour enseigner le management : cadres théoriques, mise en oeuvre et mesure d'impact;RDF20-21;Engineering and technology;0.48138850927352905;RDF50;Social sciences;0.21529026329517365;RDF30;Medical, health and life sciences;0.09628376364707947;RDF502;Economics and business administration;0.9808759689331055;RDF506;Political science and policy administration;0.5075677633285522;RDF503;Education;0.06325052678585052;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.03138042986392975;RDF202;Industrial, systems and processes engineering;0.029535340145230293
632;Advances in functional linear regression (Mathematics and Statistics);RDF20-21;Engineering and technology;0.43933120369911194;RDF10;Natural sciences;0.2426217496395111;RDF50;Social sciences;0.2174847275018692;RDF101;Mathematics and statistics;0.9958012700080872;RDF503;Education;0.02843603305518627;RDF212;Other engineering and technologies;0.00307536986656487;RDF509;Other social sciences;0.002714985515922308;RDF107;Other natural sciences;0.002217013156041503
633;Modélisation et choix du mode de réalisation dans les projets de construction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9983274340629578;RDF50;Social sciences;0.0005435988423414528;RDF10;Natural sciences;0.000450659281341359;RDF202;Industrial, systems and processes engineering;0.03283695876598358;RDF212;Other engineering and technologies;0.009268013760447502;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.008445626124739647;RDF103;Physical sciences;0.003483423963189125;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0004108485300093889
634;An in silico platform simulating cell metabolic behavior (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9880231022834778;RDF30;Medical, health and life sciences;0.007426695432513952;RDF10;Natural sciences;0.0031941819470375776;RDF104;Chemical sciences;0.9092645049095154;RDF205;Chemical engineering;0.6255810856819153;RDF210;Industrial biotechnology;0.15921741724014282;RDF106;Biological sciences;0.06187598034739494;RDF211;Nano-technology;0.04742587357759476
635;Commande optimale stochastique avec applications en épidémiologie et en fiabilité (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9973012208938599;RDF10;Natural sciences;0.0011496158549562097;RDF50;Social sciences;0.0008953217184171081;RDF101;Mathematics and statistics;0.18242551386356354;RDF202;Industrial, systems and processes engineering;0.06052938848733902;RDF103;Physical sciences;0.042087726294994354;RDF212;Other engineering and technologies;0.01640303246676922;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.006097562611103058
636;Reinforcement Learning in Electricity Markets with Storage Technologies;RDF20-21;Engineering and technology;0.9881620407104492;RDF10;Natural sciences;0.005105006042867899;RDF50;Social sciences;0.004795709624886513;RDF502;Economics and business administration;0.9369805455207825;RDF203;Electrical engineering, computer engineering, and information engineering;0.788257360458374;RDF501;Psychology and cognitive sciences;0.16132023930549622;RDF102;Computer and information sciences;0.1139734610915184;RDF212;Other engineering and technologies;0.0443485863506794
637;Advancing psychobiology of abnormal repetitive behaviours in carnivorous species (Biological Systems and Functions);RDF10;Natural sciences;0.654537558555603;RDF30;Medical, health and life sciences;0.3032015562057495;RDF40;Agricultural and veterinary sciences;0.036071084439754486;RDF106;Biological sciences;0.9909446835517883;RDF501;Psychology and cognitive sciences;0.5815407633781433;RDF402;Animal and dairy sciences;0.5048826336860657;RDF301;Basic medicine and life sciences;0.37439030408859253;RDF303;Health sciences;0.22034244239330292
638;Du politique dans l'usage des archives filmiques : enjeux contemporains de la production documentaire;RDF60;Humanities and the arts;0.9138420224189758;RDF50;Social sciences;0.056622572243213654;RDF20-21;Engineering and technology;0.023788927122950554;RDF508;Media and communications;0.9864678382873535;RDF601;History, archaeology and related studies;0.7708100080490112;RDF506;Political science and policy administration;0.4843800961971283;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.33350321650505066;RDF103;Physical sciences;0.10894504934549332
639;Neuroinflammation as a biomarker for epilepsy and neuropsychiatric comorbidities among people with tuberous sclerosis complex: a prospective, multicentre study;RDF30;Medical, health and life sciences;0.9838413000106812;RDF10;Natural sciences;0.009275737218558788;RDF50;Social sciences;0.003958398941904306;RDF106;Biological sciences;0.9884918332099915;RDF303;Health sciences;0.9868787527084351;RDF302;Clinical medicine;0.948537290096283;RDF304;Medical biotechnology;0.8844391107559204;RDF207;Medical and biomedical engineering;0.8464508056640625
640;Quels sont les dimensions et savoirs spécifiques à la coordination des services et des soins des personnes ayant des besoins complexes? (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9939417839050293;RDF20-21;Engineering and technology;0.003698504762724042;RDF30;Medical, health and life sciences;0.0009648126433603466;RDF504;Sociology and related studies;0.3468177616596222;RDF509;Other social sciences;0.1063188686966896;RDF503;Education;0.10230471193790436;RDF502;Economics and business administration;0.07751765847206116;RDF507;Social and economic geography;0.0384661927819252
641;Determining spatial arrangement, stoichiometry, and substrate specificity of messenger RNA-binding proteins along the gene expression pathway (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5542793869972229;RDF20-21;Engineering and technology;0.2879779040813446;RDF10;Natural sciences;0.14235073328018188;RDF106;Biological sciences;0.9920002222061157;RDF301;Basic medicine and life sciences;0.814643383026123;RDF304;Medical biotechnology;0.7866228222846985;RDF207;Medical and biomedical engineering;0.4877953827381134;RDF104;Chemical sciences;0.35925260186195374
642;Plateformes et usages : cinéma, télévision, jeu vidéo et création numérique;RDF20-21;Engineering and technology;0.9459631443023682;RDF60;Humanities and the arts;0.044243283569812775;RDF50;Social sciences;0.005284106824547052;RDF508;Media and communications;0.9953181743621826;RDF102;Computer and information sciences;0.9319595694541931;RDF203;Electrical engineering, computer engineering, and information engineering;0.6658452749252319;RDF212;Other engineering and technologies;0.3690592348575592;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.11008787900209427
643;Time to investigate human visual shape perception and recognition (Biological Systems and Functions);RDF10;Natural sciences;0.8304716944694519;RDF30;Medical, health and life sciences;0.13168872892856598;RDF20-21;Engineering and technology;0.029780946671962738;RDF106;Biological sciences;0.9856076836585999;RDF501;Psychology and cognitive sciences;0.9121236205101013;RDF207;Medical and biomedical engineering;0.14080816507339478;RDF107;Other natural sciences;0.058776553720235825;RDF301;Basic medicine and life sciences;0.052618954330682755
644;The gamification of online stochastic optimization problems;RDF20-21;Engineering and technology;0.9926377534866333;RDF50;Social sciences;0.00249925022944808;RDF60;Humanities and the arts;0.00182849052362144;RDF102;Computer and information sciences;0.9805806875228882;RDF101;Mathematics and statistics;0.8113772869110107;RDF212;Other engineering and technologies;0.7509182691574097;RDF203;Electrical engineering, computer engineering, and information engineering;0.16238003969192505;RDF501;Psychology and cognitive sciences;0.046378206461668015
645;Effects of an Open Lung protective protective EXTubation strategy compared to a conventional extubation strategy on postoperative pulmonary complications after general anesthesia as part of a comprehensive lung protective ventilation strategy: a multicenter pilot randomized controlled trial (OLEXT-3 study);RDF30;Medical, health and life sciences;0.97978675365448;RDF10;Natural sciences;0.0082160122692585;RDF20-21;Engineering and technology;0.007901261560618877;RDF303;Health sciences;0.9893474578857422;RDF302;Clinical medicine;0.9681411981582642;RDF106;Biological sciences;0.9136765599250793;RDF207;Medical and biomedical engineering;0.4577426314353943;RDF301;Basic medicine and life sciences;0.1710612028837204
646;Additively manufactured composite parts service properties prediction : an essential step to unleash the full potential of additive manufacturing of composites;RDF20-21;Engineering and technology;0.9792362451553345;RDF10;Natural sciences;0.010793676599860191;RDF30;Medical, health and life sciences;0.006007585674524307;RDF206;Materials engineering and resources engineering;0.9671630859375;RDF103;Physical sciences;0.9099070429801941;RDF104;Chemical sciences;0.7676898837089539;RDF202;Industrial, systems and processes engineering;0.5804709792137146;RDF212;Other engineering and technologies;0.2354598194360733
647;Transcriptional regulation by long noncoding RNAs (Genes, Cells and Molecules);RDF10;Natural sciences;0.6336524486541748;RDF30;Medical, health and life sciences;0.3186204731464386;RDF20-21;Engineering and technology;0.04114595428109169;RDF106;Biological sciences;0.9975274205207825;RDF301;Basic medicine and life sciences;0.7577943801879883;RDF304;Medical biotechnology;0.5715274810791016;RDF207;Medical and biomedical engineering;0.07004895806312561;RDF305;Other medical sciences;0.030444348230957985
648;Outils et méthodes de planification des services d'autopartage;RDF20-21;Engineering and technology;0.9532812237739563;RDF50;Social sciences;0.016791073605418205;RDF30;Medical, health and life sciences;0.016660405322909355;RDF102;Computer and information sciences;0.8407825827598572;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8250265121459961;RDF202;Industrial, systems and processes engineering;0.5009765625;RDF103;Physical sciences;0.25349122285842896;RDF212;Other engineering and technologies;0.199619859457016
649;Sécurité de l'internet des objets dans les villes intelligentes (Computer Science);RDF20-21;Engineering and technology;0.9958246946334839;RDF60;Humanities and the arts;0.0012411908246576786;RDF10;Natural sciences;0.0010783652542158961;RDF102;Computer and information sciences;0.9959926605224609;RDF203;Electrical engineering, computer engineering, and information engineering;0.5529018640518188;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.008187909610569477;RDF212;Other engineering and technologies;0.006903837900608778;RDF508;Media and communications;0.0019267345778644085
650;Understanding the early pathogenesis of necrotic enteritis in chickens (Biological Systems and Functions);RDF10;Natural sciences;0.3626217842102051;RDF40;Agricultural and veterinary sciences;0.3200125992298126;RDF30;Medical, health and life sciences;0.31505125761032104;RDF106;Biological sciences;0.9942250847816467;RDF402;Animal and dairy sciences;0.9924812912940979;RDF303;Health sciences;0.980280876159668;RDF403;Veterinary sciences;0.9775429368019104;RDF301;Basic medicine and life sciences;0.9603611826896667
651;Trajectoire vers la sécurité des femmes en situation de handicap victimes de violence conjugale: une recherche-action intersectorielle en soutien aux droits des femmes;RDF50;Social sciences;0.8465272188186646;RDF30;Medical, health and life sciences;0.09647339582443237;RDF20-21;Engineering and technology;0.0251665897667408;RDF504;Sociology and related studies;0.7498206496238708;RDF506;Political science and policy administration;0.3802410066127777;RDF507;Social and economic geography;0.35756751894950867;RDF303;Health sciences;0.1108556017279625;RDF505;Law and legal practice;0.10557883977890015
652;Regard des travailleuses sociales sur leur pratique professionnelle d'évaluation psychosociale à la suite de l'entrée en vigueur de la Loi visant à mieux protéger les personnes en situation de vulnérabilité : une étude à devis mixte;RDF50;Social sciences;0.5597264170646667;RDF30;Medical, health and life sciences;0.22438998520374298;RDF60;Humanities and the arts;0.19648243486881256;RDF501;Psychology and cognitive sciences;0.945801317691803;RDF504;Sociology and related studies;0.9230391979217529;RDF507;Social and economic geography;0.8910549283027649;RDF502;Economics and business administration;0.8370879888534546;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6981236934661865
653;La police face à la justice : une analyse des systèmes de gestion des déviances policières au Québec (Law and criminology);RDF50;Social sciences;0.839824378490448;RDF20-21;Engineering and technology;0.09759722650051117;RDF60;Humanities and the arts;0.02246815524995327;RDF506;Political science and policy administration;0.1629120409488678;RDF505;Law and legal practice;0.06903793662786484;RDF509;Other social sciences;0.006903837900608778;RDF605;Other humanities;0.00407013762742281;RDF101;Mathematics and statistics;0.0036499870475381613
654;Soigner et gouverner les corps autochtones: santé et médecine coloniale au Québec, 1855-1904 (History);RDF50;Social sciences;0.6570448279380798;RDF30;Medical, health and life sciences;0.158519446849823;RDF60;Humanities and the arts;0.14775636792182922;RDF601;History, archaeology and related studies;0.9938069581985474;RDF507;Social and economic geography;0.26779094338417053;RDF503;Education;0.22884511947631836;RDF504;Sociology and related studies;0.13706977665424347;RDF506;Political science and policy administration;0.13206614553928375
655;Development of near infrared spectroscopy (NIRS) and electroencephalography (EEG) methods to study neurovascular mechanisms of brain development (Physics);RDF10;Natural sciences;0.9308384656906128;RDF20-21;Engineering and technology;0.05050252377986908;RDF30;Medical, health and life sciences;0.013277698308229446;RDF103;Physical sciences;0.9874720573425293;RDF106;Biological sciences;0.04535257816314697;RDF107;Other natural sciences;0.015663649886846542;RDF207;Medical and biomedical engineering;0.01484241709113121;RDF603;Philosophy;0.004681822378188372
656;Role of vitamin K-dependent gamma-carboxylation in beta cell and diabetes (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF30;Medical, health and life sciences;0.8263983726501465;RDF10;Natural sciences;0.14473283290863037;RDF20-21;Engineering and technology;0.024760868400335312;RDF106;Biological sciences;0.9757623672485352;RDF304;Medical biotechnology;0.9688562154769897;RDF303;Health sciences;0.9273633360862732;RDF207;Medical and biomedical engineering;0.8962513208389282;RDF104;Chemical sciences;0.8433797955513
657;Competition in the Canadian Mobile Telecommunications Industry: Weak Signals? (Economics);RDF50;Social sciences;0.5061030983924866;RDF20-21;Engineering and technology;0.2883688509464264;RDF60;Humanities and the arts;0.08392012119293213;RDF502;Economics and business administration;0.980431318283081;RDF508;Media and communications;0.896975576877594;RDF507;Social and economic geography;0.03704717010259628;RDF203;Electrical engineering, computer engineering, and information engineering;0.028007522225379944;RDF102;Computer and information sciences;0.01353214867413044
658;Gut-lung axis in equine asthma (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.676277756690979;RDF10;Natural sciences;0.3194509744644165;RDF20-21;Engineering and technology;0.0020538761746138334;RDF106;Biological sciences;0.9945730566978455;RDF303;Health sciences;0.9890130162239075;RDF207;Medical and biomedical engineering;0.973036527633667;RDF301;Basic medicine and life sciences;0.9477691054344177;RDF304;Medical biotechnology;0.9170058369636536
659;Several aspects of L-functions (Mathematics and Statistics);RDF20-21;Engineering and technology;0.5164130926132202;RDF10;Natural sciences;0.2721305787563324;RDF50;Social sciences;0.0955268144607544;RDF101;Mathematics and statistics;0.9966233372688293;RDF503;Education;0.014728613197803497;RDF212;Other engineering and technologies;0.0013670256594195962;RDF102;Computer and information sciences;0.000656372809316963;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.00037409557262435555
660;Estimating the Effects of Government Spending Along the Supply Chain;RDF50;Social sciences;0.8127283453941345;RDF20-21;Engineering and technology;0.13017165660858154;RDF10;Natural sciences;0.028819192200899124;RDF502;Economics and business administration;0.9944450259208679;RDF101;Mathematics and statistics;0.24908176064491272;RDF202;Industrial, systems and processes engineering;0.17781086266040802;RDF506;Political science and policy administration;0.08064661920070648;RDF509;Other social sciences;0.07107367366552353
661;Using calorespirometry to assemble a complete picture of acute hypoxic metabolic depression in fishes (Biological Systems and Functions);RDF10;Natural sciences;0.5015566945075989;RDF30;Medical, health and life sciences;0.4785887598991394;RDF20-21;Engineering and technology;0.011343605816364288;RDF106;Biological sciences;0.9903663396835327;RDF207;Medical and biomedical engineering;0.9238675236701965;RDF304;Medical biotechnology;0.9155072569847107;RDF301;Basic medicine and life sciences;0.9059897661209106;RDF303;Health sciences;0.696784257888794
662;Electronic structure theory: Merging wave function theory, density functional theory, and machine learning (Chemistry);RDF20-21;Engineering and technology;0.6535555124282837;RDF10;Natural sciences;0.2348601073026657;RDF60;Humanities and the arts;0.034367624670267105;RDF104;Chemical sciences;0.9930961728096008;RDF205;Chemical engineering;0.04922211170196533;RDF101;Mathematics and statistics;0.014842418022453785;RDF103;Physical sciences;0.0013670256594195962;RDF212;Other engineering and technologies;0.0011335689341649413
663;Comprehensive lipidomics to identify novel players involved in the onset of cardiac manifestations of non-alcoholic fatty liver disease;RDF30;Medical, health and life sciences;0.9686049818992615;RDF20-21;Engineering and technology;0.013816406950354576;RDF10;Natural sciences;0.012678648345172405;RDF106;Biological sciences;0.9790357947349548;RDF303;Health sciences;0.9664105176925659;RDF304;Medical biotechnology;0.9252299666404724;RDF302;Clinical medicine;0.921640157699585;RDF207;Medical and biomedical engineering;0.8077640533447266
664;Longitudinal monitoring of visual function during cortical impairment in mice (Systems & Circuits Neurosciences);RDF30;Medical, health and life sciences;0.597812294960022;RDF20-21;Engineering and technology;0.3912898898124695;RDF10;Natural sciences;0.00531546538695693;RDF106;Biological sciences;0.9635062217712402;RDF207;Medical and biomedical engineering;0.9485372304916382;RDF304;Medical biotechnology;0.08093671500682831;RDF301;Basic medicine and life sciences;0.003945406526327133;RDF203;Electrical engineering, computer engineering, and information engineering;0.003765413537621498
665;Gouvernance et acceptabilité sociale des grands projets publics;RDF50;Social sciences;0.9001262784004211;RDF60;Humanities and the arts;0.062462493777275085;RDF10;Natural sciences;0.012990959919989109;RDF502;Economics and business administration;0.9697853922843933;RDF506;Political science and policy administration;0.9623913764953613;RDF504;Sociology and related studies;0.8719117641448975;RDF507;Social and economic geography;0.086941659450531;RDF509;Other social sciences;0.03358950465917587
666;Structural and functional changes in the brain of early and late blind individuals (Behavioural Sciences – Behavioural Studies, Neuroscience and Cognition);RDF30;Medical, health and life sciences;0.9728916883468628;RDF20-21;Engineering and technology;0.016609257087111473;RDF10;Natural sciences;0.005226335022598505;RDF501;Psychology and cognitive sciences;0.6048658490180969;RDF207;Medical and biomedical engineering;0.04501552879810333;RDF303;Health sciences;0.00806199200451374;RDF106;Biological sciences;0.008061991073191166;RDF503;Education;0.0071214293129742146
667;New unsupervised Bayesian and energy-based models dedicated to image processing and computer vision applications (Computer Science);RDF20-21;Engineering and technology;0.9939417839050293;RDF10;Natural sciences;0.0018890113569796085;RDF30;Medical, health and life sciences;0.0012388438917696476;RDF102;Computer and information sciences;0.996726930141449;RDF203;Electrical engineering, computer engineering, and information engineering;0.7446563839912415;RDF212;Other engineering and technologies;0.0017546144081279635;RDF501;Psychology and cognitive sciences;0.0003150386910419911;RDF101;Mathematics and statistics;0.00021654403826687485
668;Phenomenology and The Norms of Perception (Philosophy);RDF60;Humanities and the arts;0.46904775500297546;RDF30;Medical, health and life sciences;0.17942675948143005;RDF10;Natural sciences;0.17121019959449768;RDF603;Philosophy;0.9997131824493408;RDF501;Psychology and cognitive sciences;0.7401743531227112;RDF503;Education;0.6104534864425659;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.007937993854284286;RDF602;Languages and literature;0.007232764270156622
669;Intelligent API Engineering: Systematically Leveraging APIs Through Development Knowledge and Usage Data;RDF20-21;Engineering and technology;0.9966574311256409;RDF30;Medical, health and life sciences;0.0011135266395285726;RDF50;Social sciences;0.0010792670072987676;RDF102;Computer and information sciences;0.9945730566978455;RDF203;Electrical engineering, computer engineering, and information engineering;0.902265727519989;RDF212;Other engineering and technologies;0.13660839200019836;RDF104;Chemical sciences;0.004681822843849659;RDF603;Philosophy;0.0028449094388633966
670;Investigating mechanisms involved in vestibular substitution (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.9463100433349609;RDF10;Natural sciences;0.03770957514643669;RDF20-21;Engineering and technology;0.013083087280392647;RDF106;Biological sciences;0.9890130162239075;RDF207;Medical and biomedical engineering;0.9736446738243103;RDF304;Medical biotechnology;0.7341195344924927;RDF303;Health sciences;0.4564097821712494;RDF301;Basic medicine and life sciences;0.4426364600658417
671;« COVID-19 » Migration en ligne et évaluation des impacts d'un programme de groupes de codéveloppement professionnel dans la fonction publique québécoise;RDF50;Social sciences;0.5106427073478699;RDF30;Medical, health and life sciences;0.3743245601654053;RDF20-21;Engineering and technology;0.08417817950248718;RDF502;Economics and business administration;0.9372107982635498;RDF303;Health sciences;0.11838509142398834;RDF506;Political science and policy administration;0.09401018172502518;RDF102;Computer and information sciences;0.0844927579164505;RDF508;Media and communications;0.06903792917728424
672;Multibody modelling to prototype next generation portable exoskeletons for everyday assistance (Mechanical Engineering);RDF20-21;Engineering and technology;0.9930643439292908;RDF30;Medical, health and life sciences;0.005547212436795235;RDF10;Natural sciences;0.0006223799427971244;RDF204;Mechanical engineering;0.9991832971572876;RDF103;Physical sciences;0.030675802379846573;RDF211;Nano-technology;0.006388320587575436;RDF303;Health sciences;0.004264635033905506;RDF212;Other engineering and technologies;0.0024343819823116064
673;Biomaterials-stimulated tissue regeneration and extracellular vesicles (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.44177374243736267;RDF20-21;Engineering and technology;0.415008008480072;RDF10;Natural sciences;0.14230680465698242;RDF207;Medical and biomedical engineering;0.986151397228241;RDF106;Biological sciences;0.9833430051803589;RDF304;Medical biotechnology;0.9801293015480042;RDF301;Basic medicine and life sciences;0.9233161807060242;RDF303;Health sciences;0.7809967398643494
