;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
582;Gravitation, quantum mechanics and quantum field theory;RDF10;Natural sciences;0.4118667244911194;RDF20-21;Engineering and technology;0.14432349801063538;RDF50;Social sciences;0.11710651963949203;RDF103;Physical sciences;0.9719737768173218;RDF107;Other natural sciences;0.0028324683662503958;RDF212;Other engineering and technologies;0.0017517177620902658;RDF210;Industrial biotechnology;0.0004831144178751856;RDF211;Nano-technology;0.0003023771569132805
583;Improving hedging effectiveness in actuarial and financial applications (Mathematics and Statistics);RDF20-21;Engineering and technology;0.2212187647819519;RDF10;Natural sciences;0.21561285853385925;RDF50;Social sciences;0.14779949188232422;RDF101;Mathematics and statistics;0.9946522116661072;RDF211;Nano-technology;0.0006786202429793775;RDF212;Other engineering and technologies;0.00030782882822677493;RDF502;Economics and business administration;0.000260915927356109;RDF107;Other natural sciences;0.00015811000776011497
584;Closing the Comorbidity Gap for People Living with HIV : a Randomized Controlled Trial of Fostemsavir to Reduce Inflammaging;RDF30;Medical, health and life sciences;0.733600378036499;RDF20-21;Engineering and technology;0.08299543708562851;RDF50;Social sciences;0.07038087397813797;RDF303;Health sciences;0.8695032596588135;RDF302;Clinical medicine;0.7008912563323975;RDF207;Medical and biomedical engineering;0.20818525552749634;RDF304;Medical biotechnology;0.1446845382452011;RDF106;Biological sciences;0.10231828689575195
585;Autonomie des acteurs dans les relations asymétriques: États de facto et leur patron entre l'Europe et la Russie (Political science and public administration);RDF50;Social sciences;0.39636990427970886;RDF20-21;Engineering and technology;0.15157464146614075;RDF10;Natural sciences;0.12509885430335999;RDF506;Political science and policy administration;0.9928461909294128;RDF212;Other engineering and technologies;0.018153568729758263;RDF509;Other social sciences;0.014964479021728039;RDF507;Social and economic geography;0.003802871098741889;RDF211;Nano-technology;0.0015434902161359787
586;Replacement of the femtosecond laser in the THz spectroscopic microscopy laboratory (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.976370632648468;RDF10;Natural sciences;0.006222112569957972;RDF50;Social sciences;0.005210063885897398;RDF203;Electrical engineering, computer engineering, and information engineering;0.5489907264709473;RDF211;Nano-technology;0.013054986484348774;RDF102;Computer and information sciences;0.0081675685942173;RDF212;Other engineering and technologies;0.0009220907231792808;RDF103;Physical sciences;0.000526218325830996
587;Bringing nutrition to life among vulnerable populations: experiences from Latin America and Canada;RDF50;Social sciences;0.2481330931186676;RDF30;Medical, health and life sciences;0.22677533328533173;RDF10;Natural sciences;0.19705426692962646;RDF507;Social and economic geography;0.13330265879631042;RDF404;Agricultural biotechnology and food sciences;0.03649182990193367;RDF509;Other social sciences;0.03559056669473648;RDF303;Health sciences;0.026839785277843475;RDF605;Other humanities;0.021512607112526894
588;Long non-coding RNAs in growth factor signaling (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5003876686096191;RDF10;Natural sciences;0.19813302159309387;RDF50;Social sciences;0.09535513818264008;RDF106;Biological sciences;0.7176141142845154;RDF210;Industrial biotechnology;0.05689128488302231;RDF304;Medical biotechnology;0.03402483090758324;RDF404;Agricultural biotechnology and food sciences;0.03271523118019104;RDF301;Basic medicine and life sciences;0.02128925919532776
589;Plan d'action pour la gestion de la douleur chronique du Ministère de la Santé et des Services sociaux du Québec: Évaluation de la mise en œuvre et des impacts des projets initiaux en vue d'une généralisation progressive à l'ensemble du Québec;RDF50;Social sciences;0.6841760873794556;RDF20-21;Engineering and technology;0.08855407685041428;RDF30;Medical, health and life sciences;0.06402362138032913;RDF504;Sociology and related studies;0.8176068663597107;RDF507;Social and economic geography;0.3239331543445587;RDF101;Mathematics and statistics;0.26221370697021484;RDF506;Political science and policy administration;0.2062705010175705;RDF602;Languages and literature;0.1624399572610855
590;INNOV Phase I: Leverage artificial intelligence to improve Environmental, Social, and Governance (ESG) data;RDF50;Social sciences;0.4655950963497162;RDF20-21;Engineering and technology;0.3604760468006134;RDF10;Natural sciences;0.06777407228946686;RDF105;Earth and related environmental sciences;0.36741405725479126;RDF208;Environmental engineering and related engineering;0.14847971498966217;RDF401;Agriculture, forestry, and fisheries;0.020753130316734314;RDF212;Other engineering and technologies;0.009843756444752216;RDF509;Other social sciences;0.003924044314771891
591;Prevention of anastomotic leak in colorectal surgery through microbiome mediation of intestinal healing (Nutrition, Food & Health);RDF10;Natural sciences;0.37305042147636414;RDF30;Medical, health and life sciences;0.3394570052623749;RDF40;Agricultural and veterinary sciences;0.08736137300729752;RDF303;Health sciences;0.9633173942565918;RDF304;Medical biotechnology;0.004530064761638641;RDF211;Nano-technology;0.0019499050686135888;RDF302;Clinical medicine;0.0019110057037323713;RDF106;Biological sciences;0.0015877605183050036
592;Development of a tailored approach to move towards a sustainable circular economy business model in the plastic film sector: the case of Balcan;RDF20-21;Engineering and technology;0.4842408001422882;RDF50;Social sciences;0.19846701622009277;RDF10;Natural sciences;0.11697131395339966;RDF212;Other engineering and technologies;0.14896640181541443;RDF502;Economics and business administration;0.1256912797689438;RDF202;Industrial, systems and processes engineering;0.05644162744283676;RDF506;Political science and policy administration;0.032646458595991135;RDF507;Social and economic geography;0.03215358033776283
593;Enseignement de l'histoire et jeux vidéos (Education and social work);RDF50;Social sciences;0.5971187353134155;RDF60;Humanities and the arts;0.34280985593795776;RDF10;Natural sciences;0.019118020310997963;RDF503;Education;0.9056631922721863;RDF504;Sociology and related studies;0.30592164397239685;RDF509;Other social sciences;0.0918266624212265;RDF601;History, archaeology and related studies;0.033249493688344955;RDF605;Other humanities;0.010553548112511635
594;Functions of bacterial type IA topoisomerases in the prevention of R-loop-dependent and -independent genomic instability (Genes, Cells and Molecules);RDF10;Natural sciences;0.3798752427101135;RDF30;Medical, health and life sciences;0.28626057505607605;RDF20-21;Engineering and technology;0.2061077505350113;RDF106;Biological sciences;0.9010589122772217;RDF301;Basic medicine and life sciences;0.329578161239624;RDF207;Medical and biomedical engineering;0.29735180735588074;RDF304;Medical biotechnology;0.19288605451583862;RDF303;Health sciences;0.13833631575107574
595;High-Performance Dynamic Language Implementation (Computer Science);RDF20-21;Engineering and technology;0.40180182456970215;RDF10;Natural sciences;0.14424553513526917;RDF50;Social sciences;0.1393635869026184;RDF102;Computer and information sciences;0.9607070684432983;RDF203;Electrical engineering, computer engineering, and information engineering;0.06995245814323425;RDF602;Languages and literature;0.0001741082378430292;RDF212;Other engineering and technologies;0.00016970225260592997;RDF211;Nano-technology;0.00013541469525080174
596;Methodological improvements for the statistical analysis of neurophysiological data with applications in user experience;RDF20-21;Engineering and technology;0.44368213415145874;RDF30;Medical, health and life sciences;0.17516396939754486;RDF10;Natural sciences;0.14528514444828033;RDF501;Psychology and cognitive sciences;0.021713264286518097;RDF212;Other engineering and technologies;0.017754467204213142;RDF508;Media and communications;0.01658748835325241;RDF503;Education;0.013862458057701588;RDF207;Medical and biomedical engineering;0.008627361617982388
597;Glycerol 3-phosphate phosphatase and the glycerol shunt in senescence and healthy aging;RDF30;Medical, health and life sciences;0.4585880935192108;RDF10;Natural sciences;0.22894474864006042;RDF50;Social sciences;0.1172238439321518;RDF106;Biological sciences;0.5972493290901184;RDF303;Health sciences;0.36951327323913574;RDF104;Chemical sciences;0.26850220561027527;RDF302;Clinical medicine;0.1869535744190216;RDF301;Basic medicine and life sciences;0.17092879116535187
598;Regulation of innate antiviral defenses through Interleukin-17 receptor D (IL-17RD) (Virology & Viral Pathogenesis);RDF30;Medical, health and life sciences;0.5098074674606323;RDF10;Natural sciences;0.14520584046840668;RDF40;Agricultural and veterinary sciences;0.11630139499902725;RDF403;Veterinary sciences;0.11135128140449524;RDF303;Health sciences;0.06301837414503098;RDF106;Biological sciences;0.05871037021279335;RDF302;Clinical medicine;0.007287338376045227;RDF301;Basic medicine and life sciences;0.005580699536949396
599;Biological modeling to bridge in vitro and epidemiological studies: A new approach for animal-free chemical risk assessment;RDF30;Medical, health and life sciences;0.38184210658073425;RDF10;Natural sciences;0.3562226891517639;RDF20-21;Engineering and technology;0.0984252542257309;RDF106;Biological sciences;0.9880590438842773;RDF301;Basic medicine and life sciences;0.338861346244812;RDF303;Health sciences;0.28657570481300354;RDF104;Chemical sciences;0.2067195177078247;RDF305;Other medical sciences;0.12417085468769073
600;IAL (Intelligence Artificielle Littéraire) : expérimentation d'algorithmes d'apprentissage automatique pour définir et identifier les variations dans l'Anthologie grecque (Literature);RDF60;Humanities and the arts;0.9018974304199219;RDF20-21;Engineering and technology;0.031002916395664215;RDF50;Social sciences;0.018721414729952812;RDF602;Languages and literature;0.9961832165718079;RDF212;Other engineering and technologies;0.01688997447490692;RDF605;Other humanities;0.005005831364542246;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0011890135938301682;RDF503;Education;0.0007626218139193952
601;Studies on the pathogenesis of the infections caused by streptococcus suis (Biological Systems and Functions);RDF10;Natural sciences;0.4909905791282654;RDF30;Medical, health and life sciences;0.4317075312137604;RDF40;Agricultural and veterinary sciences;0.025398528203368187;RDF106;Biological sciences;0.9774971008300781;RDF301;Basic medicine and life sciences;0.6469603776931763;RDF207;Medical and biomedical engineering;0.03754175454378128;RDF302;Clinical medicine;0.028623195365071297;RDF303;Health sciences;0.007009151391685009
602;Autonomous learning agents for intelligent neurostimulation;RDF20-21;Engineering and technology;0.5975968837738037;RDF30;Medical, health and life sciences;0.18125568330287933;RDF10;Natural sciences;0.07165852934122086;RDF207;Medical and biomedical engineering;0.6355766654014587;RDF501;Psychology and cognitive sciences;0.47559115290641785;RDF304;Medical biotechnology;0.4332943856716156;RDF503;Education;0.21295997500419617;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.15741455554962158
603;Hox genes in development and evolution of distal limbs (Developmental Biology);RDF10;Natural sciences;0.7835795879364014;RDF30;Medical, health and life sciences;0.07367206364870071;RDF50;Social sciences;0.037882428616285324;RDF106;Biological sciences;0.9924378991127014;RDF301;Basic medicine and life sciences;0.006187375634908676;RDF105;Earth and related environmental sciences;0.0014869224978610873;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0009690732113085687;RDF107;Other natural sciences;0.00042183627374470234
604;Defence Lawyers and the Relevance of Social Problems in Lower Criminal Courts: A Comparative Analysis (Law and criminology);RDF50;Social sciences;0.4007406234741211;RDF10;Natural sciences;0.13174404203891754;RDF40;Agricultural and veterinary sciences;0.12159035354852676;RDF505;Law and legal practice;0.018626578152179718;RDF504;Sociology and related studies;0.0004878579347860068;RDF509;Other social sciences;0.0002833747130353004;RDF507;Social and economic geography;0.00024664244847372174;RDF211;Nano-technology;0.00022905385412741452
605;Les pratiques extrascolaires de littératie d'adolescents ayant une déficience intellectuelle (Education and social work);RDF50;Social sciences;0.6785371899604797;RDF60;Humanities and the arts;0.15327346324920654;RDF10;Natural sciences;0.046618640422821045;RDF503;Education;0.9559713006019592;RDF605;Other humanities;0.28399717807769775;RDF602;Languages and literature;0.20080618560314178;RDF509;Other social sciences;0.014012628234922886;RDF504;Sociology and related studies;0.003977470099925995
606;Brain-Derived Neurotrophic Factor in hemostasis and thrombosis;RDF30;Medical, health and life sciences;0.6151348352432251;RDF20-21;Engineering and technology;0.1313762366771698;RDF10;Natural sciences;0.1002872884273529;RDF303;Health sciences;0.6105058193206787;RDF304;Medical biotechnology;0.37792882323265076;RDF207;Medical and biomedical engineering;0.2605859637260437;RDF106;Biological sciences;0.21543045341968536;RDF302;Clinical medicine;0.007322215475142002
607;Engagement des bibliothèques publiques et scolaires en faveur du développement des compétences en littératie pour les élèves du troisième cycle du primaire et du secondaire : portrait et stratégie de transfert (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.3030225932598114;RDF50;Social sciences;0.22353821992874146;RDF10;Natural sciences;0.14528781175613403;RDF602;Languages and literature;0.9013096690177917;RDF503;Education;0.8860121369361877;RDF508;Media and communications;0.7516852021217346;RDF509;Other social sciences;0.08273731917142868;RDF102;Computer and information sciences;0.04091307520866394
608;Mieux comprendre les défis et conditions de pratiques des parents d'accueil dans le contexte actuel de professionnalisation de l'accueil familial (Education and social work);RDF50;Social sciences;0.6119495034217834;RDF60;Humanities and the arts;0.09342018514871597;RDF10;Natural sciences;0.07884815335273743;RDF503;Education;0.8274494409561157;RDF509;Other social sciences;0.019052738323807716;RDF504;Sociology and related studies;0.0011788427364081144;RDF211;Nano-technology;0.00031767055043019354;RDF605;Other humanities;0.00026439267094247043
609;A mixed methods study of stakeholders' perspectives on ethical and logistical issues related to advanced living donation in kidney transplantation in Canada, and a proposal for guidelines in a Canadian context (Health Policy & Systems Management Research);RDF30;Medical, health and life sciences;0.6343812942504883;RDF50;Social sciences;0.13640043139457703;RDF10;Natural sciences;0.0728950947523117;RDF303;Health sciences;0.8990581631660461;RDF304;Medical biotechnology;0.10088784247636795;RDF602;Languages and literature;0.03749258816242218;RDF509;Other social sciences;0.03171389549970627;RDF212;Other engineering and technologies;0.012959248386323452
610;To uncover, understand and exploit the estrogen-oncolytic virus crosstalk to improve therapy (Cancer Biology & Therapeutics);RDF30;Medical, health and life sciences;0.7357460260391235;RDF20-21;Engineering and technology;0.09080460667610168;RDF10;Natural sciences;0.0495440699160099;RDF106;Biological sciences;0.1978239268064499;RDF303;Health sciences;0.048488739877939224;RDF207;Medical and biomedical engineering;0.017164820805191994;RDF304;Medical biotechnology;0.010340245440602303;RDF302;Clinical medicine;0.0013836444122716784
611;Structure and rheology of mixed hydrocolloid gels as model systems for food 3D printing (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9476249814033508;RDF10;Natural sciences;0.013295349664986134;RDF30;Medical, health and life sciences;0.010449033230543137;RDF104;Chemical sciences;0.4167003929615021;RDF205;Chemical engineering;0.1453804224729538;RDF206;Materials engineering and resources engineering;0.0036186256911605597;RDF103;Physical sciences;0.00043050837120972574;RDF211;Nano-technology;0.0004026006208732724
612;« Une bonne relation avec mon chef ! » : anatomie des relations entre gestionnaires et employés en contexte de travail à distance (Business, management and related fields);RDF50;Social sciences;0.26404452323913574;RDF20-21;Engineering and technology;0.23584847152233124;RDF40;Agricultural and veterinary sciences;0.13417953252792358;RDF502;Economics and business administration;0.13278238475322723;RDF507;Social and economic geography;0.00973808579146862;RDF509;Other social sciences;0.004421418532729149;RDF202;Industrial, systems and processes engineering;0.0032721359748393297;RDF210;Industrial biotechnology;0.0020933174528181553
613;Priorisation des soins intensifs en contexte extrême de pandémie : 1) modélisation/simulation de différentes stratégies de priorisation de l'accès aux soins intensifs et 2) délibérations démocratiques des parties prenantes sur les valeurs qui sous-tendent les modèles et leurs impacts sanitaires;RDF30;Medical, health and life sciences;0.34457218647003174;RDF20-21;Engineering and technology;0.2694509029388428;RDF50;Social sciences;0.1336374133825302;RDF303;Health sciences;0.5454173684120178;RDF504;Sociology and related studies;0.17240726947784424;RDF208;Environmental engineering and related engineering;0.14084681868553162;RDF302;Clinical medicine;0.13746243715286255;RDF105;Earth and related environmental sciences;0.13489575684070587
614;Understanding cyber abuse in context: The interplay of distal and situational correlates of daily cyber abuse in young adult couples (Psychology);RDF50;Social sciences;0.48471495509147644;RDF10;Natural sciences;0.1272936314344406;RDF30;Medical, health and life sciences;0.09904086589813232;RDF501;Psychology and cognitive sciences;0.9839150905609131;RDF507;Social and economic geography;0.004942004103213549;RDF211;Nano-technology;0.001679974957369268;RDF504;Sociology and related studies;0.0015000066487118602;RDF302;Clinical medicine;0.001234346884302795
615;Humanitarian Supply Chain Design and Management;RDF20-21;Engineering and technology;0.24666103720664978;RDF30;Medical, health and life sciences;0.23584386706352234;RDF50;Social sciences;0.1757553219795227;RDF211;Nano-technology;0.0008032646146602929;RDF212;Other engineering and technologies;0.0006957207806408405;RDF507;Social and economic geography;0.0006376734818331897;RDF605;Other humanities;0.0006304605049081147;RDF206;Materials engineering and resources engineering;0.0004745761107187718
616;La transformation sémantique et syntaxique des données de situations professionnelles pour l'apprentissage du raisonnement clinique (Education and social work);RDF50;Social sciences;0.851646900177002;RDF30;Medical, health and life sciences;0.04004482924938202;RDF60;Humanities and the arts;0.03161463141441345;RDF503;Education;0.9400849342346191;RDF509;Other social sciences;0.020280152559280396;RDF504;Sociology and related studies;0.0029420088976621628;RDF302;Clinical medicine;0.0028372183442115784;RDF305;Other medical sciences;0.0011791535653173923
617;Intergenerational transmission of vulnerability to PTSD : When children learn fear from their parent (Social & Developmental Aspects of Children's & Youth's Health);RDF50;Social sciences;0.7592782974243164;RDF30;Medical, health and life sciences;0.14387567341327667;RDF10;Natural sciences;0.03526770696043968;RDF303;Health sciences;0.651519238948822;RDF504;Sociology and related studies;0.3421931564807892;RDF501;Psychology and cognitive sciences;0.012114142067730427;RDF509;Other social sciences;0.0031208887230604887;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0020964890718460083
618;La musique au service du pouvoir, entre propagande et diplomatie : Du Troisième Reich à la fin de la Guerre froide  (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.8455355167388916;RDF20-21;Engineering and technology;0.051563162356615067;RDF50;Social sciences;0.03068641573190689;RDF508;Media and communications;0.9541857838630676;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.3217152953147888;RDF605;Other humanities;0.09870713949203491;RDF506;Political science and policy administration;0.022278763353824615;RDF212;Other engineering and technologies;0.0026164234150201082
619;Mesures de contrôle en santé mentale : un environnement contraignant? (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.8351593017578125;RDF30;Medical, health and life sciences;0.10112592577934265;RDF40;Agricultural and veterinary sciences;0.04708429053425789;RDF302;Clinical medicine;0.9005775451660156;RDF504;Sociology and related studies;0.6991879940032959;RDF403;Veterinary sciences;0.623816192150116;RDF105;Earth and related environmental sciences;0.5889338254928589;RDF303;Health sciences;0.3692178428173065
620;R3AI: Shifting Paradigms for a Robust, Reasoning, and Responsible Artificial Intelligence and its Adoption - CFREF (CIHR Contribution);RDF20-21;Engineering and technology;0.7874902486801147;RDF30;Medical, health and life sciences;0.06554693728685379;RDF50;Social sciences;0.05199570953845978;RDF102;Computer and information sciences;0.6083895564079285;RDF212;Other engineering and technologies;0.029003383591771126;RDF303;Health sciences;0.0273471437394619;RDF304;Medical biotechnology;0.014666767790913582;RDF207;Medical and biomedical engineering;0.011808453127741814
621;À la rencontre des réalités virtuelle et concrète : la place de la scénographie dans la cocréation opératique;RDF20-21;Engineering and technology;0.5175492763519287;RDF60;Humanities and the arts;0.3261188268661499;RDF50;Social sciences;0.048816978931427;RDF102;Computer and information sciences;0.9304535388946533;RDF212;Other engineering and technologies;0.9080669283866882;RDF302;Clinical medicine;0.8630930781364441;RDF508;Media and communications;0.7666305303573608;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6306265592575073
622;Parenting dimensions' influence on the psychosocial adaptation of preschoolers with language deficits (Psychology);RDF50;Social sciences;0.36706045269966125;RDF10;Natural sciences;0.15704038739204407;RDF60;Humanities and the arts;0.13922347128391266;RDF501;Psychology and cognitive sciences;0.9520232081413269;RDF602;Languages and literature;0.007874206639826298;RDF509;Other social sciences;0.0005815789336338639;RDF303;Health sciences;0.00046404567547142506;RDF503;Education;0.00037851897650398314
623;The structure-function relationships between capsular polysaccharides and the immune system during Streptococcus suis infections (Genes, Cells and Molecules);RDF10;Natural sciences;0.3929111063480377;RDF30;Medical, health and life sciences;0.321791410446167;RDF50;Social sciences;0.10305046290159225;RDF106;Biological sciences;0.7432295680046082;RDF303;Health sciences;0.18450632691383362;RDF301;Basic medicine and life sciences;0.13359525799751282;RDF302;Clinical medicine;0.01874726638197899;RDF207;Medical and biomedical engineering;0.009477748535573483
624;Études des mécanismes de colonisation de Clostridium perfringens en productions animales (Biological Systems and Functions);RDF40;Agricultural and veterinary sciences;0.3995858430862427;RDF10;Natural sciences;0.3730626404285431;RDF30;Medical, health and life sciences;0.17619070410728455;RDF106;Biological sciences;0.990882396697998;RDF301;Basic medicine and life sciences;0.8275753855705261;RDF207;Medical and biomedical engineering;0.702629566192627;RDF204;Mechanical engineering;0.4179014265537262;RDF404;Agricultural biotechnology and food sciences;0.3405405580997467
625;Formation interactive en ligne: une solution à la formation des employés dans un contexte de roulement de personnel;RDF20-21;Engineering and technology;0.6401321291923523;RDF50;Social sciences;0.09299152344465256;RDF30;Medical, health and life sciences;0.08529467135667801;RDF212;Other engineering and technologies;0.6269916892051697;RDF602;Languages and literature;0.5609256625175476;RDF502;Economics and business administration;0.39157700538635254;RDF504;Sociology and related studies;0.3567821979522705;RDF204;Mechanical engineering;0.3433842062950134
626;Mise en ouvre des politiques EDI en enseignement supérieur au Québec : construction de sens et types de réponses aux mesures destinées aux parcours étudiants (Education and social work);RDF50;Social sciences;0.6685263514518738;RDF20-21;Engineering and technology;0.09667795896530151;RDF60;Humanities and the arts;0.07073619961738586;RDF503;Education;0.9170002341270447;RDF208;Environmental engineering and related engineering;0.3403186500072479;RDF203;Electrical engineering, computer engineering, and information engineering;0.008502012118697166;RDF504;Sociology and related studies;0.007772623561322689;RDF206;Materials engineering and resources engineering;0.005490448325872421
627;Continuum PAROLE-Onco : Vers le développement de compétences en auto-soins pour améliorer l'expérience de la vie après les traitements aigus de cancer du sein;RDF20-21;Engineering and technology;0.6924625039100647;RDF30;Medical, health and life sciences;0.26881125569343567;RDF40;Agricultural and veterinary sciences;0.010736478492617607;RDF303;Health sciences;0.9255433082580566;RDF207;Medical and biomedical engineering;0.7703949809074402;RDF212;Other engineering and technologies;0.6526524424552917;RDF102;Computer and information sciences;0.3452053368091583;RDF202;Industrial, systems and processes engineering;0.24579717218875885
628;CAN-DO (CANnabis research DevelOpment): A cells-to-society research program on cannabis and mental health in younger adults;RDF30;Medical, health and life sciences;0.44742292165756226;RDF50;Social sciences;0.2038862407207489;RDF10;Natural sciences;0.1599690467119217;RDF303;Health sciences;0.2526117265224457;RDF501;Psychology and cognitive sciences;0.15187515318393707;RDF509;Other social sciences;0.012129435315728188;RDF504;Sociology and related studies;0.007704362738877535;RDF301;Basic medicine and life sciences;0.00592899601906538
629;Effets d'une intervention de proximité mère-prématuré et de calme (NeuroN-QI) sur le neurodéveloppement de nouveau-nés prématurés : un essai clinique randomisé;RDF30;Medical, health and life sciences;0.4044223129749298;RDF20-21;Engineering and technology;0.24034418165683746;RDF10;Natural sciences;0.12011752277612686;RDF302;Clinical medicine;0.9694564342498779;RDF207;Medical and biomedical engineering;0.47656965255737305;RDF303;Health sciences;0.20653033256530762;RDF304;Medical biotechnology;0.1233004555106163;RDF211;Nano-technology;0.078455850481987
630;Corticospinal mechanisms of locomotor recovery after spinal cord injury (Movement & Exercise);RDF30;Medical, health and life sciences;0.5908535718917847;RDF10;Natural sciences;0.10697805136442184;RDF50;Social sciences;0.09743785858154297;RDF207;Medical and biomedical engineering;0.49641644954681396;RDF303;Health sciences;0.24876871705055237;RDF304;Medical biotechnology;0.09021329134702682;RDF302;Clinical medicine;0.07479862123727798;RDF301;Basic medicine and life sciences;0.043389346450567245
631;Innover pour enseigner le management : cadres théoriques, mise en oeuvre et mesure d'impact;RDF20-21;Engineering and technology;0.48703640699386597;RDF60;Humanities and the arts;0.3853849470615387;RDF40;Agricultural and veterinary sciences;0.03557559847831726;RDF105;Earth and related environmental sciences;0.5392665266990662;RDF602;Languages and literature;0.432277113199234;RDF401;Agriculture, forestry, and fisheries;0.2584981918334961;RDF502;Economics and business administration;0.22241578996181488;RDF210;Industrial biotechnology;0.08692459017038345
632;Advances in functional linear regression (Mathematics and Statistics);RDF10;Natural sciences;0.23830048739910126;RDF50;Social sciences;0.18678998947143555;RDF30;Medical, health and life sciences;0.17725884914398193;RDF101;Mathematics and statistics;0.9977114796638489;RDF210;Industrial biotechnology;0.02481304481625557;RDF404;Agricultural biotechnology and food sciences;0.02151447720825672;RDF105;Earth and related environmental sciences;0.01452240627259016;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.013859624043107033
633;Modélisation et choix du mode de réalisation dans les projets de construction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.896209716796875;RDF10;Natural sciences;0.02550353854894638;RDF60;Humanities and the arts;0.022507499903440475;RDF202;Industrial, systems and processes engineering;0.33522897958755493;RDF211;Nano-technology;0.004040709231048822;RDF212;Other engineering and technologies;0.0037763642612844706;RDF204;Mechanical engineering;0.0008812305168248713;RDF210;Industrial biotechnology;0.0008528325124643743
634;An in silico platform simulating cell metabolic behavior (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9349550008773804;RDF10;Natural sciences;0.018100615590810776;RDF30;Medical, health and life sciences;0.014570283703505993;RDF104;Chemical sciences;0.6934526562690735;RDF205;Chemical engineering;0.5682588815689087;RDF211;Nano-technology;0.02041202038526535;RDF206;Materials engineering and resources engineering;0.007062898948788643;RDF210;Industrial biotechnology;0.00048300428898073733
635;Commande optimale stochastique avec applications en épidémiologie et en fiabilité (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9772199988365173;RDF10;Natural sciences;0.00713560963049531;RDF60;Humanities and the arts;0.0048296330496668816;RDF202;Industrial, systems and processes engineering;0.9306240677833557;RDF208;Environmental engineering and related engineering;0.8609926700592041;RDF212;Other engineering and technologies;0.6414417624473572;RDF105;Earth and related environmental sciences;0.19287635385990143;RDF209;Environmental biotechnology;0.09364521503448486
636;Reinforcement Learning in Electricity Markets with Storage Technologies;RDF20-21;Engineering and technology;0.8765586018562317;RDF50;Social sciences;0.0413859598338604;RDF10;Natural sciences;0.03457897529006004;RDF212;Other engineering and technologies;0.0042894938960671425;RDF211;Nano-technology;0.0013751586666330695;RDF502;Economics and business administration;0.0012914203107357025;RDF203;Electrical engineering, computer engineering, and information engineering;0.0010010640835389495;RDF102;Computer and information sciences;0.0008160226279869676
637;Advancing psychobiology of abnormal repetitive behaviours in carnivorous species (Biological Systems and Functions);RDF10;Natural sciences;0.7719123363494873;RDF30;Medical, health and life sciences;0.07163713872432709;RDF50;Social sciences;0.052332282066345215;RDF106;Biological sciences;0.8629220128059387;RDF501;Psychology and cognitive sciences;0.008477866649627686;RDF301;Basic medicine and life sciences;0.00834729615598917;RDF402;Animal and dairy sciences;0.005090134218335152;RDF403;Veterinary sciences;0.004043254069983959
638;Du politique dans l'usage des archives filmiques : enjeux contemporains de la production documentaire;RDF50;Social sciences;0.31775540113449097;RDF60;Humanities and the arts;0.20126919448375702;RDF30;Medical, health and life sciences;0.1369619071483612;RDF508;Media and communications;0.044617660343647;RDF506;Political science and policy administration;0.025809364393353462;RDF603;Philosophy;0.008145776577293873;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0076514119282364845;RDF503;Education;0.0070630996488034725
639;Neuroinflammation as a biomarker for epilepsy and neuropsychiatric comorbidities among people with tuberous sclerosis complex: a prospective, multicentre study;RDF30;Medical, health and life sciences;0.6908010840415955;RDF10;Natural sciences;0.08818509429693222;RDF50;Social sciences;0.08554961532354355;RDF303;Health sciences;0.763034462928772;RDF302;Clinical medicine;0.33506250381469727;RDF207;Medical and biomedical engineering;0.28741294145584106;RDF106;Biological sciences;0.1669168770313263;RDF301;Basic medicine and life sciences;0.13985535502433777
