;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
547;Metabolic and translational dependencies of activated T cells (Genes, Cells and Molecules);RDF10;Natural sciences;0.45737898349761963;RDF106;Biological sciences;0.5934914946556091;RDF107;Other natural sciences;0.0022783312015235424;RDF104;Chemical sciences;0.0007657964015379548
548;Transformer des espaces conventionnels et dysfonctionnels de participation : scénarios pour accroître la participation des citoyens aux comités consultatifs;RDF30;Medical, health and life sciences;0.3063836991786957;RDF301;Basic medicine and life sciences;0.034060243517160416;RDF304;Medical biotechnology;0.011777843348681927;RDF305;Other medical sciences;0.011535953730344772
549;CITE-sequencing analysis revealed immune cell diversity in colonic mesenteric lymph nodes from IBD patients;RDF30;Medical, health and life sciences;0.5159677863121033;RDF302;Clinical medicine;0.6965520977973938;RDF301;Basic medicine and life sciences;0.6900404095649719;RDF304;Medical biotechnology;0.5648187398910522
550;The neglected place of financial information and accountants in Canadian tech startups;RDF20-21;Engineering and technology;0.2626856565475464;RDF203;Electrical engineering, computer engineering, and information engineering;0.05223085731267929;RDF211;Nano-technology;0.028997810557484627;RDF210;Industrial biotechnology;0.025395473465323448
551;Reinventing the Rash: A Global History of Measles in the Vaccine Era (History);RDF10;Natural sciences;0.25991496443748474;RDF106;Biological sciences;0.7030655145645142;RDF107;Other natural sciences;0.056158650666475296;RDF102;Computer and information sciences;0.049244970083236694
552;A New, Data-Driven Era for Precision Cosmology: Measuring the Expansion Rate of the Universe with Machine Learning (Physics);RDF10;Natural sciences;0.47108715772628784;RDF103;Physical sciences;0.9062390923500061;RDF102;Computer and information sciences;0.8897686004638672;RDF107;Other natural sciences;0.022694086655974388
553;Créer-Entreprendre ! Trajectoires croisées : arts numériques et école nationale de cirque. Une exploration des reconfigurations des projets créatifs et des modèles de valeur post-Covid;RDF60;Humanities and the arts;0.8959727883338928;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6061487793922424;RDF605;Other humanities;0.0030753696337342262;RDF603;Philosophy;0.00041245590546168387
554;Factors that control translational fidelity in mammalian cells (Genes, Cells and Molecules);RDF10;Natural sciences;0.5007033944129944;RDF106;Biological sciences;0.7674721479415894;RDF104;Chemical sciences;0.025504466146230698;RDF107;Other natural sciences;0.005070175044238567
555;Exploiting the synthetic-lethal vulnerabilities of stem cells and cancer cells with eroded telomeres (Molecular & Cellular Biology of Cancer);RDF10;Natural sciences;0.4056483209133148;RDF106;Biological sciences;0.8805405497550964;RDF107;Other natural sciences;0.013248329982161522;RDF102;Computer and information sciences;0.0019304942106828094
556;Physicochemical characterization of pre-clinical samples of a bacteriophage therapy spray-on patch for the treatment of COVID-19-related pressure injury resistant infections;RDF30;Medical, health and life sciences;0.5847523808479309;RDF304;Medical biotechnology;0.914824903011322;RDF301;Basic medicine and life sciences;0.6551705598831177;RDF303;Health sciences;0.6510775685310364
557;Dumping of waste rocks (WR) in mine stopes being filled with paste backfill (PB): Experimental and numerical investigations on the natural mixing behavior between WR and PB;RDF10;Natural sciences;0.6398261785507202;RDF105;Earth and related environmental sciences;0.9783433079719543;RDF103;Physical sciences;0.5594103932380676;RDF101;Mathematics and statistics;0.47091904282569885
558;Deep neural network uncertainty estimation for safe integration into autonomous driving autonomy systems;RDF20-21;Engineering and technology;0.5338133573532104;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.017763342708349228;RDF203;Electrical engineering, computer engineering, and information engineering;0.010448625311255455;RDF212;Other engineering and technologies;0.0032099613454192877
559;Adaptive Mechanical Systems for Physical Embodied Intelligence Robotics;RDF20-21;Engineering and technology;0.6768193244934082;RDF204;Mechanical engineering;0.5412876009941101;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.022933563217520714;RDF212;Other engineering and technologies;0.00817206408828497
560;Transnational families and midwifery care: Expectations, challenges and practices during pregnancy, childbirth and postpartum (Evolving Narratives of Cultures and Histories);RDF60;Humanities and the arts;0.5108473300933838;RDF605;Other humanities;0.07450026273727417;RDF601;History, archaeology and related studies;0.017045317217707634;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0004888104158453643
561;Constructing participatory performance: the ecologies and architectures of audience engagement (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.6114649176597595;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.20410382747650146;RDF605;Other humanities;0.002191240433603525;RDF603;Philosophy;0.0001653912477195263
562;Development and implementation of a standardized methodology aiming to optimize the efficacy and reproducibility of findings using non-invasive brain stimulation techniques in the context of motor training (Biological Systems and Functions);RDF10;Natural sciences;0.30401524901390076;RDF106;Biological sciences;0.022977370768785477;RDF107;Other natural sciences;0.006121281534433365;RDF105;Earth and related environmental sciences;0.00016898241301532835
563;Putting interfaces at work (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9485646486282349;RDF205;Chemical engineering;0.6428809762001038;RDF210;Industrial biotechnology;0.04528920352458954;RDF211;Nano-technology;0.02658814564347267
564;Les outils de l'intersectorialité au niveau régional, comment sont-ils produits et comment opèrent-ils? (Political science and public administration);RDF50;Social sciences;0.7218372225761414;RDF506;Political science and policy administration;0.9022656679153442;RDF507;Social and economic geography;0.6271238327026367;RDF509;Other social sciences;0.032070379704236984
565;Cell biology and function of dopamine neuron connectivity in health and disease (Molecular & Cellular Neurosciences);RDF30;Medical, health and life sciences;0.777935266494751;RDF301;Basic medicine and life sciences;0.711305558681488;RDF303;Health sciences;0.18557792901992798;RDF302;Clinical medicine;0.023962022736668587
566;Exploiting Graphical Optimization Models to Solve Discrete Decision Problems in Healthcare and Supply Chain Logistics (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.629526674747467;RDF202;Industrial, systems and processes engineering;0.32380762696266174;RDF207;Medical and biomedical engineering;0.07120272517204285;RDF210;Industrial biotechnology;0.009285965003073215
567;Alliance de recherche et d'action Alternatives inclusives en Santé mentale;RDF30;Medical, health and life sciences;0.930069088935852;RDF305;Other medical sciences;0.37401872873306274;RDF303;Health sciences;0.011834810487926006;RDF301;Basic medicine and life sciences;0.002839374355971813
568;The development of a quality benchmark that identifies and addresses the determinants of online information reliability to inform information-seeking by a diverse population (Communications, media studies, gender studies, library and information science, related fields);RDF50;Social sciences;0.35414162278175354;RDF508;Media and communications;0.8617128729820251;RDF509;Other social sciences;0.015365341678261757;RDF503;Education;0.01079756673425436
569;Staufen2 and DNA damage (Genes, Cells and Molecules);RDF10;Natural sciences;0.7802255153656006;RDF106;Biological sciences;0.6215983033180237;RDF107;Other natural sciences;0.008235630579292774;RDF103;Physical sciences;0.0011809736024588346
570;Ultra-high-resolution emission and absorption spectroscopy of non-equilibrium and highly-reactive plasmas applied to complex materials processing (Physics);RDF10;Natural sciences;0.6320241689682007;RDF103;Physical sciences;0.9552774429321289;RDF107;Other natural sciences;0.003600602736696601;RDF104;Chemical sciences;0.0004888104158453643
571;Symmetries: Algebra and Physics;RDF10;Natural sciences;0.8716317415237427;RDF103;Physical sciences;0.9495759606361389;RDF107;Other natural sciences;0.5208010077476501;RDF101;Mathematics and statistics;0.0026061658281832933
572;Mobilizing Women's Entrepreneurship for empowerment and local economic development;RDF30;Medical, health and life sciences;0.29509973526000977;RDF304;Medical biotechnology;0.21800270676612854;RDF301;Basic medicine and life sciences;0.007907291874289513;RDF305;Other medical sciences;0.007360082119703293
573;Calmodulation of ion channels (Genes, Cells and Molecules);RDF10;Natural sciences;0.5116523504257202;RDF103;Physical sciences;0.3285294473171234;RDF106;Biological sciences;0.1745685189962387;RDF104;Chemical sciences;0.01716023124754429
574;A multidimensional approach to study the biophysics of bioadhesin interaction with advanced nanomaterials;RDF10;Natural sciences;0.4319358170032501;RDF106;Biological sciences;0.0698583573102951;RDF103;Physical sciences;0.03426162153482437;RDF107;Other natural sciences;0.014117893762886524
575;Smart nanostructured optical coatings prepared by pulsed plasma-based techniques (Physics);RDF20-21;Engineering and technology;0.6917243599891663;RDF211;Nano-technology;0.9733169078826904;RDF212;Other engineering and technologies;0.009055264294147491;RDF206;Materials engineering and resources engineering;0.002355067292228341
576;Développement de vêtements de protection chimique intelligents à haute performance de filtration (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9484786987304688;RDF205;Chemical engineering;0.7325679063796997;RDF208;Environmental engineering and related engineering;0.048002712428569794;RDF211;Nano-technology;0.037318114191293716
577;Context and Culture: Linguistic Anthropology and the Legacy of Michael Silverstein;RDF60;Humanities and the arts;0.38909685611724854;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.09421832859516144;RDF605;Other humanities;0.003600602736696601;RDF602;Languages and literature;0.003531206864863634
578;Ultra-trace laboratory for legacy and emerging contaminants (Geosciences);RDF10;Natural sciences;0.3121996521949768;RDF105;Earth and related environmental sciences;0.9411694407463074;RDF107;Other natural sciences;0.0028118586633354425;RDF104;Chemical sciences;0.0001823546044761315
579;Improving vulnerable preschoolers' mental health: A superiority trial assessing the How-to Parenting Program;RDF30;Medical, health and life sciences;0.4688998758792877;RDF303;Health sciences;0.0991208553314209;RDF305;Other medical sciences;0.003953089937567711;RDF301;Basic medicine and life sciences;0.0027149852830916643
580;Polymeric Nanoparticles for Delivery of Ribonucleic Acids: Overcoming the Endosomal Barrier and Going Beyond the Liver (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.8263792395591736;RDF211;Nano-technology;0.9917961955070496;RDF205;Chemical engineering;0.8814108967781067;RDF210;Industrial biotechnology;0.45556187629699707
581;Crime in the Decentralized Finance Industry (Law and criminology);RDF50;Social sciences;0.2759861350059509;RDF505;Law and legal practice;0.2685815691947937;RDF509;Other social sciences;0.0012399961706250906;RDF504;Sociology and related studies;0.0009946649661287665
582;Gravitation, quantum mechanics and quantum field theory;RDF10;Natural sciences;0.9623637795448303;RDF103;Physical sciences;0.9631613492965698;RDF107;Other natural sciences;0.4943849444389343;RDF105;Earth and related environmental sciences;0.000628784007858485
583;Improving hedging effectiveness in actuarial and financial applications (Mathematics and Statistics);RDF50;Social sciences;0.2023678719997406;RDF503;Education;0.0006462032906711102;RDF505;Law and legal practice;0.0003199982165824622;RDF509;Other social sciences;0.00019260287808720022
584;Closing the Comorbidity Gap for People Living with HIV : a Randomized Controlled Trial of Fostemsavir to Reduce Inflammaging;RDF30;Medical, health and life sciences;0.7551514506340027;RDF302;Clinical medicine;0.9697281122207642;RDF303;Health sciences;0.9277242422103882;RDF301;Basic medicine and life sciences;0.7183722257614136
585;Autonomie des acteurs dans les relations asymétriques: États de facto et leur patron entre l'Europe et la Russie (Political science and public administration);RDF50;Social sciences;0.6787176132202148;RDF506;Political science and policy administration;0.9435039758682251;RDF509;Other social sciences;0.02326410636305809;RDF504;Sociology and related studies;0.0007279068231582642
586;Replacement of the femtosecond laser in the THz spectroscopic microscopy laboratory (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9827886819839478;RDF203;Electrical engineering, computer engineering, and information engineering;0.8479205369949341;RDF212;Other engineering and technologies;0.017028961330652237;RDF211;Nano-technology;0.000673240574542433
587;Bringing nutrition to life among vulnerable populations: experiences from Latin America and Canada;RDF30;Medical, health and life sciences;0.2659260332584381;RDF304;Medical biotechnology;0.007688193581998348;RDF305;Other medical sciences;0.007025407627224922;RDF303;Health sciences;0.006109409965574741
588;Long non-coding RNAs in growth factor signaling (Genes, Cells and Molecules);RDF10;Natural sciences;0.5807366967201233;RDF106;Biological sciences;0.7771255373954773;RDF107;Other natural sciences;0.008015269413590431;RDF104;Chemical sciences;0.004190636798739433
589;Plan d'action pour la gestion de la douleur chronique du Ministère de la Santé et des Services sociaux du Québec: Évaluation de la mise en œuvre et des impacts des projets initiaux en vue d'une généralisation progressive à l'ensemble du Québec;RDF30;Medical, health and life sciences;0.826594889163971;RDF301;Basic medicine and life sciences;0.295738160610199;RDF304;Medical biotechnology;0.22439520061016083;RDF302;Clinical medicine;0.19219796359539032
590;INNOV Phase I: Leverage artificial intelligence to improve Environmental, Social, and Governance (ESG) data;RDF20-21;Engineering and technology;0.46187707781791687;RDF208;Environmental engineering and related engineering;0.8742383718490601;RDF203;Electrical engineering, computer engineering, and information engineering;0.20701424777507782;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.05065837875008583
591;Prevention of anastomotic leak in colorectal surgery through microbiome mediation of intestinal healing (Nutrition, Food & Health);RDF30;Medical, health and life sciences;0.6813364028930664;RDF301;Basic medicine and life sciences;0.8406190872192383;RDF302;Clinical medicine;0.7118317484855652;RDF303;Health sciences;0.637030839920044
592;Development of a tailored approach to move towards a sustainable circular economy business model in the plastic film sector: the case of Balcan;RDF20-21;Engineering and technology;0.6359487175941467;RDF208;Environmental engineering and related engineering;0.3362220823764801;RDF212;Other engineering and technologies;0.011709840036928654;RDF202;Industrial, systems and processes engineering;0.011072160676121712
593;Enseignement de l'histoire et jeux vidéos (Education and social work);RDF60;Humanities and the arts;0.9160958528518677;RDF605;Other humanities;0.19494189321994781;RDF601;History, archaeology and related studies;0.010468839667737484;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0022256707306951284
594;Functions of bacterial type IA topoisomerases in the prevention of R-loop-dependent and -independent genomic instability (Genes, Cells and Molecules);RDF10;Natural sciences;0.6682722568511963;RDF106;Biological sciences;0.8388778567314148;RDF104;Chemical sciences;0.25452056527137756;RDF107;Other natural sciences;0.047913532704114914
595;High-Performance Dynamic Language Implementation (Computer Science);RDF30;Medical, health and life sciences;0.4368336498737335;RDF304;Medical biotechnology;0.021358679980039597;RDF301;Basic medicine and life sciences;0.006199003662914038;RDF302;Clinical medicine;0.0003199982165824622
596;Methodological improvements for the statistical analysis of neurophysiological data with applications in user experience;RDF10;Natural sciences;0.4773775339126587;RDF101;Mathematics and statistics;0.4806005358695984;RDF102;Computer and information sciences;0.02956334315240383;RDF107;Other natural sciences;0.0013432378182187676
597;Glycerol 3-phosphate phosphatase and the glycerol shunt in senescence and healthy aging;RDF10;Natural sciences;0.4669595956802368;RDF106;Biological sciences;0.7473394870758057;RDF104;Chemical sciences;0.5467381477355957;RDF103;Physical sciences;0.20434188842773438
598;Regulation of innate antiviral defenses through Interleukin-17 receptor D (IL-17RD) (Virology & Viral Pathogenesis);RDF10;Natural sciences;0.3698292076587677;RDF106;Biological sciences;0.03694279491901398;RDF107;Other natural sciences;0.004727550316601992;RDF101;Mathematics and statistics;0.0002596647827886045
599;Biological modeling to bridge in vitro and epidemiological studies: A new approach for animal-free chemical risk assessment;RDF10;Natural sciences;0.46346375346183777;RDF106;Biological sciences;0.7981081008911133;RDF107;Other natural sciences;0.11206453293561935;RDF104;Chemical sciences;0.04676847532391548
600;IAL (Intelligence Artificielle Littéraire) : expérimentation d'algorithmes d'apprentissage automatique pour définir et identifier les variations dans l'Anthologie grecque (Literature);RDF60;Humanities and the arts;0.605410635471344;RDF602;Languages and literature;0.9519079923629761;RDF603;Philosophy;0.3470459282398224;RDF605;Other humanities;0.04769127815961838
601;Studies on the pathogenesis of the infections caused by streptococcus suis (Biological Systems and Functions);RDF10;Natural sciences;0.8414329886436462;RDF106;Biological sciences;0.9305214285850525;RDF107;Other natural sciences;0.12474515289068222;RDF101;Mathematics and statistics;0.0003690177109092474
602;Autonomous learning agents for intelligent neurostimulation;RDF20-21;Engineering and technology;0.47792139649391174;RDF212;Other engineering and technologies;0.07389651238918304;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.043782953172922134;RDF203;Electrical engineering, computer engineering, and information engineering;0.04059775546193123
603;Hox genes in development and evolution of distal limbs (Developmental Biology);RDF10;Natural sciences;0.8135108947753906;RDF106;Biological sciences;0.8079915046691895;RDF107;Other natural sciences;0.0013354008551687002;RDF105;Earth and related environmental sciences;0.00021070436923764646
604;Defence Lawyers and the Relevance of Social Problems in Lower Criminal Courts: A Comparative Analysis (Law and criminology);RDF50;Social sciences;0.3379535973072052;RDF505;Law and legal practice;0.9261035323143005;RDF504;Sociology and related studies;0.10136683285236359;RDF509;Other social sciences;0.0007763299508951604
605;Les pratiques extrascolaires de littératie d'adolescents ayant une déficience intellectuelle (Education and social work);RDF50;Social sciences;0.4852840304374695;RDF503;Education;0.8852847814559937;RDF509;Other social sciences;0.5685356259346008;RDF504;Sociology and related studies;0.13129150867462158
606;Brain-Derived Neurotrophic Factor in hemostasis and thrombosis;RDF30;Medical, health and life sciences;0.5105423927307129;RDF303;Health sciences;0.554229199886322;RDF302;Clinical medicine;0.28393030166625977;RDF301;Basic medicine and life sciences;0.0409606508910656
607;Engagement des bibliothèques publiques et scolaires en faveur du développement des compétences en littératie pour les élèves du troisième cycle du primaire et du secondaire : portrait et stratégie de transfert (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.9295164346694946;RDF605;Other humanities;0.6523521542549133;RDF602;Languages and literature;0.6441971063613892;RDF603;Philosophy;0.22893130779266357
608;Mieux comprendre les défis et conditions de pratiques des parents d'accueil dans le contexte actuel de professionnalisation de l'accueil familial (Education and social work);RDF50;Social sciences;0.48901504278182983;RDF503;Education;0.8322026133537292;RDF504;Sociology and related studies;0.08181270956993103;RDF509;Other social sciences;0.012920473702251911
609;A mixed methods study of stakeholders' perspectives on ethical and logistical issues related to advanced living donation in kidney transplantation in Canada, and a proposal for guidelines in a Canadian context (Health Policy & Systems Management Research);RDF30;Medical, health and life sciences;0.9739165902137756;RDF301;Basic medicine and life sciences;0.43106022477149963;RDF303;Health sciences;0.16324524581432343;RDF302;Clinical medicine;0.006388320587575436
610;To uncover, understand and exploit the estrogen-oncolytic virus crosstalk to improve therapy (Cancer Biology & Therapeutics);RDF30;Medical, health and life sciences;0.8251212239265442;RDF304;Medical biotechnology;0.5801141858100891;RDF303;Health sciences;0.45348870754241943;RDF301;Basic medicine and life sciences;0.43521130084991455
611;Structure and rheology of mixed hydrocolloid gels as model systems for food 3D printing (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9356295466423035;RDF205;Chemical engineering;0.46080446243286133;RDF208;Environmental engineering and related engineering;0.008728266693651676;RDF206;Materials engineering and resources engineering;0.0064131636172533035
612;« Une bonne relation avec mon chef ! » : anatomie des relations entre gestionnaires et employés en contexte de travail à distance (Business, management and related fields);RDF50;Social sciences;0.41389599442481995;RDF502;Economics and business administration;0.023021256551146507;RDF509;Other social sciences;0.011664719320833683;RDF504;Sociology and related studies;0.003930085338652134
613;Priorisation des soins intensifs en contexte extrême de pandémie : 1) modélisation/simulation de différentes stratégies de priorisation de l'accès aux soins intensifs et 2) délibérations démocratiques des parties prenantes sur les valeurs qui sous-tendent les modèles et leurs impacts sanitaires;RDF30;Medical, health and life sciences;0.8998996615409851;RDF302;Clinical medicine;0.5525397658348083;RDF303;Health sciences;0.29729777574539185;RDF301;Basic medicine and life sciences;0.053799647837877274
614;Understanding cyber abuse in context: The interplay of distal and situational correlates of daily cyber abuse in young adult couples (Psychology);RDF50;Social sciences;0.8665497303009033;RDF501;Psychology and cognitive sciences;0.7849791049957275;RDF508;Media and communications;0.005209993105381727;RDF509;Other social sciences;0.005030916538089514
615;Humanitarian Supply Chain Design and Management;RDF30;Medical, health and life sciences;0.27254658937454224;RDF301;Basic medicine and life sciences;0.011255423538386822;RDF305;Other medical sciences;0.00039821307291276753;RDF304;Medical biotechnology;0.00026119028916582465
616;La transformation sémantique et syntaxique des données de situations professionnelles pour l'apprentissage du raisonnement clinique (Education and social work);RDF30;Medical, health and life sciences;0.5549168586730957;RDF302;Clinical medicine;0.48620954155921936;RDF301;Basic medicine and life sciences;0.06474212557077408;RDF303;Health sciences;0.04054074361920357
617;Intergenerational transmission of vulnerability to PTSD : When children learn fear from their parent (Social & Developmental Aspects of Children's & Youth's Health);RDF50;Social sciences;0.47691887617111206;RDF504;Sociology and related studies;0.9743616580963135;RDF508;Media and communications;0.1233392283320427;RDF509;Other social sciences;0.038993362337350845
618;La musique au service du pouvoir, entre propagande et diplomatie : Du Troisième Reich à la fin de la Guerre froide  (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.8614234924316406;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.3482017517089844;RDF605;Other humanities;0.0012619580375030637;RDF601;History, archaeology and related studies;0.00035281325108371675
619;Mesures de contrôle en santé mentale : un environnement contraignant? (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.922563374042511;RDF504;Sociology and related studies;0.8216173052787781;RDF501;Psychology and cognitive sciences;0.31605252623558044;RDF507;Social and economic geography;0.05101177841424942
620;R3AI: Shifting Paradigms for a Robust, Reasoning, and Responsible Artificial Intelligence and its Adoption - CFREF (CIHR Contribution);RDF20-21;Engineering and technology;0.59306800365448;RDF203;Electrical engineering, computer engineering, and information engineering;0.2973679304122925;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.14253000915050507;RDF212;Other engineering and technologies;0.011375599540770054
621;À la rencontre des réalités virtuelle et concrète : la place de la scénographie dans la cocréation opératique;RDF60;Humanities and the arts;0.4981370270252228;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.40321430563926697;RDF605;Other humanities;0.0475805290043354;RDF601;History, archaeology and related studies;0.002693914109840989
622;Parenting dimensions' influence on the psychosocial adaptation of preschoolers with language deficits (Psychology);RDF50;Social sciences;0.6648047566413879;RDF501;Psychology and cognitive sciences;0.11917728930711746;RDF509;Other social sciences;0.0009565965156070888;RDF504;Sociology and related studies;0.0002796643821056932
623;The structure-function relationships between capsular polysaccharides and the immune system during Streptococcus suis infections (Genes, Cells and Molecules);RDF10;Natural sciences;0.6816021203994751;RDF106;Biological sciences;0.8615091443061829;RDF107;Other natural sciences;0.010071823373436928;RDF104;Chemical sciences;0.005050508305430412
624;Études des mécanismes de colonisation de Clostridium perfringens en productions animales (Biological Systems and Functions);RDF10;Natural sciences;0.7006926536560059;RDF106;Biological sciences;0.9410611987113953;RDF107;Other natural sciences;0.057546216994524;RDF105;Earth and related environmental sciences;0.004442395176738501
625;Formation interactive en ligne: une solution à la formation des employés dans un contexte de roulement de personnel;RDF30;Medical, health and life sciences;0.46538838744163513;RDF304;Medical biotechnology;0.20609398186206818;RDF301;Basic medicine and life sciences;0.15869517624378204;RDF302;Clinical medicine;0.11491367965936661
626;Mise en ouvre des politiques EDI en enseignement supérieur au Québec : construction de sens et types de réponses aux mesures destinées aux parcours étudiants (Education and social work);RDF50;Social sciences;0.5730929374694824;RDF503;Education;0.8367380499839783;RDF504;Sociology and related studies;0.4375831186771393;RDF509;Other social sciences;0.02029348723590374
627;Continuum PAROLE-Onco : Vers le développement de compétences en auto-soins pour améliorer l'expérience de la vie après les traitements aigus de cancer du sein;RDF30;Medical, health and life sciences;0.6701645255088806;RDF303;Health sciences;0.44147732853889465;RDF302;Clinical medicine;0.41331806778907776;RDF304;Medical biotechnology;0.28209730982780457
628;CAN-DO (CANnabis research DevelOpment): A cells-to-society research program on cannabis and mental health in younger adults;RDF30;Medical, health and life sciences;0.6403023600578308;RDF303;Health sciences;0.48255106806755066;RDF301;Basic medicine and life sciences;0.1736382246017456;RDF304;Medical biotechnology;0.01153039000928402
629;Effets d'une intervention de proximité mère-prématuré et de calme (NeuroN-QI) sur le neurodéveloppement de nouveau-nés prématurés : un essai clinique randomisé;RDF30;Medical, health and life sciences;0.6933954358100891;RDF302;Clinical medicine;0.8669231534004211;RDF303;Health sciences;0.06810236722230911;RDF301;Basic medicine and life sciences;0.03327393904328346
630;Corticospinal mechanisms of locomotor recovery after spinal cord injury (Movement & Exercise);RDF10;Natural sciences;0.5181952118873596;RDF106;Biological sciences;0.0030043430160731077;RDF107;Other natural sciences;0.0007321813027374446;RDF103;Physical sciences;0.0001967847638297826
631;Innover pour enseigner le management : cadres théoriques, mise en oeuvre et mesure d'impact;RDF30;Medical, health and life sciences;0.3990296721458435;RDF304;Medical biotechnology;0.17231108248233795;RDF302;Clinical medicine;0.02239282801747322;RDF301;Basic medicine and life sciences;0.0028118586633354425
632;Advances in functional linear regression (Mathematics and Statistics);RDF30;Medical, health and life sciences;0.40458905696868896;RDF304;Medical biotechnology;0.012407694943249226;RDF302;Clinical medicine;0.00048311834689229727;RDF301;Basic medicine and life sciences;0.0001816438016248867
633;Modélisation et choix du mode de réalisation dans les projets de construction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9544387459754944;RDF202;Industrial, systems and processes engineering;0.30064287781715393;RDF211;Nano-technology;0.09009299427270889;RDF210;Industrial biotechnology;0.0420483723282814
634;An in silico platform simulating cell metabolic behavior (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9280378222465515;RDF205;Chemical engineering;0.7863768935203552;RDF210;Industrial biotechnology;0.15514245629310608;RDF209;Environmental biotechnology;0.01715199649333954
635;Commande optimale stochastique avec applications en épidémiologie et en fiabilité (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9797027111053467;RDF202;Industrial, systems and processes engineering;0.5893619060516357;RDF210;Industrial biotechnology;0.23353150486946106;RDF208;Environmental engineering and related engineering;0.16701477766036987
636;Reinforcement Learning in Electricity Markets with Storage Technologies;RDF20-21;Engineering and technology;0.6270880103111267;RDF203;Electrical engineering, computer engineering, and information engineering;0.2465333491563797;RDF212;Other engineering and technologies;0.003621685551479459;RDF202;Industrial, systems and processes engineering;0.0016941031208261847
637;Advancing psychobiology of abnormal repetitive behaviours in carnivorous species (Biological Systems and Functions);RDF10;Natural sciences;0.8034178614616394;RDF106;Biological sciences;0.31489261984825134;RDF107;Other natural sciences;0.014856703579425812;RDF105;Earth and related environmental sciences;0.00048595608677715063
638;Du politique dans l'usage des archives filmiques : enjeux contemporains de la production documentaire;RDF60;Humanities and the arts;0.6071910262107849;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.009090383537113667;RDF601;History, archaeology and related studies;0.00518978713080287;RDF605;Other humanities;0.0008135564858093858
639;Neuroinflammation as a biomarker for epilepsy and neuropsychiatric comorbidities among people with tuberous sclerosis complex: a prospective, multicentre study;RDF30;Medical, health and life sciences;0.7565377354621887;RDF302;Clinical medicine;0.668826162815094;RDF303;Health sciences;0.5713779926300049;RDF301;Basic medicine and life sciences;0.26478591561317444
640;Quels sont les dimensions et savoirs spécifiques à la coordination des services et des soins des personnes ayant des besoins complexes? (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9712561964988708;RDF504;Sociology and related studies;0.902496874332428;RDF503;Education;0.3470943570137024;RDF501;Psychology and cognitive sciences;0.10063530504703522
641;Determining spatial arrangement, stoichiometry, and substrate specificity of messenger RNA-binding proteins along the gene expression pathway (Genes, Cells and Molecules);RDF10;Natural sciences;0.6505494713783264;RDF106;Biological sciences;0.926287055015564;RDF104;Chemical sciences;0.37983834743499756;RDF107;Other natural sciences;0.13772080838680267
642;Plateformes et usages : cinéma, télévision, jeu vidéo et création numérique;RDF60;Humanities and the arts;0.72640061378479;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0029235430993139744;RDF605;Other humanities;0.0006878511048853397;RDF603;Philosophy;0.00011913236085092649
643;Time to investigate human visual shape perception and recognition (Biological Systems and Functions);RDF10;Natural sciences;0.6514683365821838;RDF106;Biological sciences;0.6618477702140808;RDF107;Other natural sciences;0.011508149094879627;RDF105;Earth and related environmental sciences;0.0003301527467556298
644;The gamification of online stochastic optimization problems;RDF30;Medical, health and life sciences;0.4722963571548462;RDF304;Medical biotechnology;0.005609131883829832;RDF301;Basic medicine and life sciences;0.0035657365806400776;RDF305;Other medical sciences;0.0002269338583573699
