;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
445;Développement de méthodes d'apprentissage automatique pour la détection d'anomalies à l'échelle d'un ensemble de barrages;RDF20-21;Engineering and technology;0.6519272923469543;RDF30;Medical, health and life sciences;0.14761115610599518;RDF40;Agricultural and veterinary sciences;0.07613226026296616;RDF503;Education;0.6176279187202454;RDF102;Computer and information sciences;0.38225674629211426;RDF208;Environmental engineering and related engineering;0.24981309473514557;RDF203;Electrical engineering, computer engineering, and information engineering;0.21460911631584167;RDF501;Psychology and cognitive sciences;0.19170567393302917
446;Investigation of the heterogeneity of mitochondrial dysfunction in idiopathic Parkinson's disease using induced neurons derived from patients (Molecular & Cellular Neurosciences);RDF30;Medical, health and life sciences;0.6672578454017639;RDF10;Natural sciences;0.2834242284297943;RDF20-21;Engineering and technology;0.023603137582540512;RDF304;Medical biotechnology;0.7017641663551331;RDF301;Basic medicine and life sciences;0.6846858263015747;RDF302;Clinical medicine;0.30445510149002075;RDF207;Medical and biomedical engineering;0.18765316903591156;RDF303;Health sciences;0.042722199112176895
447;The amyloid precursor protein intracellular domain is an effector molecule of metaplasticity - implications for the regulation of synaptic plasticity in Alzheimer disease (Molecular & Cellular Neurosciences);RDF30;Medical, health and life sciences;0.6342318654060364;RDF10;Natural sciences;0.2645808756351471;RDF20-21;Engineering and technology;0.05761212110519409;RDF301;Basic medicine and life sciences;0.34262651205062866;RDF304;Medical biotechnology;0.11213743686676025;RDF302;Clinical medicine;0.06371499598026276;RDF207;Medical and biomedical engineering;0.016593176871538162;RDF104;Chemical sciences;0.01609087362885475
448;Regulation of neutrophil antimicrobial defense through the pleiotropic receptor FPR2/ALX (Genes, Cells and Molecules);RDF10;Natural sciences;0.5043893456459045;RDF30;Medical, health and life sciences;0.33208125829696655;RDF20-21;Engineering and technology;0.09074164927005768;RDF301;Basic medicine and life sciences;0.7989329695701599;RDF304;Medical biotechnology;0.777553379535675;RDF106;Biological sciences;0.7762203216552734;RDF302;Clinical medicine;0.5075677633285522;RDF303;Health sciences;0.42942938208580017
449;The neural mechanisms underlying the promotion of motor learning by acute exercise (Biological Systems and Functions);RDF10;Natural sciences;0.6702829003334045;RDF30;Medical, health and life sciences;0.1740870326757431;RDF60;Humanities and the arts;0.04126861318945885;RDF106;Biological sciences;0.45245277881622314;RDF303;Health sciences;0.02970374934375286;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.023065224289894104;RDF301;Basic medicine and life sciences;0.008527801372110844;RDF107;Other natural sciences;0.0029868432320654392
450;Scalable, versatile surface engineering through photo-initiated chemical vapour deposition (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9530245661735535;RDF10;Natural sciences;0.013984659686684608;RDF30;Medical, health and life sciences;0.009649124927818775;RDF205;Chemical engineering;0.43932631611824036;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.1516549438238144;RDF212;Other engineering and technologies;0.003572682850062847;RDF206;Materials engineering and resources engineering;0.0034902107436209917;RDF401;Agriculture, forestry, and fisheries;0.0031115084420889616
451;Regulation of cytokinesis by the novel and conserved flavin-dependent monooxygenase enzymes OSGN-1/OSGIN (Cell Biology - Molecular/Fundamental);RDF10;Natural sciences;0.5237515568733215;RDF30;Medical, health and life sciences;0.31305190920829773;RDF60;Humanities and the arts;0.04852655902504921;RDF106;Biological sciences;0.7873595356941223;RDF301;Basic medicine and life sciences;0.4248892068862915;RDF304;Medical biotechnology;0.19748316705226898;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.005469274241477251;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.004459704272449017
452;Enabling monitoring of ultra-processed food consumption among Canadians: Development and validation of a screener (Nutrition, Food & Health);RDF20-21;Engineering and technology;0.6611034274101257;RDF30;Medical, health and life sciences;0.22943544387817383;RDF50;Social sciences;0.04209044948220253;RDF102;Computer and information sciences;0.6812498569488525;RDF208;Environmental engineering and related engineering;0.6264098882675171;RDF505;Law and legal practice;0.2825919985771179;RDF210;Industrial biotechnology;0.17931488156318665;RDF303;Health sciences;0.10402136296033859
453;Les cognitions sociales implicites et les tendances comportementales associées aux émotions hostiles (Psychology);RDF50;Social sciences;0.9020383954048157;RDF10;Natural sciences;0.026272539049386978;RDF30;Medical, health and life sciences;0.024345632642507553;RDF501;Psychology and cognitive sciences;0.9441253542900085;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.10475747287273407;RDF203;Electrical engineering, computer engineering, and information engineering;0.051224932074546814;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.04755840450525284;RDF504;Sociology and related studies;0.03468417376279831
454;Heidegger et Gadamer. Correspondance et bilan (Philosophy);RDF60;Humanities and the arts;0.5431337952613831;RDF50;Social sciences;0.11219150573015213;RDF30;Medical, health and life sciences;0.10831579566001892;RDF603;Philosophy;0.9575961828231812;RDF602;Languages and literature;0.06773144751787186;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.013020490296185017;RDF210;Industrial biotechnology;0.012241275049746037;RDF203;Electrical engineering, computer engineering, and information engineering;0.0051696584559977055
455;Generic AC-DC load-flow solution method with controllable AC-DC converters (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9752755165100098;RDF10;Natural sciences;0.006387862842530012;RDF30;Medical, health and life sciences;0.0054319072514772415;RDF203;Electrical engineering, computer engineering, and information engineering;0.8607207536697388;RDF212;Other engineering and technologies;0.011675983667373657;RDF503;Education;0.001276814378798008;RDF102;Computer and information sciences;0.0010649627074599266;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0006878511630930007
456;Étude sur l'apport de l'expérience de l'émotion de la tristesse vécue et exprimée par des enfants endeuillés face à la réalité du processus de deuil tel que vécu au Québec (Education and social work);RDF50;Social sciences;0.5314918756484985;RDF60;Humanities and the arts;0.11118936538696289;RDF30;Medical, health and life sciences;0.1008443832397461;RDF504;Sociology and related studies;0.5308445692062378;RDF503;Education;0.24490438401699066;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.03743230178952217;RDF605;Other humanities;0.007039045449346304;RDF509;Other social sciences;0.004256348591297865
457;Intelligent video surveillance to detect mobility problems of older adults at home: from fall detection to fall prevention (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9860273599624634;RDF30;Medical, health and life sciences;0.0052659534849226475;RDF10;Natural sciences;0.002835226012393832;RDF203;Electrical engineering, computer engineering, and information engineering;0.8446168899536133;RDF508;Media and communications;0.060363005846738815;RDF212;Other engineering and technologies;0.012312326580286026;RDF102;Computer and information sciences;0.006654010154306889;RDF303;Health sciences;0.0011604196624830365
458;Dynamic Ultrasound Localization Pulsatility Imaging (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.8651086091995239;RDF10;Natural sciences;0.050775088369846344;RDF20-21;Engineering and technology;0.04507217928767204;RDF303;Health sciences;0.3396906852722168;RDF207;Medical and biomedical engineering;0.16810449957847595;RDF302;Clinical medicine;0.008745182305574417;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0075772409327328205;RDF301;Basic medicine and life sciences;0.007232763804495335
459;Metabolic control of plant non-photosynthetic metabolism (Biological Systems and Functions);RDF10;Natural sciences;0.5170318484306335;RDF40;Agricultural and veterinary sciences;0.20128968358039856;RDF30;Medical, health and life sciences;0.16189882159233093;RDF106;Biological sciences;0.6359575390815735;RDF401;Agriculture, forestry, and fisheries;0.5387405753135681;RDF404;Agricultural biotechnology and food sciences;0.5234203338623047;RDF209;Environmental biotechnology;0.28917092084884644;RDF301;Basic medicine and life sciences;0.13386748731136322
460;COLCOT-T2D : Colchicine for Primary Prevention of Cardiovascular Events in Patients with Type 2 Diabetes;RDF30;Medical, health and life sciences;0.817493200302124;RDF20-21;Engineering and technology;0.0709451213479042;RDF10;Natural sciences;0.06658171862363815;RDF302;Clinical medicine;0.9703524708747864;RDF301;Basic medicine and life sciences;0.782787024974823;RDF303;Health sciences;0.744841992855072;RDF505;Law and legal practice;0.7283137440681458;RDF304;Medical biotechnology;0.6410853862762451
461;Major Resource Support at the Université de Montréal for Canada's Subatomic Physics Program;RDF10;Natural sciences;0.7806674838066101;RDF30;Medical, health and life sciences;0.07949749380350113;RDF20-21;Engineering and technology;0.05816160514950752;RDF103;Physical sciences;0.9477691650390625;RDF503;Education;0.8388737440109253;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.10704012215137482;RDF505;Law and legal practice;0.050752393901348114;RDF401;Agriculture, forestry, and fisheries;0.041996777057647705
462;Plateforme d'imagerie macroscopique ultra sensible pour l'étude des neurotransmetteurs et des neuromodulateurs in vivo (Biological Systems and Functions);RDF10;Natural sciences;0.6399955153465271;RDF30;Medical, health and life sciences;0.22155484557151794;RDF20-21;Engineering and technology;0.0542413555085659;RDF106;Biological sciences;0.6420397758483887;RDF301;Basic medicine and life sciences;0.04150110110640526;RDF304;Medical biotechnology;0.018003469333052635;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.016230616718530655;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0060975621454417706
463;Algorithmes de calcul de dose basé sur des modèles pour des applications avancées en physique médicale (Physics);RDF30;Medical, health and life sciences;0.7824312448501587;RDF10;Natural sciences;0.1507214456796646;RDF20-21;Engineering and technology;0.030800864100456238;RDF103;Physical sciences;0.6555840969085693;RDF303;Health sciences;0.5435448288917542;RDF302;Clinical medicine;0.5422574281692505;RDF207;Medical and biomedical engineering;0.3255205750465393;RDF304;Medical biotechnology;0.029816539958119392
464;Logistics and transportation (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.6945040225982666;RDF60;Humanities and the arts;0.06587303429841995;RDF50;Social sciences;0.064851775765419;RDF202;Industrial, systems and processes engineering;0.06325052678585052;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.02745460718870163;RDF210;Industrial biotechnology;0.004117917735129595;RDF212;Other engineering and technologies;0.0007793661206960678;RDF204;Mechanical engineering;0.00030955098918639123
465;Systematic mapping of the global ARF network interactome by BioID coupled to functional studies to reveal novel biological functions (Cell Biology – Molecular/Fundamental);RDF10;Natural sciences;0.7040343284606934;RDF30;Medical, health and life sciences;0.22642815113067627;RDF20-21;Engineering and technology;0.018989991396665573;RDF106;Biological sciences;0.8936811089515686;RDF301;Basic medicine and life sciences;0.1528523713350296;RDF304;Medical biotechnology;0.06471718847751617;RDF209;Environmental biotechnology;0.05387425795197487;RDF401;Agriculture, forestry, and fisheries;0.022195929661393166
466;Measuring Partisan Conflicts on Social Media (Political science and public administration);RDF50;Social sciences;0.6195204854011536;RDF10;Natural sciences;0.08769524097442627;RDF60;Humanities and the arts;0.08752413094043732;RDF508;Media and communications;0.6694747805595398;RDF506;Political science and policy administration;0.6209377646446228;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.007093862164765596;RDF509;Other social sciences;0.002878348110243678;RDF504;Sociology and related studies;0.001359049929305911
467;The emergence of problem clarity in teams and its influence innovation project success;RDF30;Medical, health and life sciences;0.3656078577041626;RDF20-21;Engineering and technology;0.20995093882083893;RDF40;Agricultural and veterinary sciences;0.1557178497314453;RDF304;Medical biotechnology;0.37433314323425293;RDF404;Agricultural biotechnology and food sciences;0.34775859117507935;RDF210;Industrial biotechnology;0.3363310694694519;RDF211;Nano-technology;0.2806164026260376;RDF209;Environmental biotechnology;0.2762998044490814
468;The release of carbon and pollutants from eastern canadian watersheds in response to atmospheric deposition and climate change;RDF10;Natural sciences;0.7978201508522034;RDF20-21;Engineering and technology;0.06522578001022339;RDF50;Social sciences;0.046614762395620346;RDF105;Earth and related environmental sciences;0.9331876635551453;RDF208;Environmental engineering and related engineering;0.8019940257072449;RDF103;Physical sciences;0.1149633601307869;RDF106;Biological sciences;0.023021254688501358;RDF107;Other natural sciences;0.015380123630166054
469;Récepteur radiofréquence pour système de caractérisation d'antennes en micro-ondes et ondes millimétriques (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9893558025360107;RDF10;Natural sciences;0.0031489026732742786;RDF30;Medical, health and life sciences;0.002872713841497898;RDF203;Electrical engineering, computer engineering, and information engineering;0.9403256177902222;RDF211;Nano-technology;0.34334173798561096;RDF102;Computer and information sciences;0.056262269616127014;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.012383785098791122;RDF212;Other engineering and technologies;0.009540924802422523
470;Advanced Simulation Tools for the Design and Operation of Circular Economy Strategies;RDF20-21;Engineering and technology;0.5562711954116821;RDF30;Medical, health and life sciences;0.20484070479869843;RDF50;Social sciences;0.06768134981393814;RDF208;Environmental engineering and related engineering;0.3211405575275421;RDF102;Computer and information sciences;0.17493821680545807;RDF404;Agricultural biotechnology and food sciences;0.11157957464456558;RDF401;Agriculture, forestry, and fisheries;0.09982067346572876;RDF105;Earth and related environmental sciences;0.0903133898973465
471;Révélations daoustiennes : nouvelles perspectives sur le théâtre francophone du Québec 1895-1940 (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.9790233373641968;RDF50;Social sciences;0.005373488646000624;RDF30;Medical, health and life sciences;0.005117413587868214;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.698535144329071;RDF605;Other humanities;0.624207615852356;RDF601;History, archaeology and related studies;0.5313005447387695;RDF602;Languages and literature;0.47571948170661926;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.07110591232776642
472;Dormir sans pression: un concept intégrateur pour les patients tétraplégiques et les aidants pour minimiser les plaies de pression, améliorer le sommeil et favoriser la résilience face à la lésion de la moelle épinière;RDF30;Medical, health and life sciences;0.8267852663993835;RDF20-21;Engineering and technology;0.04912179335951805;RDF60;Humanities and the arts;0.04623587056994438;RDF207;Medical and biomedical engineering;0.8053644299507141;RDF301;Basic medicine and life sciences;0.6069645285606384;RDF302;Clinical medicine;0.5454067587852478;RDF303;Health sciences;0.42823338508605957;RDF212;Other engineering and technologies;0.2170158475637436
473;Assessment of mechanical and durability performances of NSC to self-healing FRC structural components under combined mechanical and environemental loadings (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9868255853652954;RDF10;Natural sciences;0.003110326360911131;RDF50;Social sciences;0.003008749336004257;RDF208;Environmental engineering and related engineering;0.8699910044670105;RDF204;Mechanical engineering;0.8020908832550049;RDF202;Industrial, systems and processes engineering;0.37860268354415894;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.012784186750650406;RDF105;Earth and related environmental sciences;0.012123756110668182
474;eNOS regulates endothelial cell polarity and angiogenic sprouting in vascular pathologies (Cardiovascular System – Vascular System);RDF30;Medical, health and life sciences;0.5550325512886047;RDF10;Natural sciences;0.31702104210853577;RDF20-21;Engineering and technology;0.05700550600886345;RDF302;Clinical medicine;0.39024341106414795;RDF303;Health sciences;0.32156652212142944;RDF301;Basic medicine and life sciences;0.14640730619430542;RDF106;Biological sciences;0.12189465016126633;RDF304;Medical biotechnology;0.09130105376243591
475;Comparative Effectiveness of Repetitive Versus Deep Transcranial Magnetic Stimulation for Major Depression: A Randomized Controlled Trial;RDF30;Medical, health and life sciences;0.5877829790115356;RDF20-21;Engineering and technology;0.23277869820594788;RDF10;Natural sciences;0.12100009620189667;RDF302;Clinical medicine;0.8525062203407288;RDF303;Health sciences;0.8336634039878845;RDF501;Psychology and cognitive sciences;0.8104038834571838;RDF207;Medical and biomedical engineering;0.3662779927253723;RDF301;Basic medicine and life sciences;0.34928297996520996
476;Planning and developing Canadian intersectoral partnerships and knowledge sharing for sustainable LD risk mitigation in peri-domestic high-risk areas;RDF30;Medical, health and life sciences;0.36359938979148865;RDF40;Agricultural and veterinary sciences;0.19310617446899414;RDF50;Social sciences;0.18247252702713013;RDF208;Environmental engineering and related engineering;0.4846239686012268;RDF402;Animal and dairy sciences;0.2885690927505493;RDF401;Agriculture, forestry, and fisheries;0.21568094193935394;RDF105;Earth and related environmental sciences;0.21194642782211304;RDF301;Basic medicine and life sciences;0.19969789683818817
477;Du réseau de neurones au circuit logique et réciproquement : le meilleur des deux mondes (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9801792502403259;RDF10;Natural sciences;0.007586780469864607;RDF30;Medical, health and life sciences;0.003480271901935339;RDF203;Electrical engineering, computer engineering, and information engineering;0.8947895169258118;RDF102;Computer and information sciences;0.20071430504322052;RDF212;Other engineering and technologies;0.003063416574150324;RDF107;Other natural sciences;0.002247463446110487;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0012303582625463605
478;Faire du virtuel une réalité : l'exploration de l'utilité d'agents virtuels autonomes en contexte de formation à l'évaluation des jeunes contrevenants (Psychology);RDF50;Social sciences;0.8478038907051086;RDF20-21;Engineering and technology;0.03720900043845177;RDF30;Medical, health and life sciences;0.03599383309483528;RDF503;Education;0.9123581051826477;RDF501;Psychology and cognitive sciences;0.8763172030448914;RDF203;Electrical engineering, computer engineering, and information engineering;0.15373966097831726;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.05187097564339638;RDF102;Computer and information sciences;0.027298588305711746
479;Global Corporate Minimum Tax in Canada? Politics, Policy and Practice;RDF30;Medical, health and life sciences;0.2933250367641449;RDF50;Social sciences;0.17515239119529724;RDF40;Agricultural and veterinary sciences;0.16135793924331665;RDF203;Electrical engineering, computer engineering, and information engineering;0.3526475429534912;RDF210;Industrial biotechnology;0.24635198712348938;RDF304;Medical biotechnology;0.22168749570846558;RDF211;Nano-technology;0.16899405419826508;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.15970826148986816
480;Briser les silos de recherche : pour l'amélioration des interactions entre les milieux universitaire et professionnel en sciences de l'information;RDF30;Medical, health and life sciences;0.3287007212638855;RDF50;Social sciences;0.3118160367012024;RDF10;Natural sciences;0.10734061896800995;RDF102;Computer and information sciences;0.9207184314727783;RDF203;Electrical engineering, computer engineering, and information engineering;0.6383845210075378;RDF501;Psychology and cognitive sciences;0.4330221712589264;RDF101;Mathematics and statistics;0.367270290851593;RDF304;Medical biotechnology;0.35398632287979126
481;Simulation numérique des écoulements multi-composants à trois phases par l'approche de Boltzmann sur réseau;RDF20-21;Engineering and technology;0.5675975680351257;RDF30;Medical, health and life sciences;0.15978585183620453;RDF40;Agricultural and veterinary sciences;0.10685691237449646;RDF102;Computer and information sciences;0.7805526852607727;RDF204;Mechanical engineering;0.35220178961753845;RDF103;Physical sciences;0.2978782653808594;RDF202;Industrial, systems and processes engineering;0.23222307860851288;RDF404;Agricultural biotechnology and food sciences;0.1511530578136444
482;Developing an initial understanding of the factors involved in psychological readiness to return to sport following a concussion (Psychology, linguistics and translation);RDF50;Social sciences;0.4991477429866791;RDF30;Medical, health and life sciences;0.14024220407009125;RDF10;Natural sciences;0.12136951088905334;RDF501;Psychology and cognitive sciences;0.37684884667396545;RDF509;Other social sciences;0.2706729769706726;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.06408006697893143;RDF602;Languages and literature;0.02178117260336876;RDF503;Education;0.020626192912459373
483;Roles for mitochondrial adaptation in fatty liver disease and associated liver cancer (Cell Biology – Disease);RDF30;Medical, health and life sciences;0.5749955773353577;RDF10;Natural sciences;0.31124886870384216;RDF60;Humanities and the arts;0.033583346754312515;RDF301;Basic medicine and life sciences;0.41176119446754456;RDF106;Biological sciences;0.24481409788131714;RDF303;Health sciences;0.09885955601930618;RDF304;Medical biotechnology;0.07853630930185318;RDF302;Clinical medicine;0.012241275049746037
484;Lagrangian analyzes of complex and turbulent flows for advanced flow diagnostics (Mechanical Engineering);RDF20-21;Engineering and technology;0.9784488081932068;RDF10;Natural sciences;0.005818069446831942;RDF60;Humanities and the arts;0.004832779057323933;RDF204;Mechanical engineering;0.973544180393219;RDF101;Mathematics and statistics;0.004062228370457888;RDF202;Industrial, systems and processes engineering;0.0011902251280844212;RDF212;Other engineering and technologies;0.0008899655658751726;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0007222462445497513
485;Energy and spectrum opportunistic relaying for sustainable wireless networks;RDF20-21;Engineering and technology;0.5055718421936035;RDF10;Natural sciences;0.1362057775259018;RDF30;Medical, health and life sciences;0.12305165827274323;RDF212;Other engineering and technologies;0.025130946189165115;RDF203;Electrical engineering, computer engineering, and information engineering;0.010818447917699814;RDF211;Nano-technology;0.005565723869949579;RDF107;Other natural sciences;0.005230278242379427;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.005199879873543978
486;Plasmonic optophysiology (Chemistry);RDF10;Natural sciences;0.7740599513053894;RDF30;Medical, health and life sciences;0.11261940747499466;RDF20-21;Engineering and technology;0.03293453902006149;RDF104;Chemical sciences;0.9150528907775879;RDF103;Physical sciences;0.04569203034043312;RDF107;Other natural sciences;0.029256710782647133;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.016996299847960472;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.013663132674992085
487;A statistical perspective for some challenges in data science;RDF30;Medical, health and life sciences;0.4635368287563324;RDF50;Social sciences;0.15526539087295532;RDF40;Agricultural and veterinary sciences;0.1289711743593216;RDF101;Mathematics and statistics;0.36381638050079346;RDF304;Medical biotechnology;0.16803622245788574;RDF210;Industrial biotechnology;0.15726622939109802;RDF209;Environmental biotechnology;0.10017221421003342;RDF301;Basic medicine and life sciences;0.08733005076646805
488;Structural and functional characterization of protein-metal interactions (Genes, Cells and Molecules);RDF10;Natural sciences;0.5735079646110535;RDF30;Medical, health and life sciences;0.3485727906227112;RDF20-21;Engineering and technology;0.029205435886979103;RDF301;Basic medicine and life sciences;0.7049732208251953;RDF106;Biological sciences;0.6909762620925903;RDF304;Medical biotechnology;0.48559966683387756;RDF104;Chemical sciences;0.24146702885627747;RDF210;Industrial biotechnology;0.2221934199333191
489;To study the pathogenesis and its underlying mechanisms of an abnormally large Pol II pool size caused by a defective novel ARMC5-containing POLR2A-specific ubiquitin ligase;RDF10;Natural sciences;0.4816282391548157;RDF30;Medical, health and life sciences;0.367837518453598;RDF40;Agricultural and veterinary sciences;0.04395338147878647;RDF106;Biological sciences;0.5842118859291077;RDF301;Basic medicine and life sciences;0.5037841200828552;RDF303;Health sciences;0.4082767367362976;RDF304;Medical biotechnology;0.3608267903327942;RDF403;Veterinary sciences;0.03591449558734894
490;Perspectives compositionnelles sur la sémiotique musicale, à partir de l'intégration théorique et pratique de la sémiotique deleuzienne du cinéma (Fine arts, research-creation);RDF60;Humanities and the arts;0.9305980205535889;RDF50;Social sciences;0.017002936452627182;RDF10;Natural sciences;0.015330898575484753;RDF508;Media and communications;0.18535661697387695;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.059101544320583344;RDF503;Education;0.002448652870953083;RDF605;Other humanities;0.0020111585035920143;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0006945966742932796
491;Regulation of germinal center B cell function during antibody responses (Immunology & Transplantation);RDF30;Medical, health and life sciences;0.620829701423645;RDF10;Natural sciences;0.33117738366127014;RDF40;Agricultural and veterinary sciences;0.015308680944144726;RDF301;Basic medicine and life sciences;0.9092242121696472;RDF106;Biological sciences;0.7867047786712646;RDF304;Medical biotechnology;0.4885273873806;RDF302;Clinical medicine;0.227469339966774;RDF303;Health sciences;0.21879452466964722
492;Victims, Law and Justice: A Partnership approach to Transformative Justice;RDF50;Social sciences;0.22387929260730743;RDF60;Humanities and the arts;0.2111382782459259;RDF30;Medical, health and life sciences;0.17401716113090515;RDF505;Law and legal practice;0.233356773853302;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.01161977183073759;RDF203;Electrical engineering, computer engineering, and information engineering;0.008108984678983688;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0069982088170945644;RDF504;Sociology and related studies;0.0010670424671843648
493;Dynamic scene processing in humans (Biological Systems and Functions);RDF60;Humanities and the arts;0.277838796377182;RDF30;Medical, health and life sciences;0.2330515831708908;RDF10;Natural sciences;0.18435898423194885;RDF503;Education;0.022074388340115547;RDF106;Biological sciences;0.008830243721604347;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.004709206521511078;RDF605;Other humanities;0.0033309145364910364;RDF501;Psychology and cognitive sciences;0.0025708682369440794
494;Planning for mercury-related vision rehabilitation services for Grassy Narrows First Nation community;RDF30;Medical, health and life sciences;0.46308162808418274;RDF10;Natural sciences;0.2946401834487915;RDF60;Humanities and the arts;0.10393469035625458;RDF105;Earth and related environmental sciences;0.6090301871299744;RDF505;Law and legal practice;0.21733753383159637;RDF301;Basic medicine and life sciences;0.1544397622346878;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.08945459872484207;RDF208;Environmental engineering and related engineering;0.07319784164428711
495;L'intégration des PFÉ dans les stages d'actualisation et de requalification de l'Université de Montréal;RDF30;Medical, health and life sciences;0.39751285314559937;RDF50;Social sciences;0.17400002479553223;RDF20-21;Engineering and technology;0.1381840854883194;RDF503;Education;0.9402982592582703;RDF208;Environmental engineering and related engineering;0.7461389899253845;RDF102;Computer and information sciences;0.6926419734954834;RDF505;Law and legal practice;0.6825208067893982;RDF101;Mathematics and statistics;0.596433162689209
496;Cartographie des sensibilités queer dans la culture audiovisuelle populaire (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.5855982303619385;RDF50;Social sciences;0.14350701868534088;RDF30;Medical, health and life sciences;0.07606729120016098;RDF508;Media and communications;0.9218515157699585;RDF509;Other social sciences;0.006475691217929125;RDF605;Other humanities;0.005240449216216803;RDF504;Sociology and related studies;0.0034096352756023407;RDF102;Computer and information sciences;0.0024014052469283342
497;De l'innovation à la nouvelle conformité : les usages complexes des smart drugs (Sociology, demography and related fields);RDF30;Medical, health and life sciences;0.5968167781829834;RDF50;Social sciences;0.3718407452106476;RDF10;Natural sciences;0.010349339805543423;RDF504;Sociology and related studies;0.9584600329399109;RDF509;Other social sciences;0.1563623696565628;RDF304;Medical biotechnology;0.09397899359464645;RDF303;Health sciences;0.082327701151371;RDF210;Industrial biotechnology;0.0643441304564476
498;Favoriser la participation sociale des aînés présentant des problèmes de mobilité : partenariat pour le codéveloppement d'un service innovant offert en contexte communautaire;RDF50;Social sciences;0.2838071584701538;RDF30;Medical, health and life sciences;0.21760247647762299;RDF60;Humanities and the arts;0.1648978441953659;RDF503;Education;0.47292688488960266;RDF504;Sociology and related studies;0.38444986939430237;RDF605;Other humanities;0.20497773587703705;RDF507;Social and economic geography;0.17665383219718933;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.10514160245656967
499;Chemosensation in Parkinson's disease: Trigeminal sensitivity as a potential marker (Behavioural Sciences);RDF30;Medical, health and life sciences;0.4904806613922119;RDF10;Natural sciences;0.4503651559352875;RDF50;Social sciences;0.020989423617720604;RDF301;Basic medicine and life sciences;0.5157418251037598;RDF104;Chemical sciences;0.1886974424123764;RDF302;Clinical medicine;0.1336977332830429;RDF303;Health sciences;0.08347852528095245;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.02964750863611698
500;Nuclear Factor Erythroid 2-Related Factor 2 (NRF2) and Regulation of Sodium-Glucose Co-Transporter 2 (SGLT2) Expression in Type 2 Diabetes (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF30;Medical, health and life sciences;0.6670640110969543;RDF10;Natural sciences;0.26456353068351746;RDF20-21;Engineering and technology;0.03620914742350578;RDF302;Clinical medicine;0.9078701734542847;RDF303;Health sciences;0.8984105587005615;RDF301;Basic medicine and life sciences;0.7382447123527527;RDF106;Biological sciences;0.6046323776245117;RDF304;Medical biotechnology;0.5139123797416687
