;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
578;Ultra-trace laboratory for legacy and emerging contaminants (Geosciences);RDF20-21;Engineering and technology;0.4896988570690155;RDF40;Agricultural and veterinary sciences;0.28286296129226685;RDF50;Social sciences;0.0857643261551857;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.988949179649353;RDF508;Media and communications;0.9395399689674377;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8102537989616394;RDF102;Computer and information sciences;0.7954198122024536;RDF208;Environmental engineering and related engineering;0.7756472826004028
579;Improving vulnerable preschoolers' mental health: A superiority trial assessing the How-to Parenting Program;RDF40;Agricultural and veterinary sciences;0.39264607429504395;RDF20-21;Engineering and technology;0.3550727665424347;RDF50;Social sciences;0.0878039002418518;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9834862947463989;RDF508;Media and communications;0.9364885687828064;RDF102;Computer and information sciences;0.9011078476905823;RDF104;Chemical sciences;0.8583219647407532;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8510575890541077
580;Polymeric Nanoparticles for Delivery of Ribonucleic Acids: Overcoming the Endosomal Barrier and Going Beyond the Liver (Materials and Chemical Engineering);RDF40;Agricultural and veterinary sciences;0.3393380045890808;RDF20-21;Engineering and technology;0.33801504969596863;RDF30;Medical, health and life sciences;0.11631684750318527;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9794132113456726;RDF205;Chemical engineering;0.9752725958824158;RDF211;Nano-technology;0.9694401621818542;RDF102;Computer and information sciences;0.8340355157852173;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7761567234992981
581;Crime in the Decentralized Finance Industry (Law and criminology);RDF20-21;Engineering and technology;0.4941222667694092;RDF40;Agricultural and veterinary sciences;0.30531302094459534;RDF50;Social sciences;0.07596132904291153;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9646891951560974;RDF301;Basic medicine and life sciences;0.7909342646598816;RDF102;Computer and information sciences;0.7403621077537537;RDF104;Chemical sciences;0.6185500621795654;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6085940599441528
582;Gravitation, quantum mechanics and quantum field theory;RDF20-21;Engineering and technology;0.35443025827407837;RDF40;Agricultural and veterinary sciences;0.33068808913230896;RDF50;Social sciences;0.13910219073295593;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9912208318710327;RDF508;Media and communications;0.9158559441566467;RDF204;Mechanical engineering;0.884264349937439;RDF207;Medical and biomedical engineering;0.8657357096672058;RDF102;Computer and information sciences;0.8437020778656006
583;Improving hedging effectiveness in actuarial and financial applications (Mathematics and Statistics);RDF40;Agricultural and veterinary sciences;0.4216962158679962;RDF20-21;Engineering and technology;0.3040331304073334;RDF50;Social sciences;0.09102024883031845;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9858412742614746;RDF101;Mathematics and statistics;0.9417613744735718;RDF508;Media and communications;0.8498585224151611;RDF102;Computer and information sciences;0.8205413818359375;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8176836967468262
584;Closing the Comorbidity Gap for People Living with HIV : a Randomized Controlled Trial of Fostemsavir to Reduce Inflammaging;RDF40;Agricultural and veterinary sciences;0.3791833519935608;RDF20-21;Engineering and technology;0.3555147647857666;RDF30;Medical, health and life sciences;0.09474404156208038;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9883353114128113;RDF304;Medical biotechnology;0.9329742789268494;RDF508;Media and communications;0.9297918081283569;RDF207;Medical and biomedical engineering;0.9102267622947693;RDF102;Computer and information sciences;0.8875462412834167
585;Autonomie des acteurs dans les relations asymétriques: États de facto et leur patron entre l'Europe et la Russie (Political science and public administration);RDF20-21;Engineering and technology;0.46080899238586426;RDF40;Agricultural and veterinary sciences;0.22920557856559753;RDF30;Medical, health and life sciences;0.0925283282995224;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9778622984886169;RDF301;Basic medicine and life sciences;0.8266417980194092;RDF102;Computer and information sciences;0.8240375518798828;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8125700354576111;RDF508;Media and communications;0.7532852292060852
586;Replacement of the femtosecond laser in the THz spectroscopic microscopy laboratory (Electrical and Computer Engineering);RDF40;Agricultural and veterinary sciences;0.4121097922325134;RDF20-21;Engineering and technology;0.28769898414611816;RDF50;Social sciences;0.10713189095258713;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9863104820251465;RDF508;Media and communications;0.8783924579620361;RDF203;Electrical engineering, computer engineering, and information engineering;0.8641529083251953;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.815011739730835;RDF301;Basic medicine and life sciences;0.8063955903053284
587;Bringing nutrition to life among vulnerable populations: experiences from Latin America and Canada;RDF20-21;Engineering and technology;0.3766227066516876;RDF40;Agricultural and veterinary sciences;0.35311394929885864;RDF50;Social sciences;0.10119353979825974;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9791157841682434;RDF508;Media and communications;0.8272902965545654;RDF102;Computer and information sciences;0.805708646774292;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7898017168045044;RDF208;Environmental engineering and related engineering;0.7807461023330688
588;Long non-coding RNAs in growth factor signaling (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.3809921145439148;RDF40;Agricultural and veterinary sciences;0.3349135220050812;RDF50;Social sciences;0.11662944406270981;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9824568033218384;RDF508;Media and communications;0.9055313467979431;RDF102;Computer and information sciences;0.8781315088272095;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8413373827934265;RDF103;Physical sciences;0.7886645793914795
589;Plan d'action pour la gestion de la douleur chronique du Ministère de la Santé et des Services sociaux du Québec: Évaluation de la mise en œuvre et des impacts des projets initiaux en vue d'une généralisation progressive à l'ensemble du Québec;RDF20-21;Engineering and technology;0.40948837995529175;RDF40;Agricultural and veterinary sciences;0.21806246042251587;RDF30;Medical, health and life sciences;0.11213938146829605;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9456760287284851;RDF102;Computer and information sciences;0.8801032900810242;RDF508;Media and communications;0.8659785389900208;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8532414436340332;RDF208;Environmental engineering and related engineering;0.8001459836959839
590;INNOV Phase I: Leverage artificial intelligence to improve Environmental, Social, and Governance (ESG) data;RDF40;Agricultural and veterinary sciences;0.38544735312461853;RDF20-21;Engineering and technology;0.34754320979118347;RDF50;Social sciences;0.08594195544719696;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9861779808998108;RDF508;Media and communications;0.8948813676834106;RDF102;Computer and information sciences;0.860251784324646;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8279325366020203;RDF301;Basic medicine and life sciences;0.8103289008140564
591;Prevention of anastomotic leak in colorectal surgery through microbiome mediation of intestinal healing (Nutrition, Food & Health);RDF20-21;Engineering and technology;0.35116589069366455;RDF40;Agricultural and veterinary sciences;0.33182841539382935;RDF50;Social sciences;0.14306648075580597;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.985042929649353;RDF508;Media and communications;0.9152235388755798;RDF102;Computer and information sciences;0.8530579209327698;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8319978713989258;RDF207;Medical and biomedical engineering;0.8230796456336975
592;Development of a tailored approach to move towards a sustainable circular economy business model in the plastic film sector: the case of Balcan;RDF40;Agricultural and veterinary sciences;0.3630698621273041;RDF20-21;Engineering and technology;0.3183806538581848;RDF30;Medical, health and life sciences;0.11229545623064041;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9680505990982056;RDF508;Media and communications;0.8229196071624756;RDF102;Computer and information sciences;0.7959358096122742;RDF301;Basic medicine and life sciences;0.7615384459495544;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7313464879989624
593;Enseignement de l'histoire et jeux vidéos (Education and social work);RDF20-21;Engineering and technology;0.3623322546482086;RDF40;Agricultural and veterinary sciences;0.357761412858963;RDF50;Social sciences;0.10993999242782593;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9820998311042786;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8692868947982788;RDF503;Education;0.8381837010383606;RDF508;Media and communications;0.8224388957023621;RDF102;Computer and information sciences;0.8169911503791809
594;Functions of bacterial type IA topoisomerases in the prevention of R-loop-dependent and -independent genomic instability (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.4112500250339508;RDF40;Agricultural and veterinary sciences;0.276100218296051;RDF50;Social sciences;0.1071239486336708;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9787939190864563;RDF508;Media and communications;0.85435950756073;RDF102;Computer and information sciences;0.8412395715713501;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8113399147987366;RDF301;Basic medicine and life sciences;0.7826624512672424
595;High-Performance Dynamic Language Implementation (Computer Science);RDF40;Agricultural and veterinary sciences;0.4313470423221588;RDF20-21;Engineering and technology;0.3262344002723694;RDF50;Social sciences;0.10404825955629349;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.990216076374054;RDF508;Media and communications;0.9680505990982056;RDF207;Medical and biomedical engineering;0.9135994911193848;RDF102;Computer and information sciences;0.8936579823493958;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.878835141658783
596;Methodological improvements for the statistical analysis of neurophysiological data with applications in user experience;RDF40;Agricultural and veterinary sciences;0.396557092666626;RDF20-21;Engineering and technology;0.3058376610279083;RDF50;Social sciences;0.12049179524183273;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9811307191848755;RDF508;Media and communications;0.8851747512817383;RDF102;Computer and information sciences;0.853851854801178;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.837221086025238;RDF103;Physical sciences;0.8219034075737
597;Glycerol 3-phosphate phosphatase and the glycerol shunt in senescence and healthy aging;RDF20-21;Engineering and technology;0.3704342544078827;RDF40;Agricultural and veterinary sciences;0.3459577262401581;RDF50;Social sciences;0.12836290895938873;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9890764951705933;RDF508;Media and communications;0.9352282881736755;RDF102;Computer and information sciences;0.8720207810401917;RDF204;Mechanical engineering;0.8488156199455261;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8393392562866211
598;Regulation of innate antiviral defenses through Interleukin-17 receptor D (IL-17RD) (Virology & Viral Pathogenesis);RDF20-21;Engineering and technology;0.37160536646842957;RDF40;Agricultural and veterinary sciences;0.3308355510234833;RDF50;Social sciences;0.11822253465652466;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9835337996482849;RDF508;Media and communications;0.915978193283081;RDF102;Computer and information sciences;0.8568122982978821;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8349459767341614;RDF104;Chemical sciences;0.8094455003738403
599;Biological modeling to bridge in vitro and epidemiological studies: A new approach for animal-free chemical risk assessment;RDF40;Agricultural and veterinary sciences;0.3662947416305542;RDF20-21;Engineering and technology;0.3299516439437866;RDF50;Social sciences;0.10771623998880386;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9787736535072327;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7962924838066101;RDF301;Basic medicine and life sciences;0.7784809470176697;RDF102;Computer and information sciences;0.7657685875892639;RDF401;Agriculture, forestry, and fisheries;0.7243831157684326
600;IAL (Intelligence Artificielle Littéraire) : expérimentation d'algorithmes d'apprentissage automatique pour définir et identifier les variations dans l'Anthologie grecque (Literature);RDF20-21;Engineering and technology;0.45660990476608276;RDF40;Agricultural and veterinary sciences;0.23162472248077393;RDF50;Social sciences;0.0935734212398529;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9834068417549133;RDF508;Media and communications;0.9280183911323547;RDF102;Computer and information sciences;0.8924036026000977;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8615718483924866;RDF301;Basic medicine and life sciences;0.798422634601593
601;Studies on the pathogenesis of the infections caused by streptococcus suis (Biological Systems and Functions);RDF20-21;Engineering and technology;0.3843194842338562;RDF40;Agricultural and veterinary sciences;0.3107758164405823;RDF50;Social sciences;0.12768039107322693;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9534053802490234;RDF102;Computer and information sciences;0.7718434929847717;RDF104;Chemical sciences;0.7581527233123779;RDF103;Physical sciences;0.7484902143478394;RDF301;Basic medicine and life sciences;0.7456763386726379
602;Autonomous learning agents for intelligent neurostimulation;RDF20-21;Engineering and technology;0.37927404046058655;RDF40;Agricultural and veterinary sciences;0.34465911984443665;RDF50;Social sciences;0.12049298733472824;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.987592339515686;RDF508;Media and communications;0.9352431297302246;RDF102;Computer and information sciences;0.8631033897399902;RDF103;Physical sciences;0.8410438895225525;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8372876644134521
603;Hox genes in development and evolution of distal limbs (Developmental Biology);RDF20-21;Engineering and technology;0.3985556662082672;RDF40;Agricultural and veterinary sciences;0.32720324397087097;RDF50;Social sciences;0.12757275998592377;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9892855286598206;RDF508;Media and communications;0.929568350315094;RDF102;Computer and information sciences;0.8977625370025635;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8628724813461304;RDF204;Mechanical engineering;0.8564825057983398
604;Defence Lawyers and the Relevance of Social Problems in Lower Criminal Courts: A Comparative Analysis (Law and criminology);RDF20-21;Engineering and technology;0.5424452424049377;RDF40;Agricultural and veterinary sciences;0.2277870774269104;RDF50;Social sciences;0.09012208133935928;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9852713942527771;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8433959484100342;RDF301;Basic medicine and life sciences;0.79157954454422;RDF102;Computer and information sciences;0.7830774188041687;RDF104;Chemical sciences;0.7034476399421692
605;Les pratiques extrascolaires de littératie d'adolescents ayant une déficience intellectuelle (Education and social work);RDF20-21;Engineering and technology;0.4990755617618561;RDF40;Agricultural and veterinary sciences;0.23442654311656952;RDF50;Social sciences;0.08982952684164047;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9653157591819763;RDF503;Education;0.7965101599693298;RDF102;Computer and information sciences;0.7906111478805542;RDF301;Basic medicine and life sciences;0.7187917828559875;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7005876302719116
606;Brain-Derived Neurotrophic Factor in hemostasis and thrombosis;RDF40;Agricultural and veterinary sciences;0.3994656801223755;RDF20-21;Engineering and technology;0.3206663727760315;RDF50;Social sciences;0.11561430245637894;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.988004207611084;RDF508;Media and communications;0.9531116485595703;RDF102;Computer and information sciences;0.8838388919830322;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8627569079399109;RDF103;Physical sciences;0.8606328964233398
607;Engagement des bibliothèques publiques et scolaires en faveur du développement des compétences en littératie pour les élèves du troisième cycle du primaire et du secondaire : portrait et stratégie de transfert (Communications, media studies, gender studies, library and information science, related fields);RDF20-21;Engineering and technology;0.4293559491634369;RDF40;Agricultural and veterinary sciences;0.2472817748785019;RDF50;Social sciences;0.10924945771694183;RDF508;Media and communications;0.9592307209968567;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9562885165214539;RDF102;Computer and information sciences;0.9513459801673889;RDF503;Education;0.9293763041496277;RDF301;Basic medicine and life sciences;0.8286616206169128
608;Mieux comprendre les défis et conditions de pratiques des parents d'accueil dans le contexte actuel de professionnalisation de l'accueil familial (Education and social work);RDF20-21;Engineering and technology;0.44672009348869324;RDF40;Agricultural and veterinary sciences;0.2748134136199951;RDF50;Social sciences;0.0838952362537384;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9790357947349548;RDF102;Computer and information sciences;0.8842893838882446;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8407825827598572;RDF508;Media and communications;0.8302159309387207;RDF104;Chemical sciences;0.8069286942481995
609;A mixed methods study of stakeholders' perspectives on ethical and logistical issues related to advanced living donation in kidney transplantation in Canada, and a proposal for guidelines in a Canadian context (Health Policy & Systems Management Research);RDF20-21;Engineering and technology;0.33475515246391296;RDF40;Agricultural and veterinary sciences;0.30435189604759216;RDF30;Medical, health and life sciences;0.1596301943063736;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9576753973960876;RDF207;Medical and biomedical engineering;0.8887588381767273;RDF102;Computer and information sciences;0.7488117814064026;RDF301;Basic medicine and life sciences;0.7378198504447937;RDF404;Agricultural biotechnology and food sciences;0.6793913841247559
610;To uncover, understand and exploit the estrogen-oncolytic virus crosstalk to improve therapy (Cancer Biology & Therapeutics);RDF40;Agricultural and veterinary sciences;0.4260542690753937;RDF20-21;Engineering and technology;0.2738751173019409;RDF50;Social sciences;0.10901980847120285;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9815421104431152;RDF207;Medical and biomedical engineering;0.9558991193771362;RDF304;Medical biotechnology;0.8967949151992798;RDF205;Chemical engineering;0.8686040043830872;RDF508;Media and communications;0.8467758297920227
611;Structure and rheology of mixed hydrocolloid gels as model systems for food 3D printing (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.3367708921432495;RDF40;Agricultural and veterinary sciences;0.2969091832637787;RDF50;Social sciences;0.12574994564056396;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9666317105293274;RDF205;Chemical engineering;0.9119669198989868;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7682554125785828;RDF301;Basic medicine and life sciences;0.7498207092285156;RDF102;Computer and information sciences;0.7085151672363281
612;« Une bonne relation avec mon chef ! » : anatomie des relations entre gestionnaires et employés en contexte de travail à distance (Business, management and related fields);RDF20-21;Engineering and technology;0.41646096110343933;RDF40;Agricultural and veterinary sciences;0.3015074133872986;RDF30;Medical, health and life sciences;0.09135042130947113;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9655439257621765;RDF102;Computer and information sciences;0.8396024703979492;RDF301;Basic medicine and life sciences;0.7730450630187988;RDF104;Chemical sciences;0.7510095834732056;RDF105;Earth and related environmental sciences;0.7211544513702393
613;Priorisation des soins intensifs en contexte extrême de pandémie : 1) modélisation/simulation de différentes stratégies de priorisation de l'accès aux soins intensifs et 2) délibérations démocratiques des parties prenantes sur les valeurs qui sous-tendent les modèles et leurs impacts sanitaires;RDF20-21;Engineering and technology;0.36808696389198303;RDF40;Agricultural and veterinary sciences;0.2436472773551941;RDF30;Medical, health and life sciences;0.13772045075893402;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9733676314353943;RDF207;Medical and biomedical engineering;0.9707155227661133;RDF508;Media and communications;0.9466213583946228;RDF102;Computer and information sciences;0.9370561838150024;RDF104;Chemical sciences;0.8915634751319885
614;Understanding cyber abuse in context: The interplay of distal and situational correlates of daily cyber abuse in young adult couples (Psychology);RDF20-21;Engineering and technology;0.4453011155128479;RDF40;Agricultural and veterinary sciences;0.2617790102958679;RDF50;Social sciences;0.10931237787008286;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9743860960006714;RDF102;Computer and information sciences;0.8463873863220215;RDF508;Media and communications;0.8235413432121277;RDF104;Chemical sciences;0.8044827580451965;RDF501;Psychology and cognitive sciences;0.8016060590744019
615;Humanitarian Supply Chain Design and Management;RDF40;Agricultural and veterinary sciences;0.4568001329898834;RDF20-21;Engineering and technology;0.3142605721950531;RDF50;Social sciences;0.09026826173067093;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9845160245895386;RDF508;Media and communications;0.9066841006278992;RDF405;Other agricultural sciences;0.8737543821334839;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.847005307674408;RDF102;Computer and information sciences;0.8350804448127747
616;La transformation sémantique et syntaxique des données de situations professionnelles pour l'apprentissage du raisonnement clinique (Education and social work);RDF20-21;Engineering and technology;0.3851812481880188;RDF40;Agricultural and veterinary sciences;0.30336734652519226;RDF50;Social sciences;0.09630145877599716;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9796287417411804;RDF508;Media and communications;0.900617241859436;RDF102;Computer and information sciences;0.8508408069610596;RDF503;Education;0.8175744414329529;RDF208;Environmental engineering and related engineering;0.8082186579704285
617;Intergenerational transmission of vulnerability to PTSD : When children learn fear from their parent (Social & Developmental Aspects of Children's & Youth's Health);RDF20-21;Engineering and technology;0.543596088886261;RDF40;Agricultural and veterinary sciences;0.21183839440345764;RDF30;Medical, health and life sciences;0.08283567428588867;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9761973023414612;RDF102;Computer and information sciences;0.8153060078620911;RDF508;Media and communications;0.7874412536621094;RDF104;Chemical sciences;0.7420480251312256;RDF105;Earth and related environmental sciences;0.7313465476036072
618;La musique au service du pouvoir, entre propagande et diplomatie : Du Troisième Reich à la fin de la Guerre froide  (Fine Arts, Research-Creation);RDF20-21;Engineering and technology;0.43329185247421265;RDF40;Agricultural and veterinary sciences;0.25258076190948486;RDF30;Medical, health and life sciences;0.11008957773447037;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.971725344657898;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7827039957046509;RDF508;Media and communications;0.7195314764976501;RDF102;Computer and information sciences;0.7067979574203491;RDF301;Basic medicine and life sciences;0.7051762938499451
619;Mesures de contrôle en santé mentale : un environnement contraignant? (Mutidisciplinary or interdisciplinary social sciences);RDF20-21;Engineering and technology;0.5048052668571472;RDF40;Agricultural and veterinary sciences;0.2249925434589386;RDF50;Social sciences;0.09824398905038834;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9784052968025208;RDF102;Computer and information sciences;0.8405864238739014;RDF508;Media and communications;0.8392404913902283;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8085212111473083;RDF301;Basic medicine and life sciences;0.7769615650177002
620;R3AI: Shifting Paradigms for a Robust, Reasoning, and Responsible Artificial Intelligence and its Adoption - CFREF (CIHR Contribution);RDF20-21;Engineering and technology;0.4185621440410614;RDF40;Agricultural and veterinary sciences;0.31687426567077637;RDF50;Social sciences;0.0863330140709877;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9842305779457092;RDF508;Media and communications;0.9329895377159119;RDF102;Computer and information sciences;0.8724017143249512;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.850995659828186;RDF104;Chemical sciences;0.8471159934997559
621;À la rencontre des réalités virtuelle et concrète : la place de la scénographie dans la cocréation opératique;RDF20-21;Engineering and technology;0.3827311098575592;RDF40;Agricultural and veterinary sciences;0.28946542739868164;RDF50;Social sciences;0.12002076208591461;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9846346378326416;RDF508;Media and communications;0.9226088523864746;RDF102;Computer and information sciences;0.8945133686065674;RDF207;Medical and biomedical engineering;0.8795288801193237;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8670638799667358
622;Parenting dimensions' influence on the psychosocial adaptation of preschoolers with language deficits (Psychology);RDF20-21;Engineering and technology;0.43729251623153687;RDF40;Agricultural and veterinary sciences;0.28790587186813354;RDF50;Social sciences;0.11854640394449234;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.982030987739563;RDF102;Computer and information sciences;0.8635067343711853;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.851335883140564;RDF203;Electrical engineering, computer engineering, and information engineering;0.8116014003753662;RDF508;Media and communications;0.79234379529953
623;The structure-function relationships between capsular polysaccharides and the immune system during Streptococcus suis infections (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.38065555691719055;RDF40;Agricultural and veterinary sciences;0.32991284132003784;RDF50;Social sciences;0.1066373661160469;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9570375084877014;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7702920436859131;RDF102;Computer and information sciences;0.7597605586051941;RDF301;Basic medicine and life sciences;0.6905590891838074;RDF508;Media and communications;0.6780072450637817
624;Études des mécanismes de colonisation de Clostridium perfringens en productions animales (Biological Systems and Functions);RDF20-21;Engineering and technology;0.39330780506134033;RDF40;Agricultural and veterinary sciences;0.3111320734024048;RDF50;Social sciences;0.11914218962192535;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9834545254707336;RDF402;Animal and dairy sciences;0.9526622891426086;RDF508;Media and communications;0.8825148940086365;RDF102;Computer and information sciences;0.8733229041099548;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8401278853416443
625;Formation interactive en ligne: une solution à la formation des employés dans un contexte de roulement de personnel;RDF40;Agricultural and veterinary sciences;0.3568538427352905;RDF20-21;Engineering and technology;0.3472283184528351;RDF50;Social sciences;0.10412965714931488;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9857043027877808;RDF508;Media and communications;0.8647251129150391;RDF102;Computer and information sciences;0.8644248843193054;RDF301;Basic medicine and life sciences;0.8317589163780212;RDF203;Electrical engineering, computer engineering, and information engineering;0.8221890926361084
626;Mise en ouvre des politiques EDI en enseignement supérieur au Québec : construction de sens et types de réponses aux mesures destinées aux parcours étudiants (Education and social work);RDF20-21;Engineering and technology;0.4074013829231262;RDF40;Agricultural and veterinary sciences;0.2594029903411865;RDF30;Medical, health and life sciences;0.10032668709754944;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.965348482131958;RDF102;Computer and information sciences;0.8487216234207153;RDF301;Basic medicine and life sciences;0.8305253982543945;RDF503;Education;0.7945244908332825;RDF508;Media and communications;0.7926649451255798
627;Continuum PAROLE-Onco : Vers le développement de compétences en auto-soins pour améliorer l'expérience de la vie après les traitements aigus de cancer du sein;RDF20-21;Engineering and technology;0.39447927474975586;RDF40;Agricultural and veterinary sciences;0.2658774256706238;RDF30;Medical, health and life sciences;0.13624104857444763;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9836912751197815;RDF504;Sociology and related studies;0.9478416442871094;RDF102;Computer and information sciences;0.8966819047927856;RDF207;Medical and biomedical engineering;0.8785228133201599;RDF508;Media and communications;0.8523257970809937
628;CAN-DO (CANnabis research DevelOpment): A cells-to-society research program on cannabis and mental health in younger adults;RDF20-21;Engineering and technology;0.39267513155937195;RDF40;Agricultural and veterinary sciences;0.2702770233154297;RDF30;Medical, health and life sciences;0.11971620470285416;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9737696051597595;RDF508;Media and communications;0.8712011575698853;RDF102;Computer and information sciences;0.8572460412979126;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8512740731239319;RDF104;Chemical sciences;0.7712625861167908
