;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
625;Formation interactive en ligne: une solution à la formation des employés dans un contexte de roulement de personnel;RDF20-21;Engineering and technology;0.4522823691368103;RDF30;Medical, health and life sciences;0.1449114829301834;RDF40;Agricultural and veterinary sciences;0.11452251672744751;RDF207;Medical and biomedical engineering;0.9366915822029114;RDF503;Education;0.8797162771224976;RDF102;Computer and information sciences;0.8339340686798096;RDF106;Biological sciences;0.38231438398361206;RDF203;Electrical engineering, computer engineering, and information engineering;0.3538467288017273
626;Mise en ouvre des politiques EDI en enseignement supérieur au Québec : construction de sens et types de réponses aux mesures destinées aux parcours étudiants (Education and social work);RDF50;Social sciences;0.7508617639541626;RDF60;Humanities and the arts;0.07844772934913635;RDF30;Medical, health and life sciences;0.04711855575442314;RDF503;Education;0.9492946863174438;RDF207;Medical and biomedical engineering;0.917376697063446;RDF506;Political science and policy administration;0.37495875358581543;RDF106;Biological sciences;0.09363655000925064;RDF105;Earth and related environmental sciences;0.0638899877667427
627;Continuum PAROLE-Onco : Vers le développement de compétences en auto-soins pour améliorer l'expérience de la vie après les traitements aigus de cancer du sein;RDF30;Medical, health and life sciences;0.6156085133552551;RDF50;Social sciences;0.11161903291940689;RDF20-21;Engineering and technology;0.10039722919464111;RDF207;Medical and biomedical engineering;0.9652503728866577;RDF303;Health sciences;0.94319087266922;RDF106;Biological sciences;0.23305116593837738;RDF301;Basic medicine and life sciences;0.12378869950771332;RDF305;Other medical sciences;0.07172112911939621
628;CAN-DO (CANnabis research DevelOpment): A cells-to-society research program on cannabis and mental health in younger adults;RDF30;Medical, health and life sciences;0.29596182703971863;RDF50;Social sciences;0.2719215750694275;RDF10;Natural sciences;0.21254970133304596;RDF207;Medical and biomedical engineering;0.9388007521629333;RDF106;Biological sciences;0.820685088634491;RDF303;Health sciences;0.7664684653282166;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6133668422698975;RDF105;Earth and related environmental sciences;0.6115850210189819
629;Effets d'une intervention de proximité mère-prématuré et de calme (NeuroN-QI) sur le neurodéveloppement de nouveau-nés prématurés : un essai clinique randomisé;RDF30;Medical, health and life sciences;0.41192787885665894;RDF10;Natural sciences;0.27147120237350464;RDF50;Social sciences;0.16371364891529083;RDF207;Medical and biomedical engineering;0.9735442399978638;RDF302;Clinical medicine;0.966156005859375;RDF303;Health sciences;0.9603983163833618;RDF106;Biological sciences;0.9355234503746033;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5667230486869812
630;Corticospinal mechanisms of locomotor recovery after spinal cord injury (Movement & Exercise);RDF30;Medical, health and life sciences;0.5483342409133911;RDF10;Natural sciences;0.14736612141132355;RDF20-21;Engineering and technology;0.13287442922592163;RDF207;Medical and biomedical engineering;0.9648551344871521;RDF303;Health sciences;0.917672336101532;RDF106;Biological sciences;0.8753081560134888;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.4907847046852112;RDF305;Other medical sciences;0.4903576374053955
631;Innover pour enseigner le management : cadres théoriques, mise en oeuvre et mesure d'impact;RDF50;Social sciences;0.3997863233089447;RDF20-21;Engineering and technology;0.34480565786361694;RDF60;Humanities and the arts;0.0969250500202179;RDF207;Medical and biomedical engineering;0.9572378396987915;RDF503;Education;0.9340952038764954;RDF502;Economics and business administration;0.9229002594947815;RDF506;Political science and policy administration;0.2072548270225525;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.2013024538755417
632;Advances in functional linear regression (Mathematics and Statistics);RDF10;Natural sciences;0.4816429615020752;RDF20-21;Engineering and technology;0.2771926820278168;RDF30;Medical, health and life sciences;0.08141953498125076;RDF101;Mathematics and statistics;0.9810764789581299;RDF207;Medical and biomedical engineering;0.940952718257904;RDF102;Computer and information sciences;0.5666930675506592;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5407116413116455;RDF304;Medical biotechnology;0.21522700786590576
633;Modélisation et choix du mode de réalisation dans les projets de construction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9912462830543518;RDF10;Natural sciences;0.0031796640250831842;RDF60;Humanities and the arts;0.0020893514156341553;RDF207;Medical and biomedical engineering;0.9310247898101807;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8340693116188049;RDF212;Other engineering and technologies;0.33524203300476074;RDF202;Industrial, systems and processes engineering;0.20890425145626068;RDF204;Mechanical engineering;0.15399393439292908
634;An in silico platform simulating cell metabolic behavior (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.8922194838523865;RDF10;Natural sciences;0.060229092836380005;RDF30;Medical, health and life sciences;0.017243290320038795;RDF207;Medical and biomedical engineering;0.946645975112915;RDF104;Chemical sciences;0.8639090657234192;RDF102;Computer and information sciences;0.8505306839942932;RDF205;Chemical engineering;0.7634837627410889;RDF107;Other natural sciences;0.26798248291015625
635;Commande optimale stochastique avec applications en épidémiologie et en fiabilité (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9853209853172302;RDF10;Natural sciences;0.005026114173233509;RDF60;Humanities and the arts;0.0026459908112883568;RDF207;Medical and biomedical engineering;0.9549844264984131;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7819973230361938;RDF202;Industrial, systems and processes engineering;0.46141114830970764;RDF212;Other engineering and technologies;0.21758680045604706;RDF107;Other natural sciences;0.13945496082305908
636;Reinforcement Learning in Electricity Markets with Storage Technologies;RDF20-21;Engineering and technology;0.8966208696365356;RDF10;Natural sciences;0.03089112974703312;RDF60;Humanities and the arts;0.027690626680850983;RDF102;Computer and information sciences;0.9846346974372864;RDF207;Medical and biomedical engineering;0.9534053206443787;RDF203;Electrical engineering, computer engineering, and information engineering;0.9049869179725647;RDF103;Physical sciences;0.8656221628189087;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5692989826202393
637;Advancing psychobiology of abnormal repetitive behaviours in carnivorous species (Biological Systems and Functions);RDF10;Natural sciences;0.9496529698371887;RDF30;Medical, health and life sciences;0.030675962567329407;RDF40;Agricultural and veterinary sciences;0.009346508421003819;RDF106;Biological sciences;0.9791755676269531;RDF207;Medical and biomedical engineering;0.9556514024734497;RDF403;Veterinary sciences;0.4248891770839691;RDF305;Other medical sciences;0.40176665782928467;RDF107;Other natural sciences;0.3042483627796173
638;Du politique dans l'usage des archives filmiques : enjeux contemporains de la production documentaire;RDF50;Social sciences;0.7965324521064758;RDF60;Humanities and the arts;0.11046314239501953;RDF10;Natural sciences;0.027631038799881935;RDF207;Medical and biomedical engineering;0.940078616142273;RDF506;Political science and policy administration;0.8949272632598877;RDF405;Other agricultural sciences;0.32715755701065063;RDF508;Media and communications;0.2274264544248581;RDF107;Other natural sciences;0.19102567434310913
639;Neuroinflammation as a biomarker for epilepsy and neuropsychiatric comorbidities among people with tuberous sclerosis complex: a prospective, multicentre study;RDF10;Natural sciences;0.38233742117881775;RDF30;Medical, health and life sciences;0.3723880350589752;RDF50;Social sciences;0.09944690763950348;RDF303;Health sciences;0.9643550515174866;RDF207;Medical and biomedical engineering;0.9598373770713806;RDF106;Biological sciences;0.9489645957946777;RDF302;Clinical medicine;0.8747207522392273;RDF104;Chemical sciences;0.7457225918769836
640;Quels sont les dimensions et savoirs spécifiques à la coordination des services et des soins des personnes ayant des besoins complexes? (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9415847063064575;RDF30;Medical, health and life sciences;0.028019925579428673;RDF20-21;Engineering and technology;0.010542100295424461;RDF504;Sociology and related studies;0.9109423160552979;RDF507;Social and economic geography;0.8687710762023926;RDF207;Medical and biomedical engineering;0.7974779605865479;RDF509;Other social sciences;0.3912896513938904;RDF303;Health sciences;0.22507576644420624
641;Determining spatial arrangement, stoichiometry, and substrate specificity of messenger RNA-binding proteins along the gene expression pathway (Genes, Cells and Molecules);RDF10;Natural sciences;0.9428404569625854;RDF30;Medical, health and life sciences;0.0246158167719841;RDF60;Humanities and the arts;0.009762851521372795;RDF106;Biological sciences;0.9382372498512268;RDF207;Medical and biomedical engineering;0.9105453491210938;RDF405;Other agricultural sciences;0.21374620497226715;RDF107;Other natural sciences;0.0928521677851677;RDF305;Other medical sciences;0.08162949979305267
642;Plateformes et usages : cinéma, télévision, jeu vidéo et création numérique;RDF60;Humanities and the arts;0.26725471019744873;RDF20-21;Engineering and technology;0.23956556618213654;RDF50;Social sciences;0.22505101561546326;RDF508;Media and communications;0.9872281551361084;RDF207;Medical and biomedical engineering;0.9548583626747131;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6722241044044495;RDF107;Other natural sciences;0.24189209938049316;RDF102;Computer and information sciences;0.17258980870246887
643;Time to investigate human visual shape perception and recognition (Biological Systems and Functions);RDF10;Natural sciences;0.9488097429275513;RDF30;Medical, health and life sciences;0.02329356223344803;RDF60;Humanities and the arts;0.010664569213986397;RDF106;Biological sciences;0.9899864196777344;RDF207;Medical and biomedical engineering;0.958304226398468;RDF405;Other agricultural sciences;0.3317418694496155;RDF107;Other natural sciences;0.20665377378463745;RDF305;Other medical sciences;0.09717600047588348
644;The gamification of online stochastic optimization problems;RDF20-21;Engineering and technology;0.4577203691005707;RDF50;Social sciences;0.15729817748069763;RDF60;Humanities and the arts;0.13129925727844238;RDF207;Medical and biomedical engineering;0.9571978449821472;RDF102;Computer and information sciences;0.9571177959442139;RDF107;Other natural sciences;0.6232479214668274;RDF103;Physical sciences;0.43190616369247437;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.4301398992538452
645;Effects of an Open Lung protective protective EXTubation strategy compared to a conventional extubation strategy on postoperative pulmonary complications after general anesthesia as part of a comprehensive lung protective ventilation strategy: a multicenter pilot randomized controlled trial (OLEXT-3 study);RDF30;Medical, health and life sciences;0.38002273440361023;RDF20-21;Engineering and technology;0.2586473226547241;RDF10;Natural sciences;0.2173779159784317;RDF302;Clinical medicine;0.9775857925415039;RDF303;Health sciences;0.9639500379562378;RDF106;Biological sciences;0.9394150376319885;RDF207;Medical and biomedical engineering;0.890246570110321;RDF105;Earth and related environmental sciences;0.8045595288276672
646;Additively manufactured composite parts service properties prediction : an essential step to unleash the full potential of additive manufacturing of composites;RDF20-21;Engineering and technology;0.9032940864562988;RDF10;Natural sciences;0.04477516561746597;RDF60;Humanities and the arts;0.020791906863451004;RDF104;Chemical sciences;0.8842893242835999;RDF103;Physical sciences;0.8693267703056335;RDF207;Medical and biomedical engineering;0.862814724445343;RDF204;Mechanical engineering;0.6768335103988647;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6636961698532104
647;Transcriptional regulation by long noncoding RNAs (Genes, Cells and Molecules);RDF10;Natural sciences;0.7727071642875671;RDF30;Medical, health and life sciences;0.06732088327407837;RDF60;Humanities and the arts;0.0629955530166626;RDF207;Medical and biomedical engineering;0.9255670309066772;RDF106;Biological sciences;0.8873510956764221;RDF405;Other agricultural sciences;0.3961849808692932;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.3713218569755554;RDF107;Other natural sciences;0.269181489944458
648;Outils et méthodes de planification des services d'autopartage;RDF20-21;Engineering and technology;0.7461825609207153;RDF30;Medical, health and life sciences;0.06681210547685623;RDF60;Humanities and the arts;0.0557146817445755;RDF102;Computer and information sciences;0.9648551344871521;RDF207;Medical and biomedical engineering;0.9484418034553528;RDF203;Electrical engineering, computer engineering, and information engineering;0.6959583163261414;RDF204;Mechanical engineering;0.5764451026916504;RDF506;Political science and policy administration;0.41714537143707275
649;Sécurité de l'internet des objets dans les villes intelligentes (Computer Science);RDF20-21;Engineering and technology;0.7758316993713379;RDF10;Natural sciences;0.17463962733745575;RDF60;Humanities and the arts;0.01758112944662571;RDF102;Computer and information sciences;0.9970821738243103;RDF207;Medical and biomedical engineering;0.9539231657981873;RDF203;Electrical engineering, computer engineering, and information engineering;0.8065480589866638;RDF506;Political science and policy administration;0.19337576627731323;RDF405;Other agricultural sciences;0.07843035459518433
650;Understanding the early pathogenesis of necrotic enteritis in chickens (Biological Systems and Functions);RDF10;Natural sciences;0.9281484484672546;RDF30;Medical, health and life sciences;0.03651035949587822;RDF40;Agricultural and veterinary sciences;0.02306618168950081;RDF106;Biological sciences;0.9940080642700195;RDF207;Medical and biomedical engineering;0.940952718257904;RDF405;Other agricultural sciences;0.7464625835418701;RDF107;Other natural sciences;0.20485839247703552;RDF305;Other medical sciences;0.15002882480621338
651;Trajectoire vers la sécurité des femmes en situation de handicap victimes de violence conjugale: une recherche-action intersectorielle en soutien aux droits des femmes;RDF50;Social sciences;0.5372757911682129;RDF30;Medical, health and life sciences;0.26436853408813477;RDF20-21;Engineering and technology;0.0643567144870758;RDF207;Medical and biomedical engineering;0.9358759522438049;RDF506;Political science and policy administration;0.5156503915786743;RDF106;Biological sciences;0.38676345348358154;RDF504;Sociology and related studies;0.3069423735141754;RDF105;Earth and related environmental sciences;0.24598954617977142
652;Regard des travailleuses sociales sur leur pratique professionnelle d'évaluation psychosociale à la suite de l'entrée en vigueur de la Loi visant à mieux protéger les personnes en situation de vulnérabilité : une étude à devis mixte;RDF50;Social sciences;0.8765996098518372;RDF30;Medical, health and life sciences;0.05321246013045311;RDF60;Humanities and the arts;0.032879430800676346;RDF207;Medical and biomedical engineering;0.8772140741348267;RDF504;Sociology and related studies;0.7710686922073364;RDF509;Other social sciences;0.6143361330032349;RDF507;Social and economic geography;0.19291919469833374;RDF501;Psychology and cognitive sciences;0.1362057477235794
653;La police face à la justice : une analyse des systèmes de gestion des déviances policières au Québec (Law and criminology);RDF50;Social sciences;0.831790030002594;RDF60;Humanities and the arts;0.048605479300022125;RDF20-21;Engineering and technology;0.04117044433951378;RDF207;Medical and biomedical engineering;0.9020070433616638;RDF506;Political science and policy administration;0.8468312621116638;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.50238037109375;RDF504;Sociology and related studies;0.34726035594940186;RDF105;Earth and related environmental sciences;0.19095022976398468
654;Soigner et gouverner les corps autochtones: santé et médecine coloniale au Québec, 1855-1904 (History);RDF30;Medical, health and life sciences;0.617477297782898;RDF60;Humanities and the arts;0.22173263132572174;RDF50;Social sciences;0.06588094681501389;RDF207;Medical and biomedical engineering;0.9749884009361267;RDF303;Health sciences;0.8510885238647461;RDF601;History, archaeology and related studies;0.7594485282897949;RDF305;Other medical sciences;0.1897462159395218;RDF107;Other natural sciences;0.1519692987203598
655;Development of near infrared spectroscopy (NIRS) and electroencephalography (EEG) methods to study neurovascular mechanisms of brain development (Physics);RDF10;Natural sciences;0.7013007998466492;RDF20-21;Engineering and technology;0.22483429312705994;RDF30;Medical, health and life sciences;0.026823140680789948;RDF103;Physical sciences;0.998977780342102;RDF207;Medical and biomedical engineering;0.9418148994445801;RDF104;Chemical sciences;0.1648523211479187;RDF405;Other agricultural sciences;0.13178656995296478;RDF107;Other natural sciences;0.10167860984802246
656;Role of vitamin K-dependent gamma-carboxylation in beta cell and diabetes (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF30;Medical, health and life sciences;0.43943649530410767;RDF10;Natural sciences;0.40840157866477966;RDF20-21;Engineering and technology;0.045731980353593826;RDF207;Medical and biomedical engineering;0.9719659090042114;RDF303;Health sciences;0.9454498291015625;RDF106;Biological sciences;0.9287972450256348;RDF104;Chemical sciences;0.8362204432487488;RDF107;Other natural sciences;0.676726758480072
657;Competition in the Canadian Mobile Telecommunications Industry: Weak Signals? (Economics);RDF50;Social sciences;0.9203007221221924;RDF20-21;Engineering and technology;0.03922942280769348;RDF10;Natural sciences;0.013743952848017216;RDF502;Economics and business administration;0.9462500214576721;RDF207;Medical and biomedical engineering;0.926170289516449;RDF203;Electrical engineering, computer engineering, and information engineering;0.4088077247142792;RDF107;Other natural sciences;0.28388065099716187;RDF102;Computer and information sciences;0.21833586692810059
658;Gut-lung axis in equine asthma (Biological Systems and Functions);RDF10;Natural sciences;0.7195525765419006;RDF30;Medical, health and life sciences;0.14769265055656433;RDF40;Agricultural and veterinary sciences;0.10907053202390671;RDF106;Biological sciences;0.9868280291557312;RDF207;Medical and biomedical engineering;0.9690910577774048;RDF403;Veterinary sciences;0.8090497851371765;RDF305;Other medical sciences;0.5935060381889343;RDF107;Other natural sciences;0.4819719195365906
659;Several aspects of L-functions (Mathematics and Statistics);RDF10;Natural sciences;0.3400118350982666;RDF20-21;Engineering and technology;0.2280503362417221;RDF50;Social sciences;0.14382953941822052;RDF207;Medical and biomedical engineering;0.9598750472068787;RDF101;Mathematics and statistics;0.9598749876022339;RDF102;Computer and information sciences;0.9003546833992004;RDF304;Medical biotechnology;0.3042483627796173;RDF107;Other natural sciences;0.23148390650749207
660;Estimating the Effects of Government Spending Along the Supply Chain;RDF50;Social sciences;0.5798323750495911;RDF20-21;Engineering and technology;0.24059146642684937;RDF10;Natural sciences;0.10007331520318985;RDF207;Medical and biomedical engineering;0.9379537105560303;RDF506;Political science and policy administration;0.9022226333618164;RDF104;Chemical sciences;0.8828830122947693;RDF502;Economics and business administration;0.8784707188606262;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.738055944442749
661;Using calorespirometry to assemble a complete picture of acute hypoxic metabolic depression in fishes (Biological Systems and Functions);RDF10;Natural sciences;0.9465292096138;RDF30;Medical, health and life sciences;0.022754764184355736;RDF40;Agricultural and veterinary sciences;0.019625412300229073;RDF106;Biological sciences;0.986828088760376;RDF207;Medical and biomedical engineering;0.9516389966011047;RDF405;Other agricultural sciences;0.49526989459991455;RDF107;Other natural sciences;0.12967802584171295;RDF105;Earth and related environmental sciences;0.09326425939798355
662;Electronic structure theory: Merging wave function theory, density functional theory, and machine learning (Chemistry);RDF20-21;Engineering and technology;0.7699748277664185;RDF10;Natural sciences;0.18298833072185516;RDF60;Humanities and the arts;0.015218772925436497;RDF207;Medical and biomedical engineering;0.9421351552009583;RDF103;Physical sciences;0.9351691007614136;RDF104;Chemical sciences;0.9264369606971741;RDF203;Electrical engineering, computer engineering, and information engineering;0.6813028454780579;RDF102;Computer and information sciences;0.41355857253074646
663;Comprehensive lipidomics to identify novel players involved in the onset of cardiac manifestations of non-alcoholic fatty liver disease;RDF10;Natural sciences;0.49902117252349854;RDF30;Medical, health and life sciences;0.28447258472442627;RDF40;Agricultural and veterinary sciences;0.09186001121997833;RDF207;Medical and biomedical engineering;0.9630572199821472;RDF106;Biological sciences;0.9517736434936523;RDF303;Health sciences;0.9248236417770386;RDF104;Chemical sciences;0.8838890194892883;RDF105;Earth and related environmental sciences;0.8025555610656738
664;Longitudinal monitoring of visual function during cortical impairment in mice (Systems & Circuits Neurosciences);RDF10;Natural sciences;0.4992166757583618;RDF30;Medical, health and life sciences;0.1963091492652893;RDF20-21;Engineering and technology;0.13923801481723785;RDF207;Medical and biomedical engineering;0.9568362832069397;RDF106;Biological sciences;0.8604864478111267;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5773018002510071;RDF303;Health sciences;0.326432466506958;RDF305;Other medical sciences;0.2348889410495758
665;Gouvernance et acceptabilité sociale des grands projets publics;RDF50;Social sciences;0.8637700080871582;RDF20-21;Engineering and technology;0.06352561712265015;RDF60;Humanities and the arts;0.022996224462985992;RDF506;Political science and policy administration;0.9777138233184814;RDF207;Medical and biomedical engineering;0.9576754570007324;RDF504;Sociology and related studies;0.7411591410636902;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5332455635070801;RDF405;Other agricultural sciences;0.4419665038585663
666;Structural and functional changes in the brain of early and late blind individuals (Behavioural Sciences – Behavioural Studies, Neuroscience and Cognition);RDF10;Natural sciences;0.5432738065719604;RDF30;Medical, health and life sciences;0.2755867838859558;RDF50;Social sciences;0.07480970025062561;RDF207;Medical and biomedical engineering;0.950456976890564;RDF106;Biological sciences;0.8767399191856384;RDF501;Psychology and cognitive sciences;0.2267836332321167;RDF301;Basic medicine and life sciences;0.1403951644897461;RDF107;Other natural sciences;0.07821887731552124
667;New unsupervised Bayesian and energy-based models dedicated to image processing and computer vision applications (Computer Science);RDF10;Natural sciences;0.6507800221443176;RDF20-21;Engineering and technology;0.2641291916370392;RDF60;Humanities and the arts;0.0294182151556015;RDF102;Computer and information sciences;0.9958499670028687;RDF207;Medical and biomedical engineering;0.913213312625885;RDF203;Electrical engineering, computer engineering, and information engineering;0.47514864802360535;RDF405;Other agricultural sciences;0.03271312639117241;RDF107;Other natural sciences;0.030646774917840958
668;Phenomenology and The Norms of Perception (Philosophy);RDF60;Humanities and the arts;0.8337588906288147;RDF50;Social sciences;0.06025001406669617;RDF30;Medical, health and life sciences;0.03432942554354668;RDF207;Medical and biomedical engineering;0.9610614776611328;RDF405;Other agricultural sciences;0.5478723645210266;RDF304;Medical biotechnology;0.41032421588897705;RDF107;Other natural sciences;0.27644631266593933;RDF305;Other medical sciences;0.21329523622989655
669;Intelligent API Engineering: Systematically Leveraging APIs Through Development Knowledge and Usage Data;RDF20-21;Engineering and technology;0.919073760509491;RDF10;Natural sciences;0.023785341531038284;RDF50;Social sciences;0.017744945362210274;RDF102;Computer and information sciences;0.9909271597862244;RDF207;Medical and biomedical engineering;0.8807970881462097;RDF203;Electrical engineering, computer engineering, and information engineering;0.7104274034500122;RDF104;Chemical sciences;0.7010483145713806;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6541494131088257
670;Investigating mechanisms involved in vestibular substitution (Biological Systems and Functions);RDF10;Natural sciences;0.9258160591125488;RDF30;Medical, health and life sciences;0.03491245210170746;RDF60;Humanities and the arts;0.012225538492202759;RDF106;Biological sciences;0.9909971952438354;RDF207;Medical and biomedical engineering;0.9685899019241333;RDF305;Other medical sciences;0.6621413230895996;RDF405;Other agricultural sciences;0.5680489540100098;RDF107;Other natural sciences;0.43255770206451416
671;« COVID-19 » Migration en ligne et évaluation des impacts d'un programme de groupes de codéveloppement professionnel dans la fonction publique québécoise;RDF50;Social sciences;0.48954933881759644;RDF20-21;Engineering and technology;0.17989738285541534;RDF30;Medical, health and life sciences;0.1679491102695465;RDF207;Medical and biomedical engineering;0.9235233068466187;RDF102;Computer and information sciences;0.829974889755249;RDF504;Sociology and related studies;0.7530583143234253;RDF203;Electrical engineering, computer engineering, and information engineering;0.5515303611755371;RDF506;Political science and policy administration;0.5315285921096802
672;Multibody modelling to prototype next generation portable exoskeletons for everyday assistance (Mechanical Engineering);RDF20-21;Engineering and technology;0.980523407459259;RDF10;Natural sciences;0.009065652266144753;RDF30;Medical, health and life sciences;0.005413348320871592;RDF204;Mechanical engineering;0.9996755719184875;RDF207;Medical and biomedical engineering;0.9466460347175598;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6507447957992554;RDF107;Other natural sciences;0.17788226902484894;RDF405;Other agricultural sciences;0.14878776669502258
673;Biomaterials-stimulated tissue regeneration and extracellular vesicles (Genes, Cells and Molecules);RDF10;Natural sciences;0.545260488986969;RDF30;Medical, health and life sciences;0.228062704205513;RDF20-21;Engineering and technology;0.1054973155260086;RDF207;Medical and biomedical engineering;0.9581869840621948;RDF106;Biological sciences;0.8543386459350586;RDF305;Other medical sciences;0.6834723353385925;RDF303;Health sciences;0.5735888481140137;RDF107;Other natural sciences;0.5362977385520935
674;Clinical Investigation in Canine and Feline Transfusion Medicine: Novel Blood Groups and their Clinical Significance (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.40056467056274414;RDF10;Natural sciences;0.39551153779029846;RDF40;Agricultural and veterinary sciences;0.1778363138437271;RDF106;Biological sciences;0.9890975952148438;RDF302;Clinical medicine;0.9873507022857666;RDF403;Veterinary sciences;0.9868786931037903;RDF207;Medical and biomedical engineering;0.9667888879776001;RDF303;Health sciences;0.9474297165870667
675;Uauitamutau assi. Terminologie de l'environnement en langue innue (innu-aimun) (Psychology, linguistics and translation);RDF60;Humanities and the arts;0.4099322259426117;RDF50;Social sciences;0.2934664785861969;RDF10;Natural sciences;0.12197715044021606;RDF207;Medical and biomedical engineering;0.9641193151473999;RDF107;Other natural sciences;0.49545297026634216;RDF602;Languages and literature;0.3418021500110626;RDF506;Political science and policy administration;0.2940375506877899;RDF405;Other agricultural sciences;0.2699024975299835
676;Novel role of exercise timing to improve obesity prevention and treatment (Nutrition, Food & Health);RDF30;Medical, health and life sciences;0.4194881021976471;RDF10;Natural sciences;0.29957515001296997;RDF50;Social sciences;0.10937660187482834;RDF207;Medical and biomedical engineering;0.9675945043563843;RDF303;Health sciences;0.9431384801864624;RDF106;Biological sciences;0.9046505689620972;RDF105;Earth and related environmental sciences;0.7220862507820129;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.643609344959259
677;Impact of vascular injury derived exosomes on Lupus Nephritis (Genes, Cells and Molecules);RDF10;Natural sciences;0.4733319878578186;RDF30;Medical, health and life sciences;0.368991494178772;RDF20-21;Engineering and technology;0.05506034940481186;RDF207;Medical and biomedical engineering;0.9584600925445557;RDF303;Health sciences;0.9458512663841248;RDF106;Biological sciences;0.924073338508606;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.3950503170490265;RDF107;Other natural sciences;0.36433926224708557
678;Étude des logiques d'action syndicales dans le domaine de la santé mentale au travail: analyses croisées (Québec-France) dans le secteur de l'aérospatial (Business, management and related fields);RDF50;Social sciences;0.8669562935829163;RDF30;Medical, health and life sciences;0.04354425147175789;RDF20-21;Engineering and technology;0.04007568955421448;RDF207;Medical and biomedical engineering;0.9374402761459351;RDF502;Economics and business administration;0.884837806224823;RDF506;Political science and policy administration;0.39454352855682373;RDF204;Mechanical engineering;0.3535398244857788;RDF504;Sociology and related studies;0.26057758927345276
679;Linking lifestyle behaviors, microbiota & cardiometabolic health from childhood to early adulthood: The QUALITY Cohort (Social & Developmental Aspects of Children's & Youth's Health);RDF50;Social sciences;0.35685983300209045;RDF10;Natural sciences;0.33279237151145935;RDF30;Medical, health and life sciences;0.24755193293094635;RDF207;Medical and biomedical engineering;0.9532750248908997;RDF303;Health sciences;0.92637038230896;RDF106;Biological sciences;0.8366880416870117;RDF105;Earth and related environmental sciences;0.3213002383708954;RDF302;Clinical medicine;0.2900247871875763
680;Les syndicats face à la crise climatique : Analyse stratégique des ressources et des moyens d'action à mettre en oeuvre au plan local;RDF50;Social sciences;0.8004519939422607;RDF20-21;Engineering and technology;0.05032867193222046;RDF10;Natural sciences;0.04376903176307678;RDF506;Political science and policy administration;0.9298874139785767;RDF207;Medical and biomedical engineering;0.896251380443573;RDF502;Economics and business administration;0.7736441493034363;RDF504;Sociology and related studies;0.7041600942611694;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5465263724327087
681;Étude du devenir-écrivaine en régime naturaliste : le cas de Georges de Peyrebrune (1841-1917) (Literature);RDF60;Humanities and the arts;0.8336299061775208;RDF30;Medical, health and life sciences;0.04809847101569176;RDF10;Natural sciences;0.03760574012994766;RDF207;Medical and biomedical engineering;0.9446893334388733;RDF602;Languages and literature;0.8399310111999512;RDF105;Earth and related environmental sciences;0.2483518272638321;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.11915165930986404;RDF405;Other agricultural sciences;0.05823862552642822
682;Neutrophil extracellular traps (NETs) are major actors in heart failure with preserved ejection fraction (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.4724041819572449;RDF10;Natural sciences;0.3588601052761078;RDF20-21;Engineering and technology;0.08213163167238235;RDF207;Medical and biomedical engineering;0.9668514728546143;RDF303;Health sciences;0.9463988542556763;RDF302;Clinical medicine;0.934035062789917;RDF106;Biological sciences;0.90183424949646;RDF104;Chemical sciences;0.5789839029312134
