;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
578;Ultra-trace laboratory for legacy and emerging contaminants (Geosciences);RDF10;Natural sciences;0.9293859004974365;RDF105;Earth and related environmental sciences;0.9965435862541199;RDF107;Other natural sciences;0.051749542355537415;RDF103;Physical sciences;0.009430818259716034
579;Improving vulnerable preschoolers' mental health: A superiority trial assessing the How-to Parenting Program;RDF30;Medical, health and life sciences;0.6051167249679565;RDF303;Health sciences;0.8995633721351624;RDF305;Other medical sciences;0.19490356743335724;RDF302;Clinical medicine;0.16026604175567627
580;Polymeric Nanoparticles for Delivery of Ribonucleic Acids: Overcoming the Endosomal Barrier and Going Beyond the Liver (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.7898408770561218;RDF211;Nano-technology;0.9908211827278137;RDF205;Chemical engineering;0.9718325138092041;RDF210;Industrial biotechnology;0.1310063749551773
581;Crime in the Decentralized Finance Industry (Law and criminology);RDF50;Social sciences;0.903427243232727;RDF505;Law and legal practice;0.8343393802642822;RDF509;Other social sciences;0.0511774905025959;RDF504;Sociology and related studies;0.03271312639117241
582;Gravitation, quantum mechanics and quantum field theory;RDF10;Natural sciences;0.8369367122650146;RDF103;Physical sciences;0.9962638020515442;RDF101;Mathematics and statistics;0.38702404499053955;RDF107;Other natural sciences;0.05910154804587364
583;Improving hedging effectiveness in actuarial and financial applications (Mathematics and Statistics);RDF20-21;Engineering and technology;0.3704935908317566;RDF212;Other engineering and technologies;0.009974921122193336;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0031054564751684666;RDF203;Electrical engineering, computer engineering, and information engineering;0.0030753696337342262
584;Closing the Comorbidity Gap for People Living with HIV : a Randomized Controlled Trial of Fostemsavir to Reduce Inflammaging;RDF30;Medical, health and life sciences;0.9372963309288025;RDF303;Health sciences;0.9893680810928345;RDF302;Clinical medicine;0.930647611618042;RDF304;Medical biotechnology;0.29229220747947693
585;Autonomie des acteurs dans les relations asymétriques: États de facto et leur patron entre l'Europe et la Russie (Political science and public administration);RDF50;Social sciences;0.5933025479316711;RDF506;Political science and policy administration;0.5006332397460938;RDF509;Other social sciences;0.04130730405449867;RDF504;Sociology and related studies;0.027954397723078728
586;Replacement of the femtosecond laser in the THz spectroscopic microscopy laboratory (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9953407049179077;RDF203;Electrical engineering, computer engineering, and information engineering;0.1062261238694191;RDF212;Other engineering and technologies;0.04240382835268974;RDF211;Nano-technology;0.008985428139567375
587;Bringing nutrition to life among vulnerable populations: experiences from Latin America and Canada;RDF30;Medical, health and life sciences;0.4334307909011841;RDF303;Health sciences;0.9122018218040466;RDF301;Basic medicine and life sciences;0.8201095461845398;RDF305;Other medical sciences;0.19993212819099426
588;Long non-coding RNAs in growth factor signaling (Genes, Cells and Molecules);RDF10;Natural sciences;0.8595032095909119;RDF106;Biological sciences;0.9199306964874268;RDF107;Other natural sciences;0.17852582037448883;RDF104;Chemical sciences;0.007374365348368883
589;Plan d'action pour la gestion de la douleur chronique du Ministère de la Santé et des Services sociaux du Québec: Évaluation de la mise en œuvre et des impacts des projets initiaux en vue d'une généralisation progressive à l'ensemble du Québec;RDF30;Medical, health and life sciences;0.5612426400184631;RDF303;Health sciences;0.8441522121429443;RDF305;Other medical sciences;0.15960998833179474;RDF302;Clinical medicine;0.15009109675884247
590;INNOV Phase I: Leverage artificial intelligence to improve Environmental, Social, and Governance (ESG) data;RDF20-21;Engineering and technology;0.8277145028114319;RDF208;Environmental engineering and related engineering;0.8822250962257385;RDF203;Electrical engineering, computer engineering, and information engineering;0.4368772506713867;RDF212;Other engineering and technologies;0.28288906812667847
591;Prevention of anastomotic leak in colorectal surgery through microbiome mediation of intestinal healing (Nutrition, Food & Health);RDF30;Medical, health and life sciences;0.8439342379570007;RDF303;Health sciences;0.9684409499168396;RDF304;Medical biotechnology;0.8938665986061096;RDF302;Clinical medicine;0.641871452331543
592;Development of a tailored approach to move towards a sustainable circular economy business model in the plastic film sector: the case of Balcan;RDF20-21;Engineering and technology;0.8011243343353271;RDF202;Industrial, systems and processes engineering;0.7619815468788147;RDF206;Materials engineering and resources engineering;0.6384409070014954;RDF205;Chemical engineering;0.5378076434135437
593;Enseignement de l'histoire et jeux vidéos (Education and social work);RDF50;Social sciences;0.47533512115478516;RDF503;Education;0.9879462718963623;RDF504;Sociology and related studies;0.26497602462768555;RDF509;Other social sciences;0.07423137128353119
594;Functions of bacterial type IA topoisomerases in the prevention of R-loop-dependent and -independent genomic instability (Genes, Cells and Molecules);RDF10;Natural sciences;0.955041766166687;RDF106;Biological sciences;0.9715639352798462;RDF107;Other natural sciences;0.21692253649234772;RDF104;Chemical sciences;0.01725933328270912
595;High-Performance Dynamic Language Implementation (Computer Science);RDF20-21;Engineering and technology;0.9973003268241882;RDF203;Electrical engineering, computer engineering, and information engineering;0.9418148994445801;RDF212;Other engineering and technologies;0.06760822236537933;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0013302015140652657
596;Methodological improvements for the statistical analysis of neurophysiological data with applications in user experience;RDF20-21;Engineering and technology;0.6377867460250854;RDF207;Medical and biomedical engineering;0.39094075560569763;RDF203;Electrical engineering, computer engineering, and information engineering;0.3200770318508148;RDF212;Other engineering and technologies;0.24072995781898499
597;Glycerol 3-phosphate phosphatase and the glycerol shunt in senescence and healthy aging;RDF10;Natural sciences;0.6086123585700989;RDF106;Biological sciences;0.9602866768836975;RDF104;Chemical sciences;0.910306453704834;RDF107;Other natural sciences;0.23717814683914185
598;Regulation of innate antiviral defenses through Interleukin-17 receptor D (IL-17RD) (Virology & Viral Pathogenesis);RDF10;Natural sciences;0.8397804498672485;RDF106;Biological sciences;0.6475196480751038;RDF107;Other natural sciences;0.05775844305753708;RDF104;Chemical sciences;0.005842605140060186
599;Biological modeling to bridge in vitro and epidemiological studies: A new approach for animal-free chemical risk assessment;RDF10;Natural sciences;0.6183990240097046;RDF106;Biological sciences;0.9969897866249084;RDF107;Other natural sciences;0.48357221484184265;RDF105;Earth and related environmental sciences;0.020081009715795517
600;IAL (Intelligence Artificielle Littéraire) : expérimentation d'algorithmes d'apprentissage automatique pour définir et identifier les variations dans l'Anthologie grecque (Literature);RDF20-21;Engineering and technology;0.5741187930107117;RDF212;Other engineering and technologies;0.4371400773525238;RDF203;Electrical engineering, computer engineering, and information engineering;0.11711697280406952;RDF202;Industrial, systems and processes engineering;0.00847840216010809
601;Studies on the pathogenesis of the infections caused by streptococcus suis (Biological Systems and Functions);RDF10;Natural sciences;0.6786313652992249;RDF106;Biological sciences;0.9975985884666443;RDF107;Other natural sciences;0.36426857113838196;RDF104;Chemical sciences;0.0024201939813792706
602;Autonomous learning agents for intelligent neurostimulation;RDF20-21;Engineering and technology;0.9513895511627197;RDF203;Electrical engineering, computer engineering, and information engineering;0.7047192454338074;RDF212;Other engineering and technologies;0.22910374402999878;RDF202;Industrial, systems and processes engineering;0.053502149879932404
603;Hox genes in development and evolution of distal limbs (Developmental Biology);RDF10;Natural sciences;0.753630518913269;RDF106;Biological sciences;0.9949101209640503;RDF107;Other natural sciences;0.25604063272476196;RDF105;Earth and related environmental sciences;0.002309621311724186
604;Defence Lawyers and the Relevance of Social Problems in Lower Criminal Courts: A Comparative Analysis (Law and criminology);RDF50;Social sciences;0.5696654319763184;RDF505;Law and legal practice;0.8794577121734619;RDF504;Sociology and related studies;0.032436154782772064;RDF506;Political science and policy administration;0.02326410450041294
605;Les pratiques extrascolaires de littératie d'adolescents ayant une déficience intellectuelle (Education and social work);RDF50;Social sciences;0.7809547185897827;RDF503;Education;0.7497748732566833;RDF504;Sociology and related studies;0.5354552268981934;RDF509;Other social sciences;0.24912741780281067
606;Brain-Derived Neurotrophic Factor in hemostasis and thrombosis;RDF30;Medical, health and life sciences;0.6150081157684326;RDF303;Health sciences;0.8073846697807312;RDF304;Medical biotechnology;0.4370875060558319;RDF301;Basic medicine and life sciences;0.21076631546020508
607;Engagement des bibliothèques publiques et scolaires en faveur du développement des compétences en littératie pour les élèves du troisième cycle du primaire et du secondaire : portrait et stratégie de transfert (Communications, media studies, gender studies, library and information science, related fields);RDF50;Social sciences;0.4962831437587738;RDF503;Education;0.9877587556838989;RDF509;Other social sciences;0.46893858909606934;RDF508;Media and communications;0.1291828602552414
608;Mieux comprendre les défis et conditions de pratiques des parents d'accueil dans le contexte actuel de professionnalisation de l'accueil familial (Education and social work);RDF50;Social sciences;0.9604536294937134;RDF504;Sociology and related studies;0.937839925289154;RDF503;Education;0.33709442615509033;RDF509;Other social sciences;0.1882493495941162
609;A mixed methods study of stakeholders' perspectives on ethical and logistical issues related to advanced living donation in kidney transplantation in Canada, and a proposal for guidelines in a Canadian context (Health Policy & Systems Management Research);RDF30;Medical, health and life sciences;0.8578354716300964;RDF303;Health sciences;0.9934991598129272;RDF305;Other medical sciences;0.10026028007268906;RDF301;Basic medicine and life sciences;0.05227921903133392
610;To uncover, understand and exploit the estrogen-oncolytic virus crosstalk to improve therapy (Cancer Biology & Therapeutics);RDF30;Medical, health and life sciences;0.6035203337669373;RDF303;Health sciences;0.9194257855415344;RDF304;Medical biotechnology;0.07978201657533646;RDF305;Other medical sciences;0.07107366621494293
611;Structure and rheology of mixed hydrocolloid gels as model systems for food 3D printing (Materials and Chemical Engineering);RDF10;Natural sciences;0.5360711812973022;RDF104;Chemical sciences;0.9543079733848572;RDF103;Physical sciences;0.3250918686389923;RDF107;Other natural sciences;0.1357468217611313
612;« Une bonne relation avec mon chef ! » : anatomie des relations entre gestionnaires et employés en contexte de travail à distance (Business, management and related fields);RDF50;Social sciences;0.9287018775939941;RDF502;Economics and business administration;0.9558578729629517;RDF509;Other social sciences;0.13632069528102875;RDF503;Education;0.0876418948173523
613;Priorisation des soins intensifs en contexte extrême de pandémie : 1) modélisation/simulation de différentes stratégies de priorisation de l'accès aux soins intensifs et 2) délibérations démocratiques des parties prenantes sur les valeurs qui sous-tendent les modèles et leurs impacts sanitaires;RDF30;Medical, health and life sciences;0.8208622336387634;RDF303;Health sciences;0.9828891754150391;RDF302;Clinical medicine;0.49997708201408386;RDF305;Other medical sciences;0.32209935784339905
614;Understanding cyber abuse in context: The interplay of distal and situational correlates of daily cyber abuse in young adult couples (Psychology);RDF50;Social sciences;0.9528321027755737;RDF501;Psychology and cognitive sciences;0.8686040043830872;RDF508;Media and communications;0.21568095684051514;RDF504;Sociology and related studies;0.07599521428346634
615;Humanitarian Supply Chain Design and Management;RDF60;Humanities and the arts;0.42501500248908997;RDF605;Other humanities;0.0373619943857193;RDF601;History, archaeology and related studies;0.029619429260492325;RDF603;Philosophy;0.005405900068581104
616;La transformation sémantique et syntaxique des données de situations professionnelles pour l'apprentissage du raisonnement clinique (Education and social work);RDF50;Social sciences;0.6962907910346985;RDF504;Sociology and related studies;0.8694376945495605;RDF503;Education;0.7206140756607056;RDF509;Other social sciences;0.18032307922840118
617;Intergenerational transmission of vulnerability to PTSD : When children learn fear from their parent (Social & Developmental Aspects of Children's & Youth's Health);RDF50;Social sciences;0.5468520522117615;RDF501;Psychology and cognitive sciences;0.863334059715271;RDF504;Sociology and related studies;0.8444731831550598;RDF509;Other social sciences;0.1276526302099228
618;La musique au service du pouvoir, entre propagande et diplomatie : Du Troisième Reich à la fin de la Guerre froide  (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.965319037437439;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8597815036773682;RDF605;Other humanities;0.5665282011032104;RDF601;History, archaeology and related studies;0.4428473114967346
619;Mesures de contrôle en santé mentale : un environnement contraignant? (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9312307238578796;RDF504;Sociology and related studies;0.956063449382782;RDF509;Other social sciences;0.4551304578781128;RDF506;Political science and policy administration;0.13324594497680664
620;R3AI: Shifting Paradigms for a Robust, Reasoning, and Responsible Artificial Intelligence and its Adoption - CFREF (CIHR Contribution);RDF20-21;Engineering and technology;0.9598819613456726;RDF203;Electrical engineering, computer engineering, and information engineering;0.6385817527770996;RDF212;Other engineering and technologies;0.22295381128787994;RDF202;Industrial, systems and processes engineering;0.04220600426197052
621;À la rencontre des réalités virtuelle et concrète : la place de la scénographie dans la cocréation opératique;RDF60;Humanities and the arts;0.8393281102180481;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9738443493843079;RDF605;Other humanities;0.3754488229751587;RDF603;Philosophy;0.1641811579465866
622;Parenting dimensions' influence on the psychosocial adaptation of preschoolers with language deficits (Psychology);RDF50;Social sciences;0.9758220314979553;RDF501;Psychology and cognitive sciences;0.96065753698349;RDF509;Other social sciences;0.08086410164833069;RDF504;Sociology and related studies;0.07450026273727417
623;The structure-function relationships between capsular polysaccharides and the immune system during Streptococcus suis infections (Genes, Cells and Molecules);RDF10;Natural sciences;0.7217632532119751;RDF106;Biological sciences;0.9421883821487427;RDF107;Other natural sciences;0.2830376625061035;RDF104;Chemical sciences;0.10397586226463318
624;Études des mécanismes de colonisation de Clostridium perfringens en productions animales (Biological Systems and Functions);RDF10;Natural sciences;0.8602996468544006;RDF106;Biological sciences;0.9985306859016418;RDF107;Other natural sciences;0.7247241735458374;RDF105;Earth and related environmental sciences;0.05330468341708183
625;Formation interactive en ligne: une solution à la formation des employés dans un contexte de roulement de personnel;RDF20-21;Engineering and technology;0.7611081004142761;RDF212;Other engineering and technologies;0.33540526032447815;RDF202;Industrial, systems and processes engineering;0.15266278386116028;RDF203;Electrical engineering, computer engineering, and information engineering;0.06536578387022018
626;Mise en ouvre des politiques EDI en enseignement supérieur au Québec : construction de sens et types de réponses aux mesures destinées aux parcours étudiants (Education and social work);RDF50;Social sciences;0.8400426506996155;RDF503;Education;0.9880849719047546;RDF506;Political science and policy administration;0.8641958832740784;RDF504;Sociology and related studies;0.41930609941482544
627;Continuum PAROLE-Onco : Vers le développement de compétences en auto-soins pour améliorer l'expérience de la vie après les traitements aigus de cancer du sein;RDF30;Medical, health and life sciences;0.8790870308876038;RDF303;Health sciences;0.9668201804161072;RDF305;Other medical sciences;0.3089194595813751;RDF304;Medical biotechnology;0.06973155587911606
628;CAN-DO (CANnabis research DevelOpment): A cells-to-society research program on cannabis and mental health in younger adults;RDF10;Natural sciences;0.4029330313205719;RDF106;Biological sciences;0.5602677464485168;RDF107;Other natural sciences;0.1792430579662323;RDF104;Chemical sciences;0.08977328985929489
629;Effets d'une intervention de proximité mère-prématuré et de calme (NeuroN-QI) sur le neurodéveloppement de nouveau-nés prématurés : un essai clinique randomisé;RDF30;Medical, health and life sciences;0.7105808854103088;RDF302;Clinical medicine;0.9354055523872375;RDF303;Health sciences;0.8909127116203308;RDF304;Medical biotechnology;0.44629862904548645
630;Corticospinal mechanisms of locomotor recovery after spinal cord injury (Movement & Exercise);RDF30;Medical, health and life sciences;0.7874653935432434;RDF303;Health sciences;0.8413048386573792;RDF301;Basic medicine and life sciences;0.16572809219360352;RDF302;Clinical medicine;0.14134065806865692
631;Innover pour enseigner le management : cadres théoriques, mise en oeuvre et mesure d'impact;RDF50;Social sciences;0.47268620133399963;RDF503;Education;0.9694401025772095;RDF502;Economics and business administration;0.9685899019241333;RDF509;Other social sciences;0.01462974026799202
632;Advances in functional linear regression (Mathematics and Statistics);RDF20-21;Engineering and technology;0.4377664625644684;RDF203;Electrical engineering, computer engineering, and information engineering;0.012870749458670616;RDF212;Other engineering and technologies;0.007331598550081253;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0033831915352493525
633;Modélisation et choix du mode de réalisation dans les projets de construction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.993016242980957;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.4755140244960785;RDF202;Industrial, systems and processes engineering;0.14915919303894043;RDF204;Mechanical engineering;0.12394766509532928
634;An in silico platform simulating cell metabolic behavior (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.8323782682418823;RDF205;Chemical engineering;0.8855324983596802;RDF212;Other engineering and technologies;0.06359858065843582;RDF206;Materials engineering and resources engineering;0.021885452792048454
635;Commande optimale stochastique avec applications en épidémiologie et en fiabilité (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9693103432655334;RDF202;Industrial, systems and processes engineering;0.5067744255065918;RDF212;Other engineering and technologies;0.21659094095230103;RDF208;Environmental engineering and related engineering;0.09649273753166199
636;Reinforcement Learning in Electricity Markets with Storage Technologies;RDF20-21;Engineering and technology;0.9885252714157104;RDF203;Electrical engineering, computer engineering, and information engineering;0.9169315099716187;RDF202;Industrial, systems and processes engineering;0.39652085304260254;RDF212;Other engineering and technologies;0.16899405419826508
637;Advancing psychobiology of abnormal repetitive behaviours in carnivorous species (Biological Systems and Functions);RDF10;Natural sciences;0.5827641487121582;RDF106;Biological sciences;0.9977481365203857;RDF107;Other natural sciences;0.2808135449886322;RDF104;Chemical sciences;0.001820829464122653
638;Du politique dans l'usage des archives filmiques : enjeux contemporains de la production documentaire;RDF50;Social sciences;0.6114497780799866;RDF506;Political science and policy administration;0.8689936399459839;RDF508;Media and communications;0.46436259150505066;RDF505;Law and legal practice;0.27968090772628784
639;Neuroinflammation as a biomarker for epilepsy and neuropsychiatric comorbidities among people with tuberous sclerosis complex: a prospective, multicentre study;RDF30;Medical, health and life sciences;0.6704812049865723;RDF303;Health sciences;0.9726495146751404;RDF304;Medical biotechnology;0.558432400226593;RDF302;Clinical medicine;0.5327670574188232
640;Quels sont les dimensions et savoirs spécifiques à la coordination des services et des soins des personnes ayant des besoins complexes? (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9653382897377014;RDF504;Sociology and related studies;0.9820482134819031;RDF509;Other social sciences;0.517403244972229;RDF503;Education;0.09816574305295944
641;Determining spatial arrangement, stoichiometry, and substrate specificity of messenger RNA-binding proteins along the gene expression pathway (Genes, Cells and Molecules);RDF10;Natural sciences;0.9050027132034302;RDF106;Biological sciences;0.9772842526435852;RDF107;Other natural sciences;0.13095079362392426;RDF104;Chemical sciences;0.06058495119214058
642;Plateformes et usages : cinéma, télévision, jeu vidéo et création numérique;RDF20-21;Engineering and technology;0.8412408828735352;RDF212;Other engineering and technologies;0.46418797969818115;RDF203;Electrical engineering, computer engineering, and information engineering;0.03231377899646759;RDF202;Industrial, systems and processes engineering;0.0012893283274024725
643;Time to investigate human visual shape perception and recognition (Biological Systems and Functions);RDF10;Natural sciences;0.8561424612998962;RDF106;Biological sciences;0.9977872967720032;RDF107;Other natural sciences;0.6112949848175049;RDF104;Chemical sciences;0.0008727670647203922
644;The gamification of online stochastic optimization problems;RDF20-21;Engineering and technology;0.8827992081642151;RDF212;Other engineering and technologies;0.32327327132225037;RDF203;Electrical engineering, computer engineering, and information engineering;0.24355247616767883;RDF202;Industrial, systems and processes engineering;0.042285025119781494
645;Effects of an Open Lung protective protective EXTubation strategy compared to a conventional extubation strategy on postoperative pulmonary complications after general anesthesia as part of a comprehensive lung protective ventilation strategy: a multicenter pilot randomized controlled trial (OLEXT-3 study);RDF30;Medical, health and life sciences;0.8116729259490967;RDF303;Health sciences;0.970798671245575;RDF302;Clinical medicine;0.7646281123161316;RDF301;Basic medicine and life sciences;0.23731067776679993
646;Additively manufactured composite parts service properties prediction : an essential step to unleash the full potential of additive manufacturing of composites;RDF20-21;Engineering and technology;0.9725449681282043;RDF204;Mechanical engineering;0.7399395108222961;RDF206;Materials engineering and resources engineering;0.6726005673408508;RDF202;Industrial, systems and processes engineering;0.15908671915531158
647;Transcriptional regulation by long noncoding RNAs (Genes, Cells and Molecules);RDF10;Natural sciences;0.8454688787460327;RDF106;Biological sciences;0.9108631014823914;RDF107;Other natural sciences;0.23607566952705383;RDF104;Chemical sciences;0.0073600816540420055
648;Outils et méthodes de planification des services d'autopartage;RDF20-21;Engineering and technology;0.9265473484992981;RDF212;Other engineering and technologies;0.41635164618492126;RDF202;Industrial, systems and processes engineering;0.2620856761932373;RDF203;Electrical engineering, computer engineering, and information engineering;0.2339687943458557
649;Sécurité de l'internet des objets dans les villes intelligentes (Computer Science);RDF20-21;Engineering and technology;0.9853084087371826;RDF203;Electrical engineering, computer engineering, and information engineering;0.9125920534133911;RDF212;Other engineering and technologies;0.3589145839214325;RDF202;Industrial, systems and processes engineering;0.003337404690682888
650;Understanding the early pathogenesis of necrotic enteritis in chickens (Biological Systems and Functions);RDF10;Natural sciences;0.7058463096618652;RDF106;Biological sciences;0.9990490078926086;RDF107;Other natural sciences;0.47713541984558105;RDF105;Earth and related environmental sciences;0.0016908032121136785
651;Trajectoire vers la sécurité des femmes en situation de handicap victimes de violence conjugale: une recherche-action intersectorielle en soutien aux droits des femmes;RDF50;Social sciences;0.6866970658302307;RDF506;Political science and policy administration;0.5420073866844177;RDF504;Sociology and related studies;0.36531516909599304;RDF509;Other social sciences;0.3270232379436493
652;Regard des travailleuses sociales sur leur pratique professionnelle d'évaluation psychosociale à la suite de l'entrée en vigueur de la Loi visant à mieux protéger les personnes en situation de vulnérabilité : une étude à devis mixte;RDF50;Social sciences;0.9588068127632141;RDF504;Sociology and related studies;0.9591543078422546;RDF509;Other social sciences;0.29844024777412415;RDF506;Political science and policy administration;0.1648523062467575
653;La police face à la justice : une analyse des systèmes de gestion des déviances policières au Québec (Law and criminology);RDF50;Social sciences;0.869940459728241;RDF505;Law and legal practice;0.6059156656265259;RDF504;Sociology and related studies;0.2011062502861023;RDF506;Political science and policy administration;0.14175599813461304
654;Soigner et gouverner les corps autochtones: santé et médecine coloniale au Québec, 1855-1904 (History);RDF30;Medical, health and life sciences;0.8291774392127991;RDF303;Health sciences;0.5117318034172058;RDF305;Other medical sciences;0.10096724331378937;RDF301;Basic medicine and life sciences;0.07864237576723099
655;Development of near infrared spectroscopy (NIRS) and electroencephalography (EEG) methods to study neurovascular mechanisms of brain development (Physics);RDF20-21;Engineering and technology;0.47559842467308044;RDF212;Other engineering and technologies;0.23855020105838776;RDF203;Electrical engineering, computer engineering, and information engineering;0.05818508192896843;RDF207;Medical and biomedical engineering;0.045183755457401276
656;Role of vitamin K-dependent gamma-carboxylation in beta cell and diabetes (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF30;Medical, health and life sciences;0.668456494808197;RDF303;Health sciences;0.9494354724884033;RDF304;Medical biotechnology;0.4144248068332672;RDF302;Clinical medicine;0.3877193331718445
657;Competition in the Canadian Mobile Telecommunications Industry: Weak Signals? (Economics);RDF50;Social sciences;0.8207803964614868;RDF502;Economics and business administration;0.9425595998764038;RDF508;Media and communications;0.4366295635700226;RDF509;Other social sciences;0.07689148932695389
658;Gut-lung axis in equine asthma (Biological Systems and Functions);RDF10;Natural sciences;0.5320230722427368;RDF106;Biological sciences;0.998542070388794;RDF107;Other natural sciences;0.323433518409729;RDF105;Earth and related environmental sciences;0.0055657243356108665
659;Several aspects of L-functions (Mathematics and Statistics);RDF20-21;Engineering and technology;0.42111557722091675;RDF212;Other engineering and technologies;0.02525085024535656;RDF203;Electrical engineering, computer engineering, and information engineering;0.008494837209582329;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.006168994586914778
660;Estimating the Effects of Government Spending Along the Supply Chain;RDF50;Social sciences;0.8247209191322327;RDF502;Economics and business administration;0.9660600423812866;RDF506;Political science and policy administration;0.8407825827598572;RDF509;Other social sciences;0.18594719469547272
661;Using calorespirometry to assemble a complete picture of acute hypoxic metabolic depression in fishes (Biological Systems and Functions);RDF10;Natural sciences;0.8339777588844299;RDF106;Biological sciences;0.9986774921417236;RDF107;Other natural sciences;0.3158414959907532;RDF105;Earth and related environmental sciences;0.013299492187798023
662;Electronic structure theory: Merging wave function theory, density functional theory, and machine learning (Chemistry);RDF20-21;Engineering and technology;0.4859033524990082;RDF203;Electrical engineering, computer engineering, and information engineering;0.7376781105995178;RDF212;Other engineering and technologies;0.04560694471001625;RDF205;Chemical engineering;0.02956334501504898
663;Comprehensive lipidomics to identify novel players involved in the onset of cardiac manifestations of non-alcoholic fatty liver disease;RDF30;Medical, health and life sciences;0.4877011775970459;RDF303;Health sciences;0.881716787815094;RDF304;Medical biotechnology;0.6492451429367065;RDF305;Other medical sciences;0.16444936394691467
664;Longitudinal monitoring of visual function during cortical impairment in mice (Systems & Circuits Neurosciences);RDF10;Natural sciences;0.6969997882843018;RDF106;Biological sciences;0.8667540550231934;RDF107;Other natural sciences;0.05775843933224678;RDF103;Physical sciences;0.0049822693690657616
665;Gouvernance et acceptabilité sociale des grands projets publics;RDF50;Social sciences;0.9467045068740845;RDF506;Political science and policy administration;0.990767776966095;RDF505;Law and legal practice;0.7910957932472229;RDF504;Sociology and related studies;0.6445048451423645
666;Structural and functional changes in the brain of early and late blind individuals (Behavioural Sciences – Behavioural Studies, Neuroscience and Cognition);RDF30;Medical, health and life sciences;0.506084680557251;RDF303;Health sciences;0.10729708522558212;RDF301;Basic medicine and life sciences;0.10026027262210846;RDF305;Other medical sciences;0.06560483574867249
667;New unsupervised Bayesian and energy-based models dedicated to image processing and computer vision applications (Computer Science);RDF20-21;Engineering and technology;0.9792167544364929;RDF203;Electrical engineering, computer engineering, and information engineering;0.7180015444755554;RDF212;Other engineering and technologies;0.04119144007563591;RDF202;Industrial, systems and processes engineering;0.0017996542155742645
668;Phenomenology and The Norms of Perception (Philosophy);RDF50;Social sciences;0.5106561779975891;RDF509;Other social sciences;0.05505606532096863;RDF503;Education;0.0290907584130764;RDF504;Sociology and related studies;0.004038591403514147
669;Intelligent API Engineering: Systematically Leveraging APIs Through Development Knowledge and Usage Data;RDF20-21;Engineering and technology;0.9937988519668579;RDF203;Electrical engineering, computer engineering, and information engineering;0.8752548098564148;RDF212;Other engineering and technologies;0.10683029145002365;RDF202;Industrial, systems and processes engineering;0.03262054920196533
670;Investigating mechanisms involved in vestibular substitution (Biological Systems and Functions);RDF10;Natural sciences;0.8519324064254761;RDF106;Biological sciences;0.9976495504379272;RDF107;Other natural sciences;0.5073084235191345;RDF104;Chemical sciences;0.0019192375475540757
671;« COVID-19 » Migration en ligne et évaluation des impacts d'un programme de groupes de codéveloppement professionnel dans la fonction publique québécoise;RDF50;Social sciences;0.633726954460144;RDF504;Sociology and related studies;0.75743567943573;RDF506;Political science and policy administration;0.6959066390991211;RDF509;Other social sciences;0.16742275655269623
672;Multibody modelling to prototype next generation portable exoskeletons for everyday assistance (Mechanical Engineering);RDF20-21;Engineering and technology;0.996120274066925;RDF204;Mechanical engineering;0.9997997283935547;RDF206;Materials engineering and resources engineering;0.30642327666282654;RDF212;Other engineering and technologies;0.03283695504069328
673;Biomaterials-stimulated tissue regeneration and extracellular vesicles (Genes, Cells and Molecules);RDF10;Natural sciences;0.5981948971748352;RDF106;Biological sciences;0.9429811239242554;RDF107;Other natural sciences;0.19597850739955902;RDF104;Chemical sciences;0.029201289638876915
674;Clinical Investigation in Canine and Feline Transfusion Medicine: Novel Blood Groups and their Clinical Significance (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.6805486083030701;RDF302;Clinical medicine;0.9969956278800964;RDF303;Health sciences;0.9574770331382751;RDF305;Other medical sciences;0.20922721922397614
675;Uauitamutau assi. Terminologie de l'environnement en langue innue (innu-aimun) (Psychology, linguistics and translation);RDF50;Social sciences;0.4993203580379486;RDF503;Education;0.7971623539924622;RDF509;Other social sciences;0.15065254271030426;RDF504;Sociology and related studies;0.03468417376279831
676;Novel role of exercise timing to improve obesity prevention and treatment (Nutrition, Food & Health);RDF30;Medical, health and life sciences;0.5830265283584595;RDF303;Health sciences;0.9705764651298523;RDF305;Other medical sciences;0.15674921870231628;RDF302;Clinical medicine;0.1056249663233757
