;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
535;A multi-country comparison of COVID-19 response: Planning, implementation, and health system resilience (Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research);RDF30;Medical, health and life sciences;0.6765126585960388;RDF50;Social sciences;0.15043531358242035;RDF10;Natural sciences;0.13967445492744446;RDF303;Health sciences;0.9518184661865234;RDF207;Medical and biomedical engineering;0.6184059977531433;RDF506;Political science and policy administration;0.46905282139778137;RDF305;Other medical sciences;0.2004011571407318;RDF509;Other social sciences;0.10885027796030045
536;Participatory Democracy and the Canadian Genetic Non-Discrimination Act (Multidisciplinary or interdisciplinary humanities);RDF60;Humanities and the arts;0.40015625953674316;RDF50;Social sciences;0.23871099948883057;RDF30;Medical, health and life sciences;0.19945049285888672;RDF505;Law and legal practice;0.3170032501220703;RDF506;Political science and policy administration;0.2606716752052307;RDF605;Other humanities;0.1289084553718567;RDF504;Sociology and related studies;0.1276526153087616;RDF601;History, archaeology and related studies;0.0728343054652214
537;Levelling the Playing Fields: Creating the conditions for free-play to emerge in cities (Public, Community & Population Health);RDF50;Social sciences;0.7303627729415894;RDF30;Medical, health and life sciences;0.10713693499565125;RDF20-21;Engineering and technology;0.06587635725736618;RDF504;Sociology and related studies;0.7974779605865479;RDF208;Environmental engineering and related engineering;0.6707700490951538;RDF507;Social and economic geography;0.5835297107696533;RDF506;Political science and policy administration;0.4598226547241211;RDF605;Other humanities;0.3247170150279999
538;Using prospective and observational designs to study support processes and sexual well-being in long-term couples (Psychology);RDF50;Social sciences;0.9654079079627991;RDF30;Medical, health and life sciences;0.018341602757573128;RDF10;Natural sciences;0.013926328159868717;RDF501;Psychology and cognitive sciences;0.8794059157371521;RDF303;Health sciences;0.20721474289894104;RDF301;Basic medicine and life sciences;0.08057424426078796;RDF305;Other medical sciences;0.06058494374155998;RDF509;Other social sciences;0.05127241462469101
539;Molecular dissection of mitotic kinase functions using chemogenomics (Genes, Cells and Molecules);RDF10;Natural sciences;0.9069482088088989;RDF30;Medical, health and life sciences;0.06878487020730972;RDF20-21;Engineering and technology;0.010558807291090488;RDF106;Biological sciences;0.9562681317329407;RDF104;Chemical sciences;0.6220576167106628;RDF107;Other natural sciences;0.09747627377510071;RDF301;Basic medicine and life sciences;0.08006926625967026;RDF303;Health sciences;0.025687135756015778
540;Compassion and Collective Care in Long-Term Care Settings: A Communicative Perspective (Communications, media studies, gender studies, library and information science, related fields);RDF50;Social sciences;0.8706067800521851;RDF30;Medical, health and life sciences;0.06570704281330109;RDF60;Humanities and the arts;0.029072025790810585;RDF508;Media and communications;0.6376233100891113;RDF305;Other medical sciences;0.26445332169532776;RDF509;Other social sciences;0.26440584659576416;RDF605;Other humanities;0.13078416883945465;RDF504;Sociology and related studies;0.07647661864757538
541;Towards a better understanding of contaminant bioavailability- urgent replacement of photosynthetic incubators (Geosciences);RDF10;Natural sciences;0.9567821621894836;RDF30;Medical, health and life sciences;0.016334235668182373;RDF20-21;Engineering and technology;0.013253727927803993;RDF105;Earth and related environmental sciences;0.9949199557304382;RDF209;Environmental biotechnology;0.5748721361160278;RDF208;Environmental engineering and related engineering;0.07592667639255524;RDF107;Other natural sciences;0.06097518280148506;RDF503;Education;0.008933402597904205
542;Marking Monastic Space: The Spatial Iconography of Inscribed Capitals, 1080-1160 (Fine arts, research-creation);RDF60;Humanities and the arts;0.9817579984664917;RDF50;Social sciences;0.0049932897090911865;RDF20-21;Engineering and technology;0.004131505265831947;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8342719078063965;RDF605;Other humanities;0.3037317991256714;RDF601;History, archaeology and related studies;0.07928158342838287;RDF503;Education;0.03126191347837448;RDF603;Philosophy;0.014090732671320438
543;Dans l'intérêt du patient : la relation thérapeutique au sein de la Collection hippocratique (Philosophy, medieval studies, classics, religious);RDF30;Medical, health and life sciences;0.3972892463207245;RDF50;Social sciences;0.3201674818992615;RDF60;Humanities and the arts;0.17811307311058044;RDF603;Philosophy;0.8056321740150452;RDF305;Other medical sciences;0.6866327524185181;RDF605;Other humanities;0.26927757263183594;RDF303;Health sciences;0.25027090311050415;RDF509;Other social sciences;0.23109325766563416
544;Advanced methods for depth-based human pose estimation and motion analysis: application to vital signs monitoring in the intensive care unit (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9896703958511353;RDF30;Medical, health and life sciences;0.006270451936870813;RDF10;Natural sciences;0.0022379830479621887;RDF102;Computer and information sciences;0.9328826069831848;RDF203;Electrical engineering, computer engineering, and information engineering;0.6963198184967041;RDF103;Physical sciences;0.1898963898420334;RDF212;Other engineering and technologies;0.1249585673213005;RDF304;Medical biotechnology;0.05634009838104248
545;RÉAC ! Réactivité de la prise en charge des nouveaux arrivants face à la pandémie de COVID-19 à Montréal, Sherbrooke et Toronto : une recherche mixte participative (Health Policy & Systems Management Research);RDF30;Medical, health and life sciences;0.6089425086975098;RDF50;Social sciences;0.3191712498664856;RDF20-21;Engineering and technology;0.037037063390016556;RDF303;Health sciences;0.9834068417549133;RDF207;Medical and biomedical engineering;0.8292155861854553;RDF101;Mathematics and statistics;0.6124255657196045;RDF504;Sociology and related studies;0.46917444467544556;RDF305;Other medical sciences;0.17433996498584747
546;Public School Choice and Refugee Assignment: (Dynamic) Minimal Instability for Non-Unit Capacities and for Lotteries and Weak Priorities (Economics);RDF50;Social sciences;0.9443004131317139;RDF20-21;Engineering and technology;0.013474655337631702;RDF30;Medical, health and life sciences;0.013214031234383583;RDF503;Education;0.8444731831550598;RDF506;Political science and policy administration;0.6602271199226379;RDF509;Other social sciences;0.06910072267055511;RDF502;Economics and business administration;0.0466814823448658;RDF507;Social and economic geography;0.04616272449493408
547;Metabolic and translational dependencies of activated T cells (Genes, Cells and Molecules);RDF10;Natural sciences;0.7576695084571838;RDF30;Medical, health and life sciences;0.22011789679527283;RDF20-21;Engineering and technology;0.008633395656943321;RDF106;Biological sciences;0.9828891158103943;RDF301;Basic medicine and life sciences;0.5373828411102295;RDF107;Other natural sciences;0.33475252985954285;RDF104;Chemical sciences;0.1885479986667633;RDF303;Health sciences;0.13963085412979126
548;Transformer des espaces conventionnels et dysfonctionnels de participation : scénarios pour accroître la participation des citoyens aux comités consultatifs;RDF50;Social sciences;0.5745286345481873;RDF20-21;Engineering and technology;0.32631921768188477;RDF60;Humanities and the arts;0.03964504227042198;RDF506;Political science and policy administration;0.8785749077796936;RDF504;Sociology and related studies;0.4760715365409851;RDF212;Other engineering and technologies;0.27110692858695984;RDF509;Other social sciences;0.2671213150024414;RDF605;Other humanities;0.17342816293239594
549;CITE-sequencing analysis revealed immune cell diversity in colonic mesenteric lymph nodes from IBD patients;RDF30;Medical, health and life sciences;0.6816774606704712;RDF10;Natural sciences;0.28864040970802307;RDF20-21;Engineering and technology;0.01373929250985384;RDF106;Biological sciences;0.9851003289222717;RDF303;Health sciences;0.9674102067947388;RDF304;Medical biotechnology;0.8630456924438477;RDF207;Medical and biomedical engineering;0.8409785628318787;RDF302;Clinical medicine;0.14384791254997253
550;The neglected place of financial information and accountants in Canadian tech startups;RDF20-21;Engineering and technology;0.5783790349960327;RDF50;Social sciences;0.28941065073013306;RDF30;Medical, health and life sciences;0.047801896929740906;RDF502;Economics and business administration;0.9594212770462036;RDF102;Computer and information sciences;0.6868428587913513;RDF212;Other engineering and technologies;0.08166611194610596;RDF507;Social and economic geography;0.03416481614112854;RDF509;Other social sciences;0.019050901755690575
551;Reinventing the Rash: A Global History of Measles in the Vaccine Era (History);RDF30;Medical, health and life sciences;0.7541927695274353;RDF10;Natural sciences;0.1429595947265625;RDF50;Social sciences;0.04065971449017525;RDF601;History, archaeology and related studies;0.9797453284263611;RDF303;Health sciences;0.6011838316917419;RDF605;Other humanities;0.24812406301498413;RDF305;Other medical sciences;0.21280403435230255;RDF207;Medical and biomedical engineering;0.20228557288646698
552;A New, Data-Driven Era for Precision Cosmology: Measuring the Expansion Rate of the Universe with Machine Learning (Physics);RDF10;Natural sciences;0.9422017931938171;RDF20-21;Engineering and technology;0.044369637966156006;RDF30;Medical, health and life sciences;0.004220764618366957;RDF103;Physical sciences;0.9994352459907532;RDF101;Mathematics and statistics;0.06928940862417221;RDF107;Other natural sciences;0.048496000468730927;RDF212;Other engineering and technologies;0.017226237803697586;RDF203;Electrical engineering, computer engineering, and information engineering;0.006475691683590412
553;Créer-Entreprendre ! Trajectoires croisées : arts numériques et école nationale de cirque. Une exploration des reconfigurations des projets créatifs et des modèles de valeur post-Covid;RDF60;Humanities and the arts;0.8085028529167175;RDF20-21;Engineering and technology;0.07796943932771683;RDF50;Social sciences;0.060485925525426865;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8526289463043213;RDF605;Other humanities;0.3238610625267029;RDF509;Other social sciences;0.3010023534297943;RDF212;Other engineering and technologies;0.06267436593770981;RDF504;Sociology and related studies;0.03753800690174103
554;Factors that control translational fidelity in mammalian cells (Genes, Cells and Molecules);RDF10;Natural sciences;0.7979030609130859;RDF30;Medical, health and life sciences;0.1876768320798874;RDF20-21;Engineering and technology;0.00556859839707613;RDF106;Biological sciences;0.9851003885269165;RDF301;Basic medicine and life sciences;0.9079671502113342;RDF107;Other natural sciences;0.42996782064437866;RDF305;Other medical sciences;0.05252167582511902;RDF303;Health sciences;0.04813677445054054
555;Exploiting the synthetic-lethal vulnerabilities of stem cells and cancer cells with eroded telomeres (Molecular & Cellular Biology of Cancer);RDF10;Natural sciences;0.483158141374588;RDF30;Medical, health and life sciences;0.4824509024620056;RDF20-21;Engineering and technology;0.01853390596807003;RDF106;Biological sciences;0.9862576723098755;RDF303;Health sciences;0.27420559525489807;RDF304;Medical biotechnology;0.0608634427189827;RDF301;Basic medicine and life sciences;0.05953748896718025;RDF107;Other natural sciences;0.054701514542102814
556;Physicochemical characterization of pre-clinical samples of a bacteriophage therapy spray-on patch for the treatment of COVID-19-related pressure injury resistant infections;RDF10;Natural sciences;0.6190250515937805;RDF30;Medical, health and life sciences;0.32398098707199097;RDF20-21;Engineering and technology;0.03401421755552292;RDF103;Physical sciences;0.96207195520401;RDF104;Chemical sciences;0.9547318816184998;RDF304;Medical biotechnology;0.8108536005020142;RDF207;Medical and biomedical engineering;0.7483522891998291;RDF303;Health sciences;0.7184956073760986
557;Dumping of waste rocks (WR) in mine stopes being filled with paste backfill (PB): Experimental and numerical investigations on the natural mixing behavior between WR and PB;RDF20-21;Engineering and technology;0.52988600730896;RDF10;Natural sciences;0.42963892221450806;RDF50;Social sciences;0.016773179173469543;RDF105;Earth and related environmental sciences;0.9730108976364136;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8928431272506714;RDF103;Physical sciences;0.8754146695137024;RDF206;Materials engineering and resources engineering;0.8719117045402527;RDF208;Environmental engineering and related engineering;0.8077641129493713
558;Deep neural network uncertainty estimation for safe integration into autonomous driving autonomy systems;RDF20-21;Engineering and technology;0.9757314324378967;RDF10;Natural sciences;0.014486633241176605;RDF50;Social sciences;0.0041464390233159065;RDF102;Computer and information sciences;0.9717790484428406;RDF101;Mathematics and statistics;0.8227595090866089;RDF203;Electrical engineering, computer engineering, and information engineering;0.7718435525894165;RDF103;Physical sciences;0.1527891755104065;RDF202;Industrial, systems and processes engineering;0.14627006649971008
559;Adaptive Mechanical Systems for Physical Embodied Intelligence Robotics;RDF20-21;Engineering and technology;0.9948040246963501;RDF10;Natural sciences;0.0028437506407499313;RDF30;Medical, health and life sciences;0.0011924180435016751;RDF204;Mechanical engineering;0.9983320832252502;RDF103;Physical sciences;0.9906960725784302;RDF202;Industrial, systems and processes engineering;0.28666821122169495;RDF212;Other engineering and technologies;0.10275401175022125;RDF102;Computer and information sciences;0.08159290254116058
560;Transnational families and midwifery care: Expectations, challenges and practices during pregnancy, childbirth and postpartum (Evolving Narratives of Cultures and Histories);RDF30;Medical, health and life sciences;0.5667462348937988;RDF50;Social sciences;0.3390812277793884;RDF60;Humanities and the arts;0.05271560698747635;RDF303;Health sciences;0.844473123550415;RDF504;Sociology and related studies;0.8047130107879639;RDF601;History, archaeology and related studies;0.7264741063117981;RDF605;Other humanities;0.5393168926239014;RDF305;Other medical sciences;0.4906856417655945
561;Constructing participatory performance: the ecologies and architectures of audience engagement (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.4651978015899658;RDF50;Social sciences;0.46463027596473694;RDF20-21;Engineering and technology;0.03657078742980957;RDF508;Media and communications;0.918699324131012;RDF509;Other social sciences;0.36579644680023193;RDF603;Philosophy;0.2706729471683502;RDF503;Education;0.2113354206085205;RDF605;Other humanities;0.1603974997997284
562;Development and implementation of a standardized methodology aiming to optimize the efficacy and reproducibility of findings using non-invasive brain stimulation techniques in the context of motor training (Biological Systems and Functions);RDF10;Natural sciences;0.5244390964508057;RDF30;Medical, health and life sciences;0.44205349683761597;RDF20-21;Engineering and technology;0.020675115287303925;RDF106;Biological sciences;0.9766692519187927;RDF207;Medical and biomedical engineering;0.8857303857803345;RDF301;Basic medicine and life sciences;0.830112636089325;RDF303;Health sciences;0.5537768006324768;RDF304;Medical biotechnology;0.26426342129707336
563;Putting interfaces at work (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9882692098617554;RDF10;Natural sciences;0.007560281082987785;RDF30;Medical, health and life sciences;0.001560152042657137;RDF205;Chemical engineering;0.8703770637512207;RDF103;Physical sciences;0.5700621008872986;RDF104;Chemical sciences;0.46877163648605347;RDF202;Industrial, systems and processes engineering;0.10239443182945251;RDF212;Other engineering and technologies;0.07696083933115005
564;Les outils de l'intersectorialité au niveau régional, comment sont-ils produits et comment opèrent-ils? (Political science and public administration);RDF50;Social sciences;0.7975557446479797;RDF20-21;Engineering and technology;0.0748208537697792;RDF30;Medical, health and life sciences;0.037769537419080734;RDF506;Political science and policy administration;0.5248779654502869;RDF509;Other social sciences;0.10110028088092804;RDF504;Sociology and related studies;0.08225394785404205;RDF605;Other humanities;0.060696203261613846;RDF503;Education;0.03422931954264641
565;Cell biology and function of dopamine neuron connectivity in health and disease (Molecular & Cellular Neurosciences);RDF30;Medical, health and life sciences;0.5996463894844055;RDF10;Natural sciences;0.3860282301902771;RDF50;Social sciences;0.006526249460875988;RDF106;Biological sciences;0.958692729473114;RDF301;Basic medicine and life sciences;0.6534034013748169;RDF303;Health sciences;0.5687751173973083;RDF107;Other natural sciences;0.06250248849391937;RDF305;Other medical sciences;0.04360952600836754
566;Exploiting Graphical Optimization Models to Solve Discrete Decision Problems in Healthcare and Supply Chain Logistics (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9897384643554688;RDF30;Medical, health and life sciences;0.006295427214354277;RDF10;Natural sciences;0.0018518604338169098;RDF202;Industrial, systems and processes engineering;0.7701191902160645;RDF212;Other engineering and technologies;0.075721375644207;RDF303;Health sciences;0.054651036858558655;RDF101;Mathematics and statistics;0.054098695516586304;RDF102;Computer and information sciences;0.05023736506700516
567;Alliance de recherche et d'action Alternatives inclusives en Santé mentale;RDF30;Medical, health and life sciences;0.6822247505187988;RDF50;Social sciences;0.260210782289505;RDF10;Natural sciences;0.02096673659980297;RDF303;Health sciences;0.9625676870346069;RDF501;Psychology and cognitive sciences;0.6193273663520813;RDF305;Other medical sciences;0.37975209951400757;RDF207;Medical and biomedical engineering;0.31305211782455444;RDF509;Other social sciences;0.2870177924633026
568;The development of a quality benchmark that identifies and addresses the determinants of online information reliability to inform information-seeking by a diverse population (Communications, media studies, gender studies, library and information science, related fields);RDF50;Social sciences;0.5080443620681763;RDF20-21;Engineering and technology;0.2646014988422394;RDF60;Humanities and the arts;0.08674654364585876;RDF508;Media and communications;0.7654180526733398;RDF509;Other social sciences;0.2975209951400757;RDF102;Computer and information sciences;0.27904194593429565;RDF605;Other humanities;0.1399831920862198;RDF504;Sociology and related studies;0.10114466398954391
569;Staufen2 and DNA damage (Genes, Cells and Molecules);RDF10;Natural sciences;0.6652112603187561;RDF30;Medical, health and life sciences;0.3229341506958008;RDF50;Social sciences;0.0035526109859347343;RDF106;Biological sciences;0.9448931217193604;RDF301;Basic medicine and life sciences;0.6276374459266663;RDF303;Health sciences;0.17603328824043274;RDF107;Other natural sciences;0.08787643164396286;RDF305;Other medical sciences;0.05717658996582031
570;Ultra-high-resolution emission and absorption spectroscopy of non-equilibrium and highly-reactive plasmas applied to complex materials processing (Physics);RDF10;Natural sciences;0.541610836982727;RDF20-21;Engineering and technology;0.33827006816864014;RDF50;Social sciences;0.03780488669872284;RDF103;Physical sciences;0.9995326399803162;RDF212;Other engineering and technologies;0.008830244652926922;RDF107;Other natural sciences;0.007891984656453133;RDF104;Chemical sciences;0.0055765449069440365;RDF206;Materials engineering and resources engineering;0.0027846088632941246
571;Symmetries: Algebra and Physics;RDF10;Natural sciences;0.47229617834091187;RDF20-21;Engineering and technology;0.23153142631053925;RDF50;Social sciences;0.14404219388961792;RDF503;Education;0.8423450589179993;RDF103;Physical sciences;0.7841537594795227;RDF101;Mathematics and statistics;0.05203782394528389;RDF212;Other engineering and technologies;0.014009565114974976;RDF603;Philosophy;0.010611421428620815
572;Mobilizing Women's Entrepreneurship for empowerment and local economic development;RDF50;Social sciences;0.7883284091949463;RDF20-21;Engineering and technology;0.13274376094341278;RDF30;Medical, health and life sciences;0.04040556401014328;RDF502;Economics and business administration;0.8972009420394897;RDF507;Social and economic geography;0.8475266098976135;RDF605;Other humanities;0.1924634426832199;RDF509;Other social sciences;0.17895589768886566;RDF504;Sociology and related studies;0.14965562522411346
573;Calmodulation of ion channels (Genes, Cells and Molecules);RDF10;Natural sciences;0.7245851755142212;RDF30;Medical, health and life sciences;0.24592654407024384;RDF20-21;Engineering and technology;0.01932840794324875;RDF106;Biological sciences;0.9077220559120178;RDF301;Basic medicine and life sciences;0.4332769513130188;RDF104;Chemical sciences;0.29315146803855896;RDF304;Medical biotechnology;0.27231472730636597;RDF303;Health sciences;0.21419788897037506
574;A multidimensional approach to study the biophysics of bioadhesin interaction with advanced nanomaterials;RDF10;Natural sciences;0.9260461330413818;RDF30;Medical, health and life sciences;0.03240733966231346;RDF20-21;Engineering and technology;0.019965585321187973;RDF103;Physical sciences;0.9523087739944458;RDF211;Nano-technology;0.46907469630241394;RDF107;Other natural sciences;0.26740819215774536;RDF106;Biological sciences;0.23810699582099915;RDF104;Chemical sciences;0.13161903619766235
575;Smart nanostructured optical coatings prepared by pulsed plasma-based techniques (Physics);RDF20-21;Engineering and technology;0.7018907070159912;RDF10;Natural sciences;0.16126912832260132;RDF30;Medical, health and life sciences;0.05245877429842949;RDF103;Physical sciences;0.9994797110557556;RDF211;Nano-technology;0.9491062760353088;RDF212;Other engineering and technologies;0.04894862323999405;RDF206;Materials engineering and resources engineering;0.008711384609341621;RDF102;Computer and information sciences;0.00339638814330101
576;Développement de vêtements de protection chimique intelligents à haute performance de filtration (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9829704761505127;RDF30;Medical, health and life sciences;0.006444553844630718;RDF10;Natural sciences;0.005799470469355583;RDF205;Chemical engineering;0.9404625296592712;RDF104;Chemical sciences;0.8746671676635742;RDF210;Industrial biotechnology;0.2740112841129303;RDF212;Other engineering and technologies;0.13805456459522247;RDF206;Materials engineering and resources engineering;0.04401864856481552
577;Context and Culture: Linguistic Anthropology and the Legacy of Michael Silverstein;RDF50;Social sciences;0.8383649587631226;RDF60;Humanities and the arts;0.09447620809078217;RDF10;Natural sciences;0.031738415360450745;RDF601;History, archaeology and related studies;0.498870849609375;RDF509;Other social sciences;0.22953520715236664;RDF605;Other humanities;0.1519692987203598;RDF602;Languages and literature;0.12554703652858734;RDF504;Sociology and related studies;0.07146149128675461
578;Ultra-trace laboratory for legacy and emerging contaminants (Geosciences);RDF10;Natural sciences;0.9293859004974365;RDF20-21;Engineering and technology;0.045732323080301285;RDF30;Medical, health and life sciences;0.011722113937139511;RDF105;Earth and related environmental sciences;0.9965435862541199;RDF208;Environmental engineering and related engineering;0.7314424514770508;RDF107;Other natural sciences;0.051749542355537415;RDF212;Other engineering and technologies;0.03521113842725754;RDF209;Environmental biotechnology;0.024680353701114655
579;Improving vulnerable preschoolers' mental health: A superiority trial assessing the How-to Parenting Program;RDF30;Medical, health and life sciences;0.6051167249679565;RDF50;Social sciences;0.3589577078819275;RDF10;Natural sciences;0.01990300416946411;RDF303;Health sciences;0.8995633721351624;RDF501;Psychology and cognitive sciences;0.819604754447937;RDF305;Other medical sciences;0.19490356743335724;RDF509;Other social sciences;0.17335817217826843;RDF503;Education;0.17023193836212158
580;Polymeric Nanoparticles for Delivery of Ribonucleic Acids: Overcoming the Endosomal Barrier and Going Beyond the Liver (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.7898408770561218;RDF10;Natural sciences;0.1112600788474083;RDF30;Medical, health and life sciences;0.07759623974561691;RDF211;Nano-technology;0.9908211827278137;RDF104;Chemical sciences;0.9802241325378418;RDF205;Chemical engineering;0.9718325138092041;RDF103;Physical sciences;0.4130035638809204;RDF304;Medical biotechnology;0.19482697546482086
581;Crime in the Decentralized Finance Industry (Law and criminology);RDF50;Social sciences;0.903427243232727;RDF10;Natural sciences;0.024809455499053;RDF20-21;Engineering and technology;0.022545190528035164;RDF505;Law and legal practice;0.8343393802642822;RDF509;Other social sciences;0.0511774905025959;RDF504;Sociology and related studies;0.03271312639117241;RDF506;Political science and policy administration;0.02867986261844635;RDF605;Other humanities;0.008494837209582329
582;Gravitation, quantum mechanics and quantum field theory;RDF10;Natural sciences;0.8369367122650146;RDF20-21;Engineering and technology;0.0671904906630516;RDF50;Social sciences;0.04329679161310196;RDF103;Physical sciences;0.9962638020515442;RDF101;Mathematics and statistics;0.38702404499053955;RDF503;Education;0.09309922158718109;RDF107;Other natural sciences;0.05910154804587364;RDF603;Philosophy;0.042562730610370636
583;Improving hedging effectiveness in actuarial and financial applications (Mathematics and Statistics);RDF20-21;Engineering and technology;0.3704935908317566;RDF50;Social sciences;0.3563002347946167;RDF10;Natural sciences;0.1216995045542717;RDF101;Mathematics and statistics;0.9885803461074829;RDF502;Economics and business administration;0.23074635863304138;RDF102;Computer and information sciences;0.011846235953271389;RDF212;Other engineering and technologies;0.009974921122193336;RDF503;Education;0.006589771714061499
584;Closing the Comorbidity Gap for People Living with HIV : a Randomized Controlled Trial of Fostemsavir to Reduce Inflammaging;RDF30;Medical, health and life sciences;0.9372963309288025;RDF10;Natural sciences;0.03260941430926323;RDF50;Social sciences;0.022809548303484917;RDF303;Health sciences;0.9893680810928345;RDF302;Clinical medicine;0.930647611618042;RDF106;Biological sciences;0.6982265710830688;RDF304;Medical biotechnology;0.29229220747947693;RDF305;Other medical sciences;0.18381328880786896
585;Autonomie des acteurs dans les relations asymétriques: États de facto et leur patron entre l'Europe et la Russie (Political science and public administration);RDF50;Social sciences;0.5933025479316711;RDF10;Natural sciences;0.13251304626464844;RDF60;Humanities and the arts;0.08948785811662674;RDF506;Political science and policy administration;0.5006332397460938;RDF509;Other social sciences;0.04130730405449867;RDF605;Other humanities;0.03843008726835251;RDF504;Sociology and related studies;0.027954397723078728;RDF603;Philosophy;0.007636216469109058
586;Replacement of the femtosecond laser in the THz spectroscopic microscopy laboratory (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9953407049179077;RDF10;Natural sciences;0.002433701418340206;RDF30;Medical, health and life sciences;0.0008377856574952602;RDF103;Physical sciences;0.7403621077537537;RDF102;Computer and information sciences;0.3233267068862915;RDF203;Electrical engineering, computer engineering, and information engineering;0.1062261238694191;RDF212;Other engineering and technologies;0.04240382835268974;RDF211;Nano-technology;0.008985428139567375
587;Bringing nutrition to life among vulnerable populations: experiences from Latin America and Canada;RDF30;Medical, health and life sciences;0.4334307909011841;RDF40;Agricultural and veterinary sciences;0.2935604751110077;RDF50;Social sciences;0.13932989537715912;RDF303;Health sciences;0.9122018218040466;RDF106;Biological sciences;0.8403900265693665;RDF301;Basic medicine and life sciences;0.8201095461845398;RDF404;Agricultural biotechnology and food sciences;0.8177928924560547;RDF401;Agriculture, forestry, and fisheries;0.7435405850410461
588;Long non-coding RNAs in growth factor signaling (Genes, Cells and Molecules);RDF10;Natural sciences;0.8595032095909119;RDF30;Medical, health and life sciences;0.1206304132938385;RDF20-21;Engineering and technology;0.00591127946972847;RDF106;Biological sciences;0.9199306964874268;RDF301;Basic medicine and life sciences;0.36251768469810486;RDF107;Other natural sciences;0.17852582037448883;RDF303;Health sciences;0.06675146520137787;RDF305;Other medical sciences;0.029731910675764084
589;Plan d'action pour la gestion de la douleur chronique du Ministère de la Santé et des Services sociaux du Québec: Évaluation de la mise en œuvre et des impacts des projets initiaux en vue d'une généralisation progressive à l'ensemble du Québec;RDF30;Medical, health and life sciences;0.5612426400184631;RDF50;Social sciences;0.4014939069747925;RDF20-21;Engineering and technology;0.018235960975289345;RDF303;Health sciences;0.8441522121429443;RDF506;Political science and policy administration;0.5952866673469543;RDF207;Medical and biomedical engineering;0.5455126762390137;RDF305;Other medical sciences;0.15960998833179474;RDF302;Clinical medicine;0.15009109675884247
590;INNOV Phase I: Leverage artificial intelligence to improve Environmental, Social, and Governance (ESG) data;RDF20-21;Engineering and technology;0.8277145028114319;RDF50;Social sciences;0.10844006389379501;RDF10;Natural sciences;0.049321286380290985;RDF208;Environmental engineering and related engineering;0.8822250962257385;RDF102;Computer and information sciences;0.7976356148719788;RDF105;Earth and related environmental sciences;0.7368268966674805;RDF203;Electrical engineering, computer engineering, and information engineering;0.4368772506713867;RDF212;Other engineering and technologies;0.28288906812667847
591;Prevention of anastomotic leak in colorectal surgery through microbiome mediation of intestinal healing (Nutrition, Food & Health);RDF30;Medical, health and life sciences;0.8439342379570007;RDF10;Natural sciences;0.13669635355472565;RDF40;Agricultural and veterinary sciences;0.009247957728803158;RDF303;Health sciences;0.9684409499168396;RDF106;Biological sciences;0.9039744734764099;RDF304;Medical biotechnology;0.8938665986061096;RDF207;Medical and biomedical engineering;0.8169181942939758;RDF302;Clinical medicine;0.641871452331543
592;Development of a tailored approach to move towards a sustainable circular economy business model in the plastic film sector: the case of Balcan;RDF20-21;Engineering and technology;0.8011243343353271;RDF10;Natural sciences;0.07112117856740952;RDF50;Social sciences;0.05495819076895714;RDF502;Economics and business administration;0.9317114353179932;RDF202;Industrial, systems and processes engineering;0.7619815468788147;RDF206;Materials engineering and resources engineering;0.6384409070014954;RDF205;Chemical engineering;0.5378076434135437;RDF208;Environmental engineering and related engineering;0.46037226915359497
593;Enseignement de l'histoire et jeux vidéos (Education and social work);RDF50;Social sciences;0.47533512115478516;RDF60;Humanities and the arts;0.40558427572250366;RDF20-21;Engineering and technology;0.07239839434623718;RDF503;Education;0.9879462718963623;RDF605;Other humanities;0.6039025783538818;RDF504;Sociology and related studies;0.26497602462768555;RDF601;History, archaeology and related studies;0.14408862590789795;RDF509;Other social sciences;0.07423137128353119
594;Functions of bacterial type IA topoisomerases in the prevention of R-loop-dependent and -independent genomic instability (Genes, Cells and Molecules);RDF10;Natural sciences;0.955041766166687;RDF30;Medical, health and life sciences;0.029179716482758522;RDF20-21;Engineering and technology;0.004630447831004858;RDF106;Biological sciences;0.9715639352798462;RDF107;Other natural sciences;0.21692253649234772;RDF301;Basic medicine and life sciences;0.11133778840303421;RDF605;Other humanities;0.02054743282496929;RDF104;Chemical sciences;0.01725933328270912
