;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
465;Systematic mapping of the global ARF network interactome by BioID coupled to functional studies to reveal novel biological functions (Cell Biology – Molecular/Fundamental);RDF10;Natural sciences;0.7239147424697876;RDF106;Biological sciences;0.9755951166152954;RDF105;Earth and related environmental sciences;0.0008648899965919554;RDF107;Other natural sciences;0.0004631952033378184
466;Measuring Partisan Conflicts on Social Media (Political science and public administration);RDF50;Social sciences;0.8530544638633728;RDF508;Media and communications;0.9968585968017578;RDF506;Political science and policy administration;0.9950725436210632;RDF504;Sociology and related studies;0.021903976798057556
467;The emergence of problem clarity in teams and its influence innovation project success;RDF20-21;Engineering and technology;0.4894126057624817;RDF202;Industrial, systems and processes engineering;0.383056640625;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.25867095589637756;RDF203;Electrical engineering, computer engineering, and information engineering;0.24348896741867065
468;The release of carbon and pollutants from eastern canadian watersheds in response to atmospheric deposition and climate change;RDF10;Natural sciences;0.9436806440353394;RDF105;Earth and related environmental sciences;0.8492625951766968;RDF107;Other natural sciences;0.09787534922361374;RDF106;Biological sciences;0.05290099233388901
469;Récepteur radiofréquence pour système de caractérisation d'antennes en micro-ondes et ondes millimétriques (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9969613552093506;RDF203;Electrical engineering, computer engineering, and information engineering;0.9984372854232788;RDF208;Environmental engineering and related engineering;0.9642738699913025;RDF211;Nano-technology;0.924675464630127
470;Advanced Simulation Tools for the Design and Operation of Circular Economy Strategies;RDF20-21;Engineering and technology;0.8914434313774109;RDF208;Environmental engineering and related engineering;0.9242185354232788;RDF204;Mechanical engineering;0.47587308287620544;RDF202;Industrial, systems and processes engineering;0.31259453296661377
471;Révélations daoustiennes : nouvelles perspectives sur le théâtre francophone du Québec 1895-1940 (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.9928770661354065;RDF602;Languages and literature;0.9822594523429871;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7542556524276733;RDF601;History, archaeology and related studies;0.6814230680465698
472;Dormir sans pression: un concept intégrateur pour les patients tétraplégiques et les aidants pour minimiser les plaies de pression, améliorer le sommeil et favoriser la résilience face à la lésion de la moelle épinière;RDF30;Medical, health and life sciences;0.5031834840774536;RDF301;Basic medicine and life sciences;0.9172731637954712;RDF302;Clinical medicine;0.902493417263031;RDF303;Health sciences;0.5643608570098877
473;Assessment of mechanical and durability performances of NSC to self-healing FRC structural components under combined mechanical and environemental loadings (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9957378506660461;RDF208;Environmental engineering and related engineering;0.9966851472854614;RDF204;Mechanical engineering;0.9155967831611633;RDF202;Industrial, systems and processes engineering;0.6422703862190247
474;eNOS regulates endothelial cell polarity and angiogenic sprouting in vascular pathologies (Cardiovascular System – Vascular System);RDF30;Medical, health and life sciences;0.5736470222473145;RDF303;Health sciences;0.5368663668632507;RDF301;Basic medicine and life sciences;0.46044817566871643;RDF302;Clinical medicine;0.27437692880630493
475;Comparative Effectiveness of Repetitive Versus Deep Transcranial Magnetic Stimulation for Major Depression: A Randomized Controlled Trial;RDF30;Medical, health and life sciences;0.4709751605987549;RDF301;Basic medicine and life sciences;0.7685917019844055;RDF302;Clinical medicine;0.7438653707504272;RDF303;Health sciences;0.5435886979103088
476;Planning and developing Canadian intersectoral partnerships and knowledge sharing for sustainable LD risk mitigation in peri-domestic high-risk areas;RDF30;Medical, health and life sciences;0.3190997242927551;RDF303;Health sciences;0.11456327140331268;RDF301;Basic medicine and life sciences;0.11143970489501953;RDF304;Medical biotechnology;0.03439219295978546
477;Du réseau de neurones au circuit logique et réciproquement : le meilleur des deux mondes (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9964047074317932;RDF203;Electrical engineering, computer engineering, and information engineering;0.6948655843734741;RDF212;Other engineering and technologies;0.032819800078868866;RDF207;Medical and biomedical engineering;0.0011574464151635766
478;Faire du virtuel une réalité : l'exploration de l'utilité d'agents virtuels autonomes en contexte de formation à l'évaluation des jeunes contrevenants (Psychology);RDF20-21;Engineering and technology;0.34789007902145386;RDF212;Other engineering and technologies;0.6263646483421326;RDF203;Electrical engineering, computer engineering, and information engineering;0.6203067302703857;RDF211;Nano-technology;0.1903812289237976
479;Global Corporate Minimum Tax in Canada? Politics, Policy and Practice;RDF50;Social sciences;0.31701597571372986;RDF506;Political science and policy administration;0.4657508134841919;RDF502;Economics and business administration;0.24089448153972626;RDF504;Sociology and related studies;0.005074843764305115
480;Briser les silos de recherche : pour l'amélioration des interactions entre les milieux universitaire et professionnel en sciences de l'information;RDF10;Natural sciences;0.41774508357048035;RDF102;Computer and information sciences;0.9524730443954468;RDF101;Mathematics and statistics;0.5383259057998657;RDF103;Physical sciences;0.2101571410894394
481;Simulation numérique des écoulements multi-composants à trois phases par l'approche de Boltzmann sur réseau;RDF20-21;Engineering and technology;0.47081810235977173;RDF204;Mechanical engineering;0.9224705100059509;RDF202;Industrial, systems and processes engineering;0.8593142032623291;RDF205;Chemical engineering;0.82676762342453
482;Developing an initial understanding of the factors involved in psychological readiness to return to sport following a concussion (Psychology, linguistics and translation);RDF10;Natural sciences;0.2681597173213959;RDF107;Other natural sciences;0.003011441556736827;RDF106;Biological sciences;6.053058314137161e-05;RDF103;Physical sciences;3.615414607338607e-05
483;Roles for mitochondrial adaptation in fatty liver disease and associated liver cancer (Cell Biology – Disease);RDF10;Natural sciences;0.4598209857940674;RDF106;Biological sciences;0.9469832181930542;RDF107;Other natural sciences;0.007600261829793453;RDF103;Physical sciences;5.8967110817320645e-05
484;Lagrangian analyzes of complex and turbulent flows for advanced flow diagnostics (Mechanical Engineering);RDF20-21;Engineering and technology;0.9846798777580261;RDF204;Mechanical engineering;0.9992262721061707;RDF202;Industrial, systems and processes engineering;0.12090901285409927;RDF212;Other engineering and technologies;0.01750541664659977
485;Energy and spectrum opportunistic relaying for sustainable wireless networks;RDF20-21;Engineering and technology;0.857277512550354;RDF212;Other engineering and technologies;0.5093158483505249;RDF203;Electrical engineering, computer engineering, and information engineering;0.271354615688324;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.011417968198657036
486;Plasmonic optophysiology (Chemistry);RDF10;Natural sciences;0.7399554252624512;RDF104;Chemical sciences;0.9908854961395264;RDF103;Physical sciences;0.8802684545516968;RDF107;Other natural sciences;0.2485816329717636
487;A statistical perspective for some challenges in data science;RDF50;Social sciences;0.2116377055644989;RDF509;Other social sciences;6.346240115817636e-05;RDF504;Sociology and related studies;5.644659904646687e-05;RDF503;Education;4.247337346896529e-05
488;Structural and functional characterization of protein-metal interactions (Genes, Cells and Molecules);RDF10;Natural sciences;0.8404076099395752;RDF106;Biological sciences;0.9885797500610352;RDF104;Chemical sciences;0.9206550717353821;RDF103;Physical sciences;0.7008965015411377
489;To study the pathogenesis and its underlying mechanisms of an abnormally large Pol II pool size caused by a defective novel ARMC5-containing POLR2A-specific ubiquitin ligase;RDF10;Natural sciences;0.5097295045852661;RDF106;Biological sciences;0.9040748476982117;RDF104;Chemical sciences;0.1827249974012375;RDF107;Other natural sciences;0.04652032628655434
490;Perspectives compositionnelles sur la sémiotique musicale, à partir de l'intégration théorique et pratique de la sémiotique deleuzienne du cinéma (Fine arts, research-creation);RDF60;Humanities and the arts;0.9785103797912598;RDF605;Other humanities;0.013582735322415829;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.00521573331207037;RDF603;Philosophy;0.0006722158286720514
491;Regulation of germinal center B cell function during antibody responses (Immunology & Transplantation);RDF30;Medical, health and life sciences;0.5049170255661011;RDF304;Medical biotechnology;0.9799076318740845;RDF301;Basic medicine and life sciences;0.8955851197242737;RDF302;Clinical medicine;0.5139360427856445
492;Victims, Law and Justice: A Partnership approach to Transformative Justice;RDF50;Social sciences;0.2341124713420868;RDF505;Law and legal practice;0.9950451850891113;RDF504;Sociology and related studies;0.31225770711898804;RDF506;Political science and policy administration;0.048598214983940125
493;Dynamic scene processing in humans (Biological Systems and Functions);RDF10;Natural sciences;0.3097328245639801;RDF106;Biological sciences;0.7046281099319458;RDF102;Computer and information sciences;0.6157257556915283;RDF107;Other natural sciences;0.10411950200796127
494;Planning for mercury-related vision rehabilitation services for Grassy Narrows First Nation community;RDF30;Medical, health and life sciences;0.6173893809318542;RDF305;Other medical sciences;0.20754967629909515;RDF301;Basic medicine and life sciences;0.12493406981229782;RDF303;Health sciences;0.03355969116091728
495;L'intégration des PFÉ dans les stages d'actualisation et de requalification de l'Université de Montréal;RDF20-21;Engineering and technology;0.5908486247062683;RDF207;Medical and biomedical engineering;0.8694407343864441;RDF202;Industrial, systems and processes engineering;0.8165384531021118;RDF205;Chemical engineering;0.7609794735908508
496;Cartographie des sensibilités queer dans la culture audiovisuelle populaire (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.4287429451942444;RDF605;Other humanities;0.004194740671664476;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;1.8087059288518503e-05;RDF603;Philosophy;1.7455267879995517e-05
497;De l'innovation à la nouvelle conformité : les usages complexes des smart drugs (Sociology, demography and related fields);RDF30;Medical, health and life sciences;0.9403097033500671;RDF303;Health sciences;0.7462559938430786;RDF304;Medical biotechnology;0.6028093099594116;RDF302;Clinical medicine;0.23055264353752136
498;Favoriser la participation sociale des aînés présentant des problèmes de mobilité : partenariat pour le codéveloppement d'un service innovant offert en contexte communautaire;RDF10;Natural sciences;0.2552167773246765;RDF107;Other natural sciences;0.06803413480520248;RDF106;Biological sciences;0.03713860362768173;RDF105;Earth and related environmental sciences;0.00467032240703702
499;Chemosensation in Parkinson's disease: Trigeminal sensitivity as a potential marker (Behavioural Sciences);RDF30;Medical, health and life sciences;0.47431835532188416;RDF304;Medical biotechnology;0.715904712677002;RDF301;Basic medicine and life sciences;0.6428834795951843;RDF303;Health sciences;0.3452146053314209
500;Nuclear Factor Erythroid 2-Related Factor 2 (NRF2) and Regulation of Sodium-Glucose Co-Transporter 2 (SGLT2) Expression in Type 2 Diabetes (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF10;Natural sciences;0.44301918148994446;RDF106;Biological sciences;0.7289833426475525;RDF107;Other natural sciences;0.01321555208414793;RDF104;Chemical sciences;0.008783524855971336
501;Identifying and functionally validating IBD genes and variants impacting intestinal epithelial barrier integrity (Genetics);RDF10;Natural sciences;0.4718267619609833;RDF106;Biological sciences;0.3497122526168823;RDF107;Other natural sciences;0.012049993500113487;RDF105;Earth and related environmental sciences;3.278952499385923e-05
502;Structural and functional characterization of type IV secretion system pili (Biochemistry & Molecular Biology);RDF10;Natural sciences;0.9143096208572388;RDF106;Biological sciences;0.9774495959281921;RDF107;Other natural sciences;0.21682250499725342;RDF104;Chemical sciences;0.03308849409222603
503;Targeting the extracellular adenosine pathway in pancreatic and liver cancers;RDF10;Natural sciences;0.9054837226867676;RDF106;Biological sciences;0.9962708950042725;RDF104;Chemical sciences;0.7976177334785461;RDF107;Other natural sciences;0.3927868604660034
504;The impact of amyloid-induced neurodegeneration on sleep features and memory processes (Biological and Clinical Aspects of Aging);RDF10;Natural sciences;0.49508360028266907;RDF106;Biological sciences;0.906690239906311;RDF107;Other natural sciences;0.23882131278514862;RDF103;Physical sciences;6.0908994782948866e-05
505;Disentangling the Kinematics of the Solar Neighborhood to Calibrate the Ages of Stars and Exoplanets (Physics);RDF10;Natural sciences;0.929816722869873;RDF103;Physical sciences;0.9996284246444702;RDF107;Other natural sciences;0.30949077010154724;RDF102;Computer and information sciences;6.175392627483234e-05
506;Towards a Transcultural History and Theory of Heterophony (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.9684690833091736;RDF605;Other humanities;0.844944179058075;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.5650134682655334;RDF602;Languages and literature;0.12967737019062042
507;What Do Deep Learning Systems Understand? (Philosophy, medieval studies, classics, religious);RDF60;Humanities and the arts;0.8058149218559265;RDF605;Other humanities;0.994251012802124;RDF603;Philosophy;0.9890638589859009;RDF602;Languages and literature;0.2619000971317291
508;Improving endurance performance using maple syrup;RDF10;Natural sciences;0.5192881226539612;RDF107;Other natural sciences;0.3158782720565796;RDF106;Biological sciences;0.00035000519710592926;RDF105;Earth and related environmental sciences;0.00023995326773729175
509;Multi-Omic Primate Adaptation to Local Environments (Evolution and Ecology);RDF10;Natural sciences;0.6588087677955627;RDF105;Earth and related environmental sciences;0.6359906196594238;RDF107;Other natural sciences;0.07987566292285919;RDF106;Biological sciences;0.04295286536216736
510;The Role of the State for Long-run Economic Development in Europe (Economics);RDF10;Natural sciences;0.1997763216495514;RDF102;Computer and information sciences;0.00012501953460741788;RDF107;Other natural sciences;6.280746310949326e-05;RDF104;Chemical sciences;5.506265733856708e-05
511;Éditions critiques numériques et multilinguisme;RDF60;Humanities and the arts;0.6666684746742249;RDF602;Languages and literature;0.9986363649368286;RDF605;Other humanities;0.9101406335830688;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.00034673605114221573
512;Metabolic control of vascular regeneration in retinopathy of prematurity (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.8944584131240845;RDF302;Clinical medicine;0.734552264213562;RDF301;Basic medicine and life sciences;0.7100762724876404;RDF303;Health sciences;0.6924412846565247
513;Mechanics and dynamics of mineral dust production within cold climates (Geosciences);RDF10;Natural sciences;0.6321887373924255;RDF105;Earth and related environmental sciences;0.9997352361679077;RDF107;Other natural sciences;0.21891313791275024;RDF104;Chemical sciences;0.00045427566510625184
514;Biosecurity in Canadian dairy farms: Unraveling the epidemiology of bovine infectious diseases and refining diagnostic strategies to improve their detection, prevention and control (Biological Systems and Functions);RDF40;Agricultural and veterinary sciences;0.9255091547966003;RDF402;Animal and dairy sciences;0.9994864463806152;RDF403;Veterinary sciences;0.9734408259391785;RDF404;Agricultural biotechnology and food sciences;0.5513660311698914
515;Mobilité urbaine et ressources langagières à Santiago du Chili (Linguistics and translation);RDF60;Humanities and the arts;0.24118655920028687;RDF602;Languages and literature;0.6011678576469421;RDF605;Other humanities;0.4136066436767578;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0005240177270025015
516;Pays perdus, terres promises : deux imaginaires du territoire de l'Antiquité à nos jours;RDF60;Humanities and the arts;0.6533152461051941;RDF605;Other humanities;0.9484096169471741;RDF601;History, archaeology and related studies;0.9181336760520935;RDF602;Languages and literature;0.0008132453658618033
517;Supraionic engineering of liquid electrolytes for electrochemistry and ionometallurgy;RDF20-21;Engineering and technology;0.989978015422821;RDF205;Chemical engineering;0.32474660873413086;RDF212;Other engineering and technologies;0.05986515060067177;RDF211;Nano-technology;0.004558189306408167
518;Pricing and Profitability in Non-Life Insurance;RDF30;Medical, health and life sciences;0.2385442703962326;RDF305;Other medical sciences;0.0020337027963250875;RDF301;Basic medicine and life sciences;0.0001529323635622859;RDF304;Medical biotechnology;4.293082020012662e-05
519;Regulation of glycolysis in T cell metabolic reprogramming (Genes, Cells and Molecules);RDF10;Natural sciences;0.48025378584861755;RDF106;Biological sciences;0.8321146368980408;RDF107;Other natural sciences;0.1301770955324173;RDF104;Chemical sciences;0.008203025907278061
520;After-images and urban spaces: lesbian, gay and queer visible presence in Montreal (1950-1990) (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.5401115417480469;RDF605;Other humanities;0.9872551560401917;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.00013846006186213344;RDF601;History, archaeology and related studies;1.3763217793894e-05
521;Heterochromatin Protein 1 (HP1) in maternal infertility and embryonic development (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5211545825004578;RDF301;Basic medicine and life sciences;0.9529243111610413;RDF304;Medical biotechnology;0.9349976181983948;RDF303;Health sciences;0.39227956533432007
522;Chronic non-cancer pain, substance use, and related harms: Towards an optimal treatment pathway for people who inject drugs in the context of the opioid crisis (Behavioural Sciences – Clinical Behavioural Sciences);RDF30;Medical, health and life sciences;0.9345501065254211;RDF303;Health sciences;0.9632314443588257;RDF302;Clinical medicine;0.02616064064204693;RDF305;Other medical sciences;0.019277354702353477
523;Simulation stochastique à haute résolution spatiale pour les études des risques d'inondation en milieu urbain;RDF20-21;Engineering and technology;0.33871403336524963;RDF208;Environmental engineering and related engineering;0.9229459166526794;RDF204;Mechanical engineering;0.6947144269943237;RDF202;Industrial, systems and processes engineering;0.3265599310398102
524;Innovative mobile health treatment modality to treat sleep difficulties in healthcare workers working on atypical work schedules;RDF30;Medical, health and life sciences;0.6521454453468323;RDF303;Health sciences;0.6787723898887634;RDF302;Clinical medicine;0.6608731746673584;RDF304;Medical biotechnology;0.5300776362419128
525;Interpretable Machine Learning Approaches Applied to Omics Datasets (Genes, Cells and Molecules);RDF10;Natural sciences;0.7121211290359497;RDF106;Biological sciences;0.6658709049224854;RDF102;Computer and information sciences;0.32631298899650574;RDF107;Other natural sciences;0.09514839947223663
526;Prevention and treatment of preeclampsia using exercise training and Angiotensin-(1-7): determining the mechanisms and clinical potential (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.6663670539855957;RDF302;Clinical medicine;0.7241953015327454;RDF303;Health sciences;0.6532270312309265;RDF304;Medical biotechnology;0.035063162446022034
527;Connecting MRI physics and artificial intelligence to advance novel acquisition and analyses technologies for neuroimaging applications (Physics);RDF20-21;Engineering and technology;0.6088343262672424;RDF203;Electrical engineering, computer engineering, and information engineering;0.0027845334261655807;RDF207;Medical and biomedical engineering;0.0016119966749101877;RDF212;Other engineering and technologies;0.0005792151787318289
528;The Paperology Symposium;RDF30;Medical, health and life sciences;0.31960099935531616;RDF304;Medical biotechnology;0.0162274781614542;RDF301;Basic medicine and life sciences;0.008623809553682804;RDF303;Health sciences;0.0008102660649456084
529;Mechanisms affecting follicular development and ovulation in the Bovine model;RDF40;Agricultural and veterinary sciences;0.5422223210334778;RDF402;Animal and dairy sciences;0.9940997958183289;RDF403;Veterinary sciences;0.9883153438568115;RDF404;Agricultural biotechnology and food sciences;0.39185285568237305
530;Measuring and modeling large-scale electrophysiological brain dynamics: From neural mechanisms to cognitive processes (Biological Systems and Functions);RDF10;Natural sciences;0.5802428722381592;RDF106;Biological sciences;0.9404863119125366;RDF107;Other natural sciences;0.018549541011452675;RDF102;Computer and information sciences;0.003730579512193799
531;Apprentissage des jeunes adultes touchés par un cancer du sang : création de solutions à l'aide du co-design;RDF20-21;Engineering and technology;0.4070027768611908;RDF207;Medical and biomedical engineering;0.8961605429649353;RDF212;Other engineering and technologies;0.5322442650794983;RDF208;Environmental engineering and related engineering;0.43318119645118713
532;Mentalisation parentale non verbale sous la loupe : Valeur ajoutée à la relation parent-enfant et complémentarité avec la mentalisation parentale verbale (Psychology, linguistics and translation);RDF50;Social sciences;0.3057268559932709;RDF501;Psychology and cognitive sciences;0.9762445092201233;RDF509;Other social sciences;0.39435628056526184;RDF503;Education;0.0631318911910057
533;A multifactorial and integrative approach to investigate spoken discourse in Canadian French (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9871135354042053;RDF504;Sociology and related studies;0.8597735166549683;RDF508;Media and communications;0.6302799582481384;RDF506;Political science and policy administration;0.0854577049612999
534;Opening the blackbox on the relation between participation in hackathons and the development of longer-term collaborative capabilities;RDF20-21;Engineering and technology;0.6445868015289307;RDF203;Electrical engineering, computer engineering, and information engineering;0.13757404685020447;RDF212;Other engineering and technologies;0.11473530530929565;RDF202;Industrial, systems and processes engineering;0.10638062655925751
535;A multi-country comparison of COVID-19 response: Planning, implementation, and health system resilience (Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research);RDF30;Medical, health and life sciences;0.8849298357963562;RDF303;Health sciences;0.5816082954406738;RDF305;Other medical sciences;0.0014651317615061998;RDF301;Basic medicine and life sciences;0.0006224839016795158
536;Participatory Democracy and the Canadian Genetic Non-Discrimination Act (Multidisciplinary or interdisciplinary humanities);RDF50;Social sciences;0.611280083656311;RDF509;Other social sciences;0.7832202911376953;RDF504;Sociology and related studies;0.37333229184150696;RDF506;Political science and policy administration;0.18099065124988556
537;Levelling the Playing Fields: Creating the conditions for free-play to emerge in cities (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.4896487593650818;RDF303;Health sciences;0.6912397146224976;RDF301;Basic medicine and life sciences;0.017751533538103104;RDF305;Other medical sciences;0.004202565643936396
538;Using prospective and observational designs to study support processes and sexual well-being in long-term couples (Psychology);RDF50;Social sciences;0.6772427558898926;RDF501;Psychology and cognitive sciences;0.6994757652282715;RDF509;Other social sciences;0.0007281230646185577;RDF504;Sociology and related studies;0.0003867194755002856
539;Molecular dissection of mitotic kinase functions using chemogenomics (Genes, Cells and Molecules);RDF10;Natural sciences;0.4986465871334076;RDF106;Biological sciences;0.7412847280502319;RDF107;Other natural sciences;0.17840160429477692;RDF104;Chemical sciences;0.03131270781159401
540;Compassion and Collective Care in Long-Term Care Settings: A Communicative Perspective (Communications, media studies, gender studies, library and information science, related fields);RDF50;Social sciences;0.38638922572135925;RDF508;Media and communications;0.9991366267204285;RDF509;Other social sciences;0.04009300842881203;RDF504;Sociology and related studies;0.00025190363521687686
541;Towards a better understanding of contaminant bioavailability- urgent replacement of photosynthetic incubators (Geosciences);RDF10;Natural sciences;0.8644291162490845;RDF105;Earth and related environmental sciences;0.9996981620788574;RDF107;Other natural sciences;0.4347526431083679;RDF106;Biological sciences;0.0004540356167126447
542;Marking Monastic Space: The Spatial Iconography of Inscribed Capitals, 1080-1160 (Fine arts, research-creation);RDF60;Humanities and the arts;0.824274480342865;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6134177446365356;RDF605;Other humanities;0.30819353461265564;RDF601;History, archaeology and related studies;0.010631178505718708
543;Dans l'intérêt du patient : la relation thérapeutique au sein de la Collection hippocratique (Philosophy, medieval studies, classics, religious);RDF60;Humanities and the arts;0.5688947439193726;RDF603;Philosophy;0.9964997172355652;RDF605;Other humanities;0.6625576019287109;RDF601;History, archaeology and related studies;0.04186123609542847
544;Advanced methods for depth-based human pose estimation and motion analysis: application to vital signs monitoring in the intensive care unit (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9950773119926453;RDF203;Electrical engineering, computer engineering, and information engineering;0.9732821583747864;RDF212;Other engineering and technologies;0.38511472940444946;RDF211;Nano-technology;0.015044555068016052
545;RÉAC ! Réactivité de la prise en charge des nouveaux arrivants face à la pandémie de COVID-19 à Montréal, Sherbrooke et Toronto : une recherche mixte participative (Health Policy & Systems Management Research);RDF30;Medical, health and life sciences;0.808103621006012;RDF303;Health sciences;0.4767693877220154;RDF301;Basic medicine and life sciences;0.16060714423656464;RDF305;Other medical sciences;0.09571923315525055
546;Public School Choice and Refugee Assignment: (Dynamic) Minimal Instability for Non-Unit Capacities and for Lotteries and Weak Priorities (Economics);RDF50;Social sciences;0.24377784132957458;RDF503;Education;0.9976527094841003;RDF507;Social and economic geography;0.5068881511688232;RDF502;Economics and business administration;0.047174304723739624
547;Metabolic and translational dependencies of activated T cells (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5557152628898621;RDF304;Medical biotechnology;0.9790577292442322;RDF301;Basic medicine and life sciences;0.9023662805557251;RDF303;Health sciences;0.7142427563667297
548;Transformer des espaces conventionnels et dysfonctionnels de participation : scénarios pour accroître la participation des citoyens aux comités consultatifs;RDF20-21;Engineering and technology;0.7071518898010254;RDF208;Environmental engineering and related engineering;0.41596338152885437;RDF202;Industrial, systems and processes engineering;0.24370762705802917;RDF203;Electrical engineering, computer engineering, and information engineering;0.09182369709014893
549;CITE-sequencing analysis revealed immune cell diversity in colonic mesenteric lymph nodes from IBD patients;RDF30;Medical, health and life sciences;0.7679622769355774;RDF303;Health sciences;0.7225651741027832;RDF302;Clinical medicine;0.6885331273078918;RDF301;Basic medicine and life sciences;0.6216829419136047
550;The neglected place of financial information and accountants in Canadian tech startups;RDF20-21;Engineering and technology;0.31472644209861755;RDF212;Other engineering and technologies;0.11479716747999191;RDF203;Electrical engineering, computer engineering, and information engineering;0.03446061164140701;RDF210;Industrial biotechnology;0.00014673772966489196
551;Reinventing the Rash: A Global History of Measles in the Vaccine Era (History);RDF30;Medical, health and life sciences;0.4589076042175293;RDF305;Other medical sciences;0.13188180327415466;RDF303;Health sciences;0.008029173128306866;RDF304;Medical biotechnology;0.0028622932732105255
552;A New, Data-Driven Era for Precision Cosmology: Measuring the Expansion Rate of the Universe with Machine Learning (Physics);RDF10;Natural sciences;0.6088507175445557;RDF103;Physical sciences;0.8768046498298645;RDF102;Computer and information sciences;0.6662618517875671;RDF107;Other natural sciences;0.10583651810884476
553;Créer-Entreprendre ! Trajectoires croisées : arts numériques et école nationale de cirque. Une exploration des reconfigurations des projets créatifs et des modèles de valeur post-Covid;RDF20-21;Engineering and technology;0.7012085914611816;RDF212;Other engineering and technologies;0.9799652099609375;RDF203;Electrical engineering, computer engineering, and information engineering;0.9265182018280029;RDF202;Industrial, systems and processes engineering;0.32134637236595154
554;Factors that control translational fidelity in mammalian cells (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5601308345794678;RDF301;Basic medicine and life sciences;0.9599093198776245;RDF304;Medical biotechnology;0.9218453764915466;RDF303;Health sciences;0.45858460664749146
555;Exploiting the synthetic-lethal vulnerabilities of stem cells and cancer cells with eroded telomeres (Molecular & Cellular Biology of Cancer);RDF10;Natural sciences;0.44808849692344666;RDF106;Biological sciences;0.9710652232170105;RDF107;Other natural sciences;0.043734192848205566;RDF104;Chemical sciences;0.002779874950647354
556;Physicochemical characterization of pre-clinical samples of a bacteriophage therapy spray-on patch for the treatment of COVID-19-related pressure injury resistant infections;RDF30;Medical, health and life sciences;0.38877782225608826;RDF304;Medical biotechnology;0.9765858054161072;RDF301;Basic medicine and life sciences;0.7680912017822266;RDF303;Health sciences;0.019994957372546196
557;Dumping of waste rocks (WR) in mine stopes being filled with paste backfill (PB): Experimental and numerical investigations on the natural mixing behavior between WR and PB;RDF10;Natural sciences;0.8906732201576233;RDF105;Earth and related environmental sciences;0.9322787523269653;RDF103;Physical sciences;0.7154761552810669;RDF107;Other natural sciences;0.30460453033447266
558;Deep neural network uncertainty estimation for safe integration into autonomous driving autonomy systems;RDF20-21;Engineering and technology;0.668624222278595;RDF203;Electrical engineering, computer engineering, and information engineering;0.20252223312854767;RDF202;Industrial, systems and processes engineering;0.10309042036533356;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.07570403814315796
559;Adaptive Mechanical Systems for Physical Embodied Intelligence Robotics;RDF20-21;Engineering and technology;0.6973518133163452;RDF204;Mechanical engineering;0.6351469159126282;RDF202;Industrial, systems and processes engineering;0.34016305208206177;RDF212;Other engineering and technologies;0.2316935509443283
560;Transnational families and midwifery care: Expectations, challenges and practices during pregnancy, childbirth and postpartum (Evolving Narratives of Cultures and Histories);RDF30;Medical, health and life sciences;0.5484312176704407;RDF305;Other medical sciences;0.0036333249881863594;RDF303;Health sciences;0.00045271962881088257;RDF301;Basic medicine and life sciences;0.00012073232210241258
561;Constructing participatory performance: the ecologies and architectures of audience engagement (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.8387323617935181;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6941403746604919;RDF605;Other humanities;0.0059946333058178425;RDF602;Languages and literature;4.2700881749624386e-05
